"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"14725","GO:0098533",0.0118891149699785,0.999531677942951,2,6,"ATPase dependent transmembrane transport complex","CC",1
"430","GO:0001539",0.0119842808601406,0.998817661694892,3,15,"cilium or flagellum-dependent cell motility","BP",1
"12150","GO:0060285",0.0119842808601406,0.998817661694892,3,15,"cilium-dependent cell motility","BP",1
"3825","GO:0009650",0.0120246010961359,0.998860734652726,3,12,"UV protection","BP",1
"916","GO:0002562",0.0120428474295728,0.998770197788558,3,19,"somatic diversification of immune receptors via germline recombination within a single locus","BP",1
"12255","GO:0060439",0.0123659388890001,0.998796477694952,3,13,"trachea morphogenesis","BP",1
"10848","GO:0048484",0.0129694645111253,0.999435996755229,2,7,"enteric nervous system development","BP",1
"4606","GO:0015721",0.0131390325137196,0.999386317039768,2,9,"bile acid and bile salt transport","BP",1
"4891","GO:0016444",0.0134282296684502,0.998563726533824,3,20,"somatic cell DNA recombination","BP",1
"17119","GO:1990535",0.0137605436755655,0.999382606976814,2,7,"neuron projection maintenance","BP",1
"2364","GO:0006290",0.0141437721717302,0.999437489536967,2,5,"pyrimidine dimer repair","BP",1
"14098","GO:0086036",0.0142885556231281,0.999379764654467,2,6,"regulation of cardiac muscle cell membrane potential","BP",1
"11423","GO:0051124",0.014586409150004,0.998400399978817,3,19,"synaptic assembly at neuromuscular junction","BP",1
"15972","GO:1903055",0.0145928136045366,0.998468254559817,3,14,"positive regulation of extracellular matrix organization","BP",1
"12991","GO:0070268",0.0148810692727884,0.999277870335123,2,8,"cornification","BP",1
"1976","GO:0005576",0.0149858976613543,0.991121777839127,32,466,"extracellular region","CC",1
"14776","GO:0098659",0.0154773880231452,0.998288805544856,3,17,"inorganic cation import across plasma membrane","BP",1
"15009","GO:0099587",0.0154773880231452,0.998288805544856,3,17,"inorganic ion import across plasma membrane","BP",1
"7953","GO:0035094",0.0156675868835158,0.998274574818071,3,16,"response to nicotine","BP",1
"9019","GO:0042733",0.0156808079993486,0.997403493034794,4,26,"embryonic digit morphogenesis","BP",1
"12931","GO:0070129",0.0159464471712713,0.998510751266737,3,8,"regulation of mitochondrial translation","BP",1
"6003","GO:0030195",0.0166151805822838,0.999121595196506,2,9,"negative regulation of blood coagulation","BP",1
"15189","GO:1900047",0.0166151805822838,0.999121595196506,2,9,"negative regulation of hemostasis","BP",1
"5397","GO:0019221",0.0166236227292628,0.993484671007085,11,113,"cytokine-mediated signaling pathway","BP",1
"10729","GO:0048147",0.0170101000212332,0.99737889030595,4,14,"negative regulation of fibroblast proliferation","BP",1
"4554","GO:0015399",0.0173513467764505,0.995502735046991,6,49,"primary active transmembrane transporter activity","MF",1
"4555","GO:0015405",0.0173513467764505,0.995502735046991,6,49,NA,NA,1
"10191","GO:0045932",0.0182302141934775,0.998948748468096,2,11,"negative regulation of muscle contraction","BP",1
"10679","GO:0048036",0.018540911340271,0.999148056707695,2,5,"central complex development","BP",1
"11551","GO:0051312",0.0190672032525353,1,1,1,NA,NA,1
"10691","GO:0048057",0.0190672032570846,1,1,1,"R3/R4 development","BP",1
"10715","GO:0048105",0.0190672032570846,1,1,1,"establishment of body hair planar orientation","BP",1
"12264","GO:0060448",0.0190672032570846,1,1,1,"dichotomous subdivision of terminal units involved in lung branching","BP",1
"12284","GO:0060488",0.0190672032570846,1,1,1,"orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis","BP",1
"12285","GO:0060489",0.0190672032570846,1,1,1,"planar dichotomous subdivision of terminal units involved in lung branching morphogenesis","BP",1
"12286","GO:0060490",0.0190672032570846,1,1,1,"lateral sprouting involved in lung morphogenesis","BP",1
"6397","GO:0031081",0.0190672033217304,1,1,1,NA,NA,1
"11702","GO:0051664",0.0190672033217304,1,1,1,"nuclear pore localization","BP",1
"3129","GO:0007497",0.0190672034003458,1,1,1,"posterior midgut development","BP",1
"7343","GO:0033141",0.0190672034003458,1,1,1,"positive regulation of peptidyl-serine phosphorylation of STAT protein","BP",1
"12587","GO:0061146",0.0190672034003458,1,1,1,"Peyer's patch morphogenesis","BP",1
"13886","GO:0072298",0.0190672034003458,1,1,1,"regulation of metanephric glomerulus development","BP",1
"13887","GO:0072300",0.0190672034003458,1,1,1,"positive regulation of metanephric glomerulus development","BP",1
"14433","GO:0097021",0.0190672034003458,1,1,1,"lymphocyte migration into lymphoid organs","BP",1
"7532","GO:0033797",0.0190672034477036,1,1,1,"selenate reductase activity","MF",1
"12995","GO:0070276",0.0190672034477036,1,1,1,"halogen metabolic process","BP",1
"14763","GO:0098623",0.0190672034477036,1,1,1,"selenite reductase activity","MF",1
"14764","GO:0098625",0.0190672034477036,1,1,1,"methylselenol reductase activity","MF",1
"14765","GO:0098626",0.0190672034477036,1,1,1,"methylseleninic acid reductase activity","MF",1
"1169","GO:0003198",0.0190672034593956,1,1,1,"epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"1181","GO:0003220",0.0190672034593956,1,1,1,"left ventricular cardiac muscle tissue morphogenesis","BP",1
"1193","GO:0003251",0.0190672034593956,1,1,1,"positive regulation of cell proliferation involved in heart valve morphogenesis","BP",1
"1242","GO:0003348",0.0190672034593956,1,1,1,"cardiac endothelial cell differentiation","BP",1
"6195","GO:0030616",0.0190672034593956,1,1,1,NA,NA,1
"7005","GO:0032444",0.0190672034593956,1,1,1,"activin responsive factor complex","CC",1
"12485","GO:0060956",0.0190672034593956,1,1,1,"endocardial cell differentiation","BP",1
"12535","GO:0061040",0.0190672034593956,1,1,1,"female gonad morphogenesis","BP",1
"16798","GO:1905305",0.0190672034593956,1,1,1,"negative regulation of cardiac myofibril assembly","BP",1
"6516","GO:0031315",0.0190672034671498,1,1,1,"extrinsic component of mitochondrial outer membrane","CC",1
"10757","GO:0048211",0.019067203479718,1,1,1,"Golgi vesicle docking","BP",1
"11738","GO:0051758",0.0190672035263658,1,1,1,"homologous chromosome movement towards spindle pole in meiosis I anaphase","BP",1
"13167","GO:0070649",0.0190672035263658,1,1,1,"formin-nucleated actin cable assembly","BP",1
"15079","GO:0110009",0.0190672035263658,1,1,1,"formin-nucleated actin cable organization","BP",1
"2301","GO:0006174",0.019067203585897,1,1,1,"dADP phosphorylation","BP",1
"2306","GO:0006186",0.019067203585897,1,1,1,"dGDP phosphorylation","BP",1
"2669","GO:0006756",0.019067203585897,1,1,1,"AMP phosphorylation","BP",1
"3675","GO:0009182",0.019067203585897,1,1,1,"purine deoxyribonucleoside diphosphate metabolic process","BP",1
"10247","GO:0046056",0.019067203585897,1,1,1,"dADP metabolic process","BP",1
"10251","GO:0046066",0.019067203585897,1,1,1,"dGDP metabolic process","BP",1
"12707","GO:0061508",0.019067203585897,1,1,1,"CDP phosphorylation","BP",1
"12730","GO:0061565",0.019067203585897,1,1,1,"dAMP phosphorylation","BP",1
"12731","GO:0061566",0.019067203585897,1,1,1,"CMP phosphorylation","BP",1
"12732","GO:0061567",0.019067203585897,1,1,1,"dCMP phosphorylation","BP",1
"12733","GO:0061568",0.019067203585897,1,1,1,"GDP phosphorylation","BP",1
"12734","GO:0061569",0.019067203585897,1,1,1,"UDP phosphorylation","BP",1
"12735","GO:0061570",0.019067203585897,1,1,1,"dCDP phosphorylation","BP",1
"12736","GO:0061571",0.019067203585897,1,1,1,"TDP phosphorylation","BP",1
"8660","GO:0039552",0.0190672035949016,1,1,1,"RIG-I binding","MF",1
"751","GO:0002143",0.0190672035969279,1,1,1,"tRNA wobble position uridine thiolation","BP",1
"5262","GO:0018192",0.0190672035969279,1,1,1,NA,NA,1
"7007","GO:0032447",0.0190672035969279,1,1,1,"protein urmylation","BP",1
"8810","GO:0042292",0.0190672035969279,1,1,1,"URM1 activating enzyme activity","MF",1
"14836","GO:0098822",0.0190672035969279,1,1,1,"peptidyl-cysteine modification to L-cysteine persulfide","BP",1
"14526","GO:0097232",0.0190672036051155,1,1,1,"lamellar body membrane","CC",1
"14527","GO:0097233",0.0190672036051155,1,1,1,"alveolar lamellar body membrane","CC",1
"3466","GO:0008449",0.0190672036054424,1,1,1,"N-acetylglucosamine-6-sulfatase activity","MF",1
"4404","GO:0014831",0.0190672036054424,1,1,1,"gastro-intestinal system smooth muscle contraction","BP",1
"4410","GO:0014846",0.0190672036054424,1,1,1,"esophagus smooth muscle contraction","BP",1
"5180","GO:0017095",0.0190672036054424,1,1,1,"heparan sulfate 6-O-sulfotransferase activity","MF",1
"8413","GO:0036022",0.0190672036054424,1,1,1,"limb joint morphogenesis","BP",1
"48","GO:0000111",0.0190672036331132,1,1,1,"nucleotide-excision repair factor 2 complex","CC",1
"4177","GO:0010777",0.0190672036331132,1,1,1,"meiotic mismatch repair involved in reciprocal meiotic recombination","BP",1
"3281","GO:0008117",0.0190672036543727,1,1,1,"sphinganine-1-phosphate aldolase activity","MF",1
"11756","GO:0051793",0.0190672036647599,1,1,1,"medium-chain fatty acid catabolic process","BP",1
"15193","GO:1900062",0.0190672036770884,1,1,1,NA,NA,1
"3817","GO:0009637",0.0190672036805216,1,1,1,"response to blue light","BP",1
"3849","GO:0009785",0.0190672036805216,1,1,1,"blue light signaling pathway","BP",1
"3872","GO:0009881",0.0190672036805216,1,1,1,"photoreceptor activity","MF",1
"3873","GO:0009882",0.0190672036805216,1,1,1,"blue light photoreceptor activity","MF",1
"13549","GO:0071483",0.0190672036805216,1,1,1,"cellular response to blue light","BP",1
"10491","GO:0046693",0.0190673533630844,1,1,1,"sperm storage","BP",1
"2775","GO:0006939",0.0190695026728959,0.998892362426626,2,10,"smooth muscle contraction","BP",1
"288","GO:0000831",0.0192238157123245,1,1,1,"inositol hexakisphosphate 6-kinase activity","MF",1
"11899","GO:0052836",0.0192238157123245,1,1,1,"inositol 5-diphosphate pentakisphosphate 5-kinase activity","MF",1
"11900","GO:0052839",0.0192238157123245,1,1,1,"inositol diphosphate tetrakisphosphate kinase activity","MF",1
"1636","GO:0004619",0.0195716669545748,1,1,1,"phosphoglycerate mutase activity","MF",1
"5319","GO:0018885",0.0198199642639615,1,1,1,"carbon tetrachloride metabolic process","BP",1
"14088","GO:0086010",0.0205706256141925,0.998756005313565,2,10,"membrane depolarization during action potential","BP",1
"2701","GO:0006814",0.0206019619261047,0.996181895820989,4,38,"sodium ion transport","BP",1
"7229","GO:0032897",0.0210989271888789,0.999100546757213,2,4,"negative regulation of viral transcription","BP",1
"9487","GO:0043922",0.0210989271888789,0.999100546757213,2,4,"negative regulation by host of viral transcription","BP",1
"3962","GO:0010248",0.0212746840972888,0.998947446282937,2,5,"establishment or maintenance of transmembrane electrochemical gradient","BP",1
"10548","GO:0046885",0.0216191150079651,0.997336510525015,3,15,"regulation of hormone biosynthetic process","BP",1
"10130","GO:0045822",0.0216491211149352,0.99868243883082,2,9,"negative regulation of heart contraction","BP",1
"463","GO:0001650",0.0219983295947806,0.993166433281263,7,71,"fibrillar center","CC",1
"1493","GO:0004325",0.0225838456538313,1,1,1,"ferrochelatase activity","MF",1
"4318","GO:0010999",0.0225838456538313,1,1,1,"regulation of eIF2 alpha phosphorylation by heme","BP",1
"10598","GO:0046984",0.0225838456538313,1,1,1,"regulation of hemoglobin biosynthetic process","BP",1
"14431","GO:0097014",0.0229506286125618,0.993529074213933,6,75,"ciliary plasm","CC",1
"11655","GO:0051574",0.0234114946081972,0.998780297720901,2,5,"positive regulation of histone H3-K9 methylation","BP",1
"11957","GO:0055078",0.0238404617807413,0.998472218224512,2,9,"sodium ion homeostasis","BP",1
"8638","GO:0038191",0.0239701438815428,0.998904804602075,2,4,"neuropilin binding","MF",1
"13436","GO:0071300",0.0239798904074425,0.995592205158316,4,21,"cellular response to retinoic acid","BP",1
"9427","GO:0043576",0.0243511647709361,0.998463777285473,2,8,"regulation of respiratory gaseous exchange","BP",1
"12940","GO:0070160",0.0245390665496565,0.995272727787468,4,31,"tight junction","CC",1
"1289","GO:0003684",0.0246441411700194,0.995287097111299,4,28,"damaged DNA binding","MF",1
"963","GO:0002686",0.0250023223327083,0.9984001546271,2,8,"negative regulation of leukocyte migration","BP",1
"6090","GO:0030331",0.0257166850379723,0.995001732016801,4,29,"nuclear estrogen receptor binding","MF",1
"10615","GO:0047223",0.0257474624090461,1,1,1,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity","MF",1
"10562","GO:0046914",0.0258612194710129,0.987111941283338,16,225,"transition metal ion binding","MF",1
"4171","GO:0010766",0.0258990575692616,0.998311031050447,2,8,"negative regulation of sodium ion transport","BP",1
"15722","GO:1902306",0.0258990575692616,0.998311031050447,2,8,"negative regulation of sodium ion transmembrane transport","BP",1
"17511","GO:2000650",0.0258990575692616,0.998311031050447,2,8,"negative regulation of sodium ion transmembrane transporter activity","BP",1
"10977","GO:0048703",0.0260321275975586,0.996555688630874,3,15,"embryonic viscerocranium morphogenesis","BP",1
"4162","GO:0010755",0.027016068625893,0.99814832695506,2,9,"regulation of plasminogen activation","BP",1
"6815","GO:0032070",0.0273547802127263,0.998318494915752,2,6,"regulation of deoxyribonuclease activity","BP",1
"7426","GO:0033327",0.027378754981663,0.998447084100168,2,5,"Leydig cell differentiation","BP",1
"6573","GO:0031424",0.0274387734643658,0.998103547997032,2,9,"keratinization","BP",1
"12221","GO:0060384",0.0287817149644876,0.995914264632543,3,19,"innervation","BP",1
"1045","GO:0002829",0.029665680533723,1,1,1,"negative regulation of type 2 immune response","BP",1
"10026","GO:0045625",0.029665680533723,1,1,1,"regulation of T-helper 1 cell differentiation","BP",1
"10027","GO:0045627",0.029665680533723,1,1,1,"positive regulation of T-helper 1 cell differentiation","BP",1
"10028","GO:0045628",0.029665680533723,1,1,1,"regulation of T-helper 2 cell differentiation","BP",1
"10029","GO:0045629",0.029665680533723,1,1,1,"negative regulation of T-helper 2 cell differentiation","BP",1
"1428","GO:0004089",0.0301161192441081,0.998049359390815,2,6,"carbonate dehydratase activity","MF",1
"2380","GO:0006310",0.0305809777254089,0.989754413925484,7,86,"DNA recombination","BP",1
"2366","GO:0006294",0.0322676642257387,0.995314811880153,3,16,"nucleotide-excision repair, preincision complex assembly","BP",1
"1329","GO:0003854",0.0326978888045343,1,1,1,"3-beta-hydroxy-delta5-steroid dehydrogenase activity","MF",1
"11251","GO:0050819",0.0327355865486526,0.997458705601264,2,10,"negative regulation of coagulation","BP",1
"10782","GO:0048263",0.0328595734623699,0.9979404750927,2,5,"determination of dorsal identity","BP",1
"8966","GO:0042622",0.0332959961422417,0.99789792272068,2,5,"photoreceptor outer segment membrane","CC",1
"3521","GO:0008594",0.0334054785424143,0.995246212279779,3,13,"photoreceptor cell morphogenesis","BP",1
"14220","GO:0090192",0.0335652093930857,0.997693245062704,2,6,"regulation of glomerulus development","BP",1
"1947","GO:0005506",0.0341011604785439,0.99107937303116,5,39,"iron ion binding","MF",1
"2031","GO:0005704",0.0341160829435257,0.998107473284845,2,4,"polytene chromosome band","CC",1
"1984","GO:0005615",0.0345312581689542,0.981815312744257,17,216,"extracellular space","CC",1
"11347","GO:0050998",0.0352223878369431,0.997212573939169,2,9,"nitric-oxide synthase binding","MF",1
"10509","GO:0046782",0.035326445103934,0.994603130637431,3,18,"regulation of viral transcription","BP",1
"3867","GO:0009855",0.0369615768073437,0.985099424387042,9,109,"determination of bilateral symmetry","BP",1
"318","GO:0000973",0.0377716642620253,0.999637208874443,1,2,"post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery","BP",1
"15524","GO:1901629",0.0377716645225243,0.999637208869391,1,2,"regulation of presynaptic membrane organization","BP",1
"15525","GO:1901631",0.0377716645225243,0.999637208869391,1,2,"positive regulation of presynaptic membrane organization","BP",1
"12336","GO:0060600",0.0377716645862806,0.999637208868154,1,2,"dichotomous subdivision of an epithelial terminal unit","BP",1
"10762","GO:0048219",0.0377716646045232,0.9996372088678,1,2,"inter-Golgi cisterna vesicle-mediated transport","BP",1
"2133","GO:0005873",0.0377716646195208,0.999637208867509,1,2,"plus-end kinesin complex","CC",1
"7943","GO:0035080",0.0377716646727774,0.999637208866476,1,2,"heat shock-mediated polytene chromosome puffing","BP",1
