"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"5421","GO:0019318",1,0.987776687713308,0,55,"hexose metabolic process","BP"
"5608","GO:0021511",1,0.997785731365749,0,10,"spinal cord patterning","BP"
"6165","GO:0030537",1,0.99493695323447,0,23,"larval behavior","BP"
"6317","GO:0030903",1,0.997151057172472,0,13,"notochord development","BP"
"6351","GO:0030984",1,0.999549250892349,0,2,"kininogen binding","MF"
"7309","GO:0033047",1,0.989505365924539,0,48,"regulation of mitotic sister chromatid segregation","BP"
"7310","GO:0033048",1,0.99566094593404,0,20,"negative regulation of mitotic sister chromatid segregation","BP"
"7664","GO:0034312",1,0.998887792225888,0,5,"diol biosynthetic process","BP"
"7903","GO:0035025",1,0.997452562922705,0,12,"positive regulation of Rho protein signal transduction","BP"
"8068","GO:0035254",1,0.993858190742708,0,28,"glutamate receptor binding","MF"
"8535","GO:0036398",1,0.99977452450963,0,1,"TCR signalosome","CC"
"8536","GO:0036399",1,0.99977452450963,0,1,"TCR signalosome assembly","BP"
"9096","GO:0042975",1,0.998661835519733,0,6,"peroxisome proliferator activated receptor binding","MF"
"9653","GO:0044419",1,0.969196419634559,0,140,"biological process involved in interspecies interaction between organisms","BP"
"9917","GO:0045322",1,0.999560041008383,0,2,"unmethylated CpG binding","MF"
"10108","GO:0045773",1,0.991858226152662,0,37,"positive regulation of axon extension","BP"
"10291","GO:0046148",1,0.992683689552056,0,33,"pigment biosynthetic process","BP"
"10513","GO:0046794",1,0.99910597461414,0,4,"transport of virus","BP"
"10628","GO:0047498",1,0.999325236173746,0,3,"calcium-dependent phospholipase A2 activity","MF"
"11160","GO:0050661",1,0.995989520951639,0,18,"NADP binding","MF"
"11491","GO:0051234",1,0.709091587429681,0,1429,"establishment of localization","BP"
"12020","GO:0060041",1,0.983074864623711,0,77,"retina development in camera-type eye","BP"
"12137","GO:0060265",1,0.99955125330859,0,2,"positive regulation of respiratory burst involved in inflammatory response","BP"
"13690","GO:0071821",1,0.999778315616251,0,1,"FANCM-MHF complex","CC"
"14055","GO:0075733",1,0.99910597461414,0,4,"intracellular transport of virus","BP"
"14397","GO:0090663",1,0.999775314529244,0,1,"galanin-activated signaling pathway","BP"
"15040","GO:0101031",1,0.996437595554635,0,16,"chaperone complex","CC"
"61","GO:0000145",1,0.99846654808642,0,7,"exocyst","CC"
"275","GO:0000813",1,0.999105313642217,0,4,"ESCRT I complex","CC"
"610","GO:0001893",1,0.997093943375965,0,13,"maternal placenta development","BP"
"692","GO:0002036",1,0.998906371012285,0,5,"regulation of L-glutamate import across plasma membrane","BP"
"749","GO:0002141",1,0.999811028048589,0,1,"stereocilia ankle link","CC"
"750","GO:0002142",1,0.999811028048589,0,1,"stereocilia ankle link complex","CC"
"1188","GO:0003230",1,0.997151022295135,0,13,"cardiac atrium development","BP"
"1341","GO:0003883",1,0.999775127874588,0,1,"CTP synthase activity","MF"
"1372","GO:0003980",1,0.999573237179239,0,2,"UDP-glucose:glycoprotein glucosyltransferase activity","MF"
"1424","GO:0004083",1,0.99977447136511,0,1,"bisphosphoglycerate 2-phosphatase activity","MF"
"1532","GO:0004415",1,0.999778236618627,0,1,"hyalurononglucosaminidase activity","MF"
"1605","GO:0004561",1,0.999775339444222,0,1,"alpha-N-acetylglucosaminidase activity","MF"
"2060","GO:0005757",1,0.999779344162052,0,1,"mitochondrial permeability transition pore complex","CC"
"2152","GO:0005903",1,0.987347523868479,0,58,"brush border","CC"
"2191","GO:0005978",1,0.997760573834617,0,10,"glycogen biosynthetic process","BP"
"2499","GO:0006508",1,0.902708159336782,0,451,"proteolysis","BP"
"2736","GO:0006881",1,0.999774868446694,0,1,"extracellular sequestering of iron ion","BP"
"2779","GO:0006949",1,0.992310499519144,0,35,"syncytium formation","BP"
"2790","GO:0006970",1,0.989450855862838,0,48,"response to osmotic stress","BP"
"2827","GO:0007028",1,0.990512564563367,0,43,"cytoplasm organization","BP"
"3051","GO:0007389",1,0.916870428777393,0,385,"pattern specification process","BP"
"3412","GO:0008343",1,0.998227657998416,0,8,"adult feeding behavior","BP"
"3721","GO:0009250",1,0.997760573834617,0,10,"glucan biosynthetic process","BP"
"3881","GO:0009893",1,0.757331739411697,0,1172,"positive regulation of metabolic process","BP"
"4118","GO:0010692",1,0.9991052951288,0,4,"regulation of alkaline phosphatase activity","BP"
"4286","GO:0010958",1,0.998906371012285,0,5,"regulation of amino acid import across plasma membrane","BP"
"4371","GO:0014070",1,0.919230683611885,0,373,"response to organic cyclic compound","BP"
"4446","GO:0015019",1,0.999780449339916,0,1,"heparan-alpha-glucosaminide N-acetyltransferase activity","MF"
"4605","GO:0015718",1,0.990803977003468,0,42,"monocarboxylic acid transport","BP"
"4629","GO:0015807",1,0.997543912098437,0,11,"L-amino acid transport","BP"
"4794","GO:0016231",1,0.999778236618627,0,1,"beta-N-acetylglucosaminidase activity","MF"
"4907","GO:0016477",1,0.918167973153301,0,380,"cell migration","BP"
"5045","GO:0016773",1,0.944900001294194,0,254,"phosphotransferase activity, alcohol group as acceptor","MF"
"5148","GO:0017016",1,0.95840225379194,0,193,NA,NA
"5352","GO:0019082",1,0.999779998836428,0,1,"viral protein processing","BP"
"5455","GO:0019417",1,0.999782607473779,0,1,"sulfur oxidation","BP"
"5715","GO:0021772",1,0.995362963835317,0,21,"olfactory bulb development","BP"
"5806","GO:0021988",1,0.995362963835317,0,21,"olfactory lobe development","BP"
"5974","GO:0030141",1,0.93934612302759,0,278,"secretory granule","CC"
"6032","GO:0030234",1,0.930357567657432,0,321,"enzyme regulator activity","MF"
"6365","GO:0031023",1,0.987048863108428,0,59,"microtubule organizing center organization","BP"
"6394","GO:0031076",1,0.994930420438625,0,23,"embryonic camera-type eye development","BP"
"6470","GO:0031232",1,0.999774868446694,0,1,"extrinsic component of external side of plasma membrane","CC"
"6594","GO:0031461",1,0.985841994686247,0,64,"cullin-RING ubiquitin ligase complex","CC"
"6648","GO:0031588",1,0.998877499708725,0,5,"nucleotide-activated protein kinase complex","CC"
"6741","GO:0031931",1,0.999346776207342,0,3,"TORC1 complex","CC"
"6798","GO:0032042",1,0.997317515159483,0,12,"mitochondrial DNA metabolic process","BP"
"7061","GO:0032535",1,0.950630578935243,0,227,"regulation of cellular component size","BP"
"7089","GO:0032590",1,0.998447143777303,0,7,"dendrite membrane","CC"
"7190","GO:0032804",1,0.999779998836428,0,1,"negative regulation of low-density lipoprotein particle receptor catabolic process","BP"
"7230","GO:0032898",1,0.999779998836428,0,1,"neurotrophin production","BP"
"7231","GO:0032902",1,0.999779998836428,0,1,"nerve growth factor production","BP"
"7235","GO:0032911",1,0.999779998836428,0,1,"negative regulation of transforming growth factor beta1 production","BP"
"7386","GO:0033214",1,0.999774868446694,0,1,"siderophore-dependent iron import into cell","BP"
"7712","GO:0034404",1,0.989980805058836,0,45,"nucleobase-containing small molecule biosynthetic process","BP"
"7714","GO:0034416",1,0.99977447136511,0,1,"bisphosphoglycerate phosphatase activity","MF"
"7749","GO:0034497",1,0.998449775232161,0,7,"protein localization to phagophore assembly site","BP"
"7794","GO:0034644",1,0.988375356303546,0,53,"cellular response to UV","BP"
"7861","GO:0034766",1,0.993624475052231,0,29,"negative regulation of monoatomic ion transmembrane transport","BP"
"7882","GO:0034986",1,0.999774868446694,0,1,"iron chaperone activity","MF"
"7891","GO:0035006",1,0.995007788455296,0,23,"melanization defense response","BP"
"7915","GO:0035042",1,0.999346565990486,0,3,NA,NA
"7931","GO:0035068",1,0.998465108530556,0,7,NA,NA
"8164","GO:0035434",1,0.998894054152111,0,5,"copper ion transmembrane transport","BP"
"8641","GO:0038203",1,0.998449840518578,0,7,"TORC2 signaling","BP"
"8709","GO:0042023",1,0.997125187182759,0,13,"DNA endoreduplication","BP"
"8922","GO:0042537",1,0.99844473264075,0,7,"benzene-containing compound metabolic process","BP"
"9221","GO:0043200",1,0.987678310409554,0,56,"response to amino acid","BP"
"9349","GO:0043456",1,0.99977447136511,0,1,"regulation of pentose-phosphate shunt","BP"
"9353","GO:0043465",1,0.99977447136511,0,1,"regulation of fermentation","BP"
"9423","GO:0043568",1,0.999573916728319,0,2,"positive regulation of insulin-like growth factor receptor signaling pathway","BP"
"10038","GO:0045648",1,0.997565070566023,0,11,"positive regulation of erythrocyte differentiation","BP"
"10074","GO:0045716",1,0.999558073460193,0,2,NA,NA
"10280","GO:0046128",1,0.992026118628196,0,36,"purine ribonucleoside metabolic process","BP"
"11174","GO:0050684",1,0.979935828605412,0,91,"regulation of mRNA processing","BP"
"11224","GO:0050778",1,0.967847894139798,0,147,"positive regulation of immune response","BP"
"11406","GO:0051090",1,0.970531365136828,0,134,"regulation of DNA-binding transcription factor activity","BP"
"11445","GO:0051154",1,0.995582217542547,0,20,"negative regulation of striated muscle cell differentiation","BP"
"11620","GO:0051489",1,0.990538905416155,0,43,"regulation of filopodium assembly","BP"
"11706","GO:0051673",1,0.999774868446694,0,1,"disruption of membrane integrity in another organism","BP"
"12273","GO:0060467",1,0.999548971411191,0,2,"negative regulation of fertilization","BP"
"12274","GO:0060468",1,0.999548971411191,0,2,"prevention of polyspermy","BP"
"12275","GO:0060471",1,0.999548971411191,0,2,"cortical granule exocytosis","BP"
"12276","GO:0060473",1,0.999548971411191,0,2,"cortical granule","CC"
"12558","GO:0061067",1,0.998008708733354,0,9,"negative regulation of dauer larval development","BP"
"13079","GO:0070447",1,0.999361145821427,0,3,"positive regulation of oligodendrocyte progenitor proliferation","BP"
"13289","GO:0070922",1,0.998682915562385,0,6,"RISC complex assembly","BP"
"13614","GO:0071635",1,0.999779998836428,0,1,"negative regulation of transforming growth factor beta production","BP"
"13620","GO:0071649",1,0.999552862135834,0,2,"regulation of chemokine (C-C motif) ligand 5 production","BP"
"13621","GO:0071651",1,0.999552862135834,0,2,"positive regulation of chemokine (C-C motif) ligand 5 production","BP"
"14338","GO:0090472",1,0.999779998836428,0,1,"dibasic protein processing","BP"
"14430","GO:0097013",1,0.999774868446694,0,1,"phagocytic vesicle lumen","CC"
"14539","GO:0097268",1,0.999775127874588,0,1,"cytoophidium","CC"
"14569","GO:0097359",1,0.999573237179239,0,2,"UDP-glucosylation","BP"
"14871","GO:0098890",1,0.999792203224982,0,1,"extrinsic component of postsynaptic membrane","CC"
"15261","GO:1900223",1,0.999575027792712,0,2,"positive regulation of amyloid-beta clearance","BP"
"15300","GO:1900390",1,0.999774868446694,0,1,NA,NA
"15345","GO:1901003",1,0.99977447136511,0,1,"negative regulation of fermentation","BP"
"15355","GO:1901028",1,0.997776961235645,0,10,"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP"
"15357","GO:1901030",1,0.997776961235645,0,10,"positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP"
"15372","GO:1901076",1,0.99784360763457,0,10,"positive regulation of engulfment of apoptotic cell","BP"
"15670","GO:1902145",1,0.99977447136511,0,1,"regulation of response to cell cycle checkpoint signaling","BP"
"15671","GO:1902151",1,0.99977447136511,0,1,"regulation of response to DNA integrity checkpoint signaling","BP"
"15672","GO:1902153",1,0.99977447136511,0,1,"regulation of response to DNA damage checkpoint signaling","BP"
"15831","GO:1902688",1,0.99977447136511,0,1,"regulation of NAD metabolic process","BP"
"15832","GO:1902689",1,0.99977447136511,0,1,"negative regulation of NAD metabolic process","BP"
"16154","GO:1903531",1,0.988160003957009,0,54,"negative regulation of secretion by cell","BP"
"16156","GO:1903533",1,0.995368645143106,0,21,"regulation of protein targeting","BP"
"16172","GO:1903565",1,0.999774690031125,0,1,"negative regulation of protein localization to cilium","BP"
"16175","GO:1903568",1,0.999774690031125,0,1,"negative regulation of protein localization to ciliary membrane","BP"
"16345","GO:1904023",1,0.99977447136511,0,1,"regulation of glucose catabolic process to lactate via pyruvate","BP"
"16346","GO:1904024",1,0.99977447136511,0,1,"negative regulation of glucose catabolic process to lactate via pyruvate","BP"
"16358","GO:1904045",1,0.999775536290314,0,1,"cellular response to aldosterone","BP"
"16359","GO:1904046",1,0.999549482129925,0,2,"negative regulation of vascular endothelial growth factor production","BP"
"16803","GO:1905323",1,0.999549161026732,0,2,"telomerase holoenzyme complex assembly","BP"
"16842","GO:1905443",1,0.999792203224982,0,1,"regulation of clathrin coat assembly","BP"
"16843","GO:1905445",1,0.999792203224982,0,1,"positive regulation of clathrin coat assembly","BP"
"16923","GO:1905719",1,0.99977447136511,0,1,"protein localization to perinuclear region of cytoplasm","BP"
"16934","GO:1905780",1,0.999775536290314,0,1,"regulation of phosphatidylserine exposure on apoptotic cell surface","BP"
"16935","GO:1905782",1,0.999775536290314,0,1,"positive regulation of phosphatidylserine exposure on apoptotic cell surface","BP"
"17012","GO:1990049",1,0.999585057183829,0,2,"retrograde neuronal dense core vesicle transport","BP"
"17145","GO:1990696",1,0.999811028048589,0,1,"USH2 complex","CC"
"17435","GO:2000427",1,0.997393369771008,0,12,"positive regulation of apoptotic cell clearance","BP"
"17482","GO:2000588",1,0.999792203224982,0,1,"positive regulation of platelet-derived growth factor receptor-beta signaling pathway","BP"
"17500","GO:2000637",1,0.997810411692517,0,10,"positive regulation of miRNA-mediated gene silencing","BP"
"45","GO:0000105",1,0.999774539368268,0,1,"histidine biosynthetic process","BP"
"82","GO:0000183",1,0.999548963785279,0,2,"rDNA heterochromatin formation","BP"
"89","GO:0000212",1,0.99386942745879,0,28,"meiotic spindle organization","BP"
"207","GO:0000481",1,0.999782237338757,0,1,"maturation of 5S rRNA","BP"
"231","GO:0000726",1,0.993301088694754,0,31,NA,NA
"236","GO:0000732",1,0.999780122214632,0,1,"strand displacement","BP"
"371","GO:0001129",1,0.999343972985423,0,3,NA,NA
"372","GO:0001132",1,0.999343972985423,0,3,NA,NA
"410","GO:0001501",1,0.965522045436922,0,157,"skeletal system development","BP"
"434","GO:0001546",1,0.999774850019142,0,1,"preantral ovarian follicle growth","BP"
"450","GO:0001575",1,0.999776491056139,0,1,"globoside metabolic process","BP"
"462","GO:0001649",1,0.994718240721222,0,24,"osteoblast differentiation","BP"
"477","GO:0001667",1,0.96233218130198,0,173,"ameboidal-type cell migration","BP"
"478","GO:0001669",1,0.994259287138045,0,26,"acrosomal vesicle","CC"
"496","GO:0001705",1,0.999548939934844,0,2,"ectoderm formation","BP"
"498","GO:0001707",1,0.988467628702037,0,52,"mesoderm formation","BP"
"524","GO:0001745",1,0.973996809330788,0,119,"compound eye morphogenesis","BP"
"526","GO:0001748",1,0.999780615786747,0,1,"insect visual primordium development","BP"
"529","GO:0001752",1,0.996481896999633,0,16,"compound eye photoreceptor fate commitment","BP"
"550","GO:0001779",1,0.99912888015467,0,4,"natural killer cell differentiation","BP"
"569","GO:0001825",1,0.996492867755122,0,16,"blastocyst formation","BP"
"583","GO:0001839",1,0.99911052902884,0,4,"neural plate morphogenesis","BP"
"715","GO:0002068",1,0.997116060570691,0,13,"glandular epithelial cell development","BP"
"738","GO:0002098",1,0.998665432069323,0,6,"tRNA wobble uridine modification","BP"
"740","GO:0002102",1,0.997113778873506,0,13,"podosome","CC"
"763","GO:0002175",1,0.999781428040501,0,1,"protein localization to paranode region of axon","BP"
"786","GO:0002221",1,0.993834816707607,0,28,"pattern recognition receptor signaling pathway","BP"
"798","GO:0002248",1,0.99977601411804,0,1,"connective tissue replacement involved in inflammatory response wound healing","BP"
"834","GO:0002327",1,0.998914392350218,0,5,"immature B cell differentiation","BP"
"857","GO:0002381",1,0.998264279970309,0,8,"immunoglobulin production involved in immunoglobulin-mediated immune response","BP"
"871","GO:0002437",1,0.99891856183311,0,5,"inflammatory response to antigenic stimulus","BP"
"899","GO:0002521",1,0.975360431274923,0,113,"leukocyte differentiation","BP"
"916","GO:0002562",1,0.995967354521442,0,19,"somatic diversification of immune receptors via germline recombination within a single locus","BP"
"936","GO:0002637",1,0.996115170227267,0,18,"regulation of immunoglobulin production","BP"
"990","GO:0002713",1,0.999555871701767,0,2,"negative regulation of B cell mediated immunity","BP"
"1012","GO:0002762",1,0.995126613762788,0,22,"negative regulation of myeloid leukocyte differentiation","BP"
"1019","GO:0002786",1,0.999122106862013,0,4,"regulation of antibacterial peptide production","BP"
"1023","GO:0002791",1,0.967265219499873,0,150,"regulation of peptide secretion","BP"
"1031","GO:0002808",1,0.999122106862013,0,4,"regulation of antibacterial peptide biosynthetic process","BP"
"1045","GO:0002829",1,0.999774888825113,0,1,"negative regulation of type 2 immune response","BP"
"1062","GO:0002890",1,0.999555871701767,0,2,"negative regulation of immunoglobulin mediated immune response","BP"
"1067","GO:0002903",1,0.999336108124889,0,3,"negative regulation of B cell apoptotic process","BP"
"1104","GO:0003056",1,0.998266017003832,0,8,"regulation of vascular associated smooth muscle contraction","BP"
"1151","GO:0003170",1,0.997353488290197,0,12,"heart valve development","BP"
"1187","GO:0003229",1,0.994318584422187,0,26,"ventricular cardiac muscle tissue development","BP"
"1200","GO:0003266",1,0.998673645209352,0,6,"regulation of secondary heart field cardioblast proliferation","BP"
"1229","GO:0003323",1,0.997116060570691,0,13,"type B pancreatic cell development","BP"
"1246","GO:0003353",1,0.999778663205227,0,1,"positive regulation of cilium movement","BP"
"1260","GO:0003382",1,0.994091369244756,0,27,"epithelial cell morphogenesis","BP"
"1321","GO:0003823",1,0.998441946373603,0,7,"antigen binding","MF"
"1337","GO:0003877",1,0.99977600580537,0,1,"ATP adenylyltransferase activity","MF"
"1339","GO:0003880",1,0.99977542014541,0,1,"protein C-terminal carboxyl O-methyltransferase activity","MF"
"1377","GO:0003988",1,0.999558273719792,0,2,"acetyl-CoA C-acyltransferase activity","MF"
"1413","GO:0004055",1,0.999776372084509,0,1,"argininosuccinate synthase activity","MF"
"1414","GO:0004056",1,0.999775902211362,0,1,"argininosuccinate lyase activity","MF"
"1426","GO:0004087",1,0.99958076364241,0,2,"carbamoyl-phosphate synthase (ammonia) activity","MF"
"1427","GO:0004088",1,0.99958076364241,0,2,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF"
"1442","GO:0004118",1,0.999785325017342,0,1,"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity","MF"
"1474","GO:0004180",1,0.997538813651775,0,11,"carboxypeptidase activity","MF"
"1477","GO:0004190",1,0.998876145968283,0,5,"aspartic-type endopeptidase activity","MF"
"1478","GO:0004197",1,0.993024034462185,0,32,"cysteine-type endopeptidase activity","MF"
"1506","GO:0004356",1,0.999548967609744,0,2,"glutamate-ammonia ligase activity","MF"
"1512","GO:0004364",1,0.996621948143438,0,15,"glutathione transferase activity","MF"
"1527","GO:0004399",1,0.999774539368268,0,1,"histidinol dehydrogenase activity","MF"
"1542","GO:0004441",1,0.999323476681672,0,3,"inositol-1,4-bisphosphate 1-phosphatase activity","MF"
"1561","GO:0004478",1,0.999774871684576,0,1,"methionine adenosyltransferase activity","MF"
"1610","GO:0004567",1,0.999780112628513,0,1,"beta-mannosidase activity","MF"
"1634","GO:0004615",1,0.999774470819087,0,1,"phosphomannomutase activity","MF"
"1645","GO:0004635",1,0.999774539368268,0,1,"phosphoribosyl-AMP cyclohydrolase activity","MF"
"1646","GO:0004636",1,0.999774539368268,0,1,"phosphoribosyl-ATP diphosphatase activity","MF"
"1653","GO:0004645",1,0.999113100842173,0,4,"1,4-alpha-oligoglucan phosphorylase activity","MF"
"1724","GO:0004776",1,0.999774920422627,0,1,"succinate-CoA ligase (GDP-forming) activity","MF"
"1744","GO:0004814",1,0.999775859545548,0,1,"arginine-tRNA ligase activity","MF"
"1754","GO:0004824",1,0.99977600580537,0,1,"lysine-tRNA ligase activity","MF"
"1755","GO:0004825",1,0.999787284899687,0,1,"methionine-tRNA ligase activity","MF"
"1765","GO:0004844",1,0.999548912776822,0,2,"uracil DNA N-glycosylase activity","MF"
"1815","GO:0005049",1,0.99869205396008,0,6,"nuclear export signal receptor activity","MF"
"1870","GO:0005212",1,0.999775902211362,0,1,"structural constituent of eye lens","MF"
"1911","GO:0005343",1,0.999106077013325,0,4,"organic acid:sodium symporter activity","MF"
"1950","GO:0005513",1,0.999327596768757,0,3,"detection of calcium ion","BP"
"1965","GO:0005537",1,0.998908872094466,0,5,"mannose binding","MF"
"1995","GO:0005643",1,0.991942691139743,0,37,"nuclear pore","CC"
"1998","GO:0005655",1,0.999324145936552,0,3,"nucleolar ribonuclease P complex","CC"
"2083","GO:0005784",1,0.99977448175654,0,1,"Sec61 translocon complex","CC"
"2087","GO:0005788",1,0.980892275157157,0,86,"endoplasmic reticulum lumen","CC"
"2098","GO:0005802",1,0.980830581614908,0,88,"trans-Golgi network","CC"
"2106","GO:0005827",1,0.99957341822507,0,2,"polar microtubule","CC"
"2123","GO:0005853",1,0.999100933679976,0,4,"eukaryotic translation elongation factor 1 complex","CC"
"2129","GO:0005865",1,0.999116885290678,0,4,"striated muscle thin filament","CC"
"2223","GO:0006030",1,0.99687357565008,0,14,"chitin metabolic process","BP"
"2234","GO:0006044",1,0.998664945557842,0,6,"N-acetylglucosamine metabolic process","BP"
"2254","GO:0006084",1,0.997796737088224,0,10,"acetyl-CoA metabolic process","BP"
"2260","GO:0006094",1,0.996426301266158,0,16,"gluconeogenesis","BP"
"2265","GO:0006102",1,0.999109272865331,0,4,"isocitrate metabolic process","BP"
"2272","GO:0006109",1,0.986073779962415,0,63,"regulation of carbohydrate metabolic process","BP"
"2319","GO:0006213",1,0.997105755269587,0,13,"pyrimidine nucleoside metabolic process","BP"
"2325","GO:0006225",1,0.999774471966959,0,1,"UDP biosynthetic process","BP"
"2327","GO:0006227",1,0.999548969966264,0,2,"dUDP biosynthetic process","BP"
"2332","GO:0006240",1,0.999774471966959,0,1,"dCDP biosynthetic process","BP"
