"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"16187","GO:1903599",0.00389163434908058,0.999761212045088,3,11,"positive regulation of autophagy of mitochondrion","BP"
"2288","GO:0006144",0.00393916740506661,0.999763454018236,3,10,"purine nucleobase metabolic process","BP"
"11465","GO:0051187",0.00407095472895912,0.999563011740459,4,19,NA,NA
"2308","GO:0006189",0.00410776438784411,0.999947601689575,2,3,"'de novo' IMP biosynthetic process","BP"
"8284","GO:0035690",0.00423547107244609,0.99863108691849,11,120,NA,NA
"13246","GO:0070852",0.00461866960619791,0.999911860707667,2,4,"cell body fiber","CC"
"3653","GO:0009152",0.00501843276689062,0.998694892642879,8,74,"purine ribonucleotide biosynthetic process","BP"
"13528","GO:0071456",0.00501982895234107,0.998845596895934,7,57,"cellular response to hypoxia","BP"
"17643","GO:2001029",0.00537193253628319,0.999889122571162,2,4,"regulation of cellular glucuronidation","BP"
"3652","GO:0009151",0.00567153943945313,0.999879586852645,2,4,"purine deoxyribonucleotide metabolic process","BP"
"3703","GO:0009215",0.00567153943945313,0.999879586852645,2,4,"purine deoxyribonucleoside triphosphate metabolic process","BP"
"2293","GO:0006164",0.00573312287549051,0.998472950175981,8,76,"purine nucleotide biosynthetic process","BP"
"3862","GO:0009812",0.00575458094878112,0.999616545672619,3,9,"flavonoid metabolic process","BP"
"6180","GO:0030574",0.00575738138865091,0.99987680476175,2,4,"collagen catabolic process","BP"
"664","GO:0001972",0.00602731249082987,0.999867913877441,2,4,"retinoic acid binding","MF"
"1943","GO:0005501",0.00602731249082987,0.999867913877441,2,4,"retinoid binding","MF"
"5539","GO:0019840",0.00602731249082987,0.999867913877441,2,4,"isoprenoid binding","MF"
"8940","GO:0042573",0.00602731249082987,0.999867913877441,2,4,"retinoic acid metabolic process","BP"
"5318","GO:0018879",0.00603605410717443,0.999867622366218,2,4,"biphenyl metabolic process","BP"
"3726","GO:0009260",0.00675698337661128,0.998146688125352,8,78,"ribonucleotide biosynthetic process","BP"
"13963","GO:0072522",0.00691913063895855,0.998094483749535,8,78,"purine-containing compound biosynthetic process","BP"
"5208","GO:0017148",0.00693785688954463,0.998291606942857,7,65,"negative regulation of translation","BP"
"7114","GO:0032651",0.00704999508695291,0.999463419506118,3,11,"regulation of interleukin-1 beta production","BP"
"13995","GO:0072594",0.0070825079788939,0.996887380847461,17,224,"establishment of protein localization to organelle","BP"
"2307","GO:0006188",0.00727125097710189,0.999824250057073,2,4,"IMP biosynthetic process","BP"
"2685","GO:0006787",0.0076800796036702,0.99980897388481,2,4,"porphyrin-containing compound catabolic process","BP"
"7293","GO:0033015",0.0076800796036702,0.99980897388481,2,4,"tetrapyrrole catabolic process","BP"
"8772","GO:0042167",0.0076800796036702,0.99980897388481,2,4,"heme catabolic process","BP"
"10292","GO:0046149",0.0076800796036702,0.99980897388481,2,4,"pigment catabolic process","BP"
"10345","GO:0046390",0.00801828526745703,0.997730886156526,8,81,"ribose phosphate biosynthetic process","BP"
"8500","GO:0036294",0.00848490424136633,0.99783508891952,7,62,"cellular response to decreased oxygen levels","BP"
"6608","GO:0031492",0.00858066429203948,0.999773786807375,2,4,"nucleosomal DNA binding","MF"
"2568","GO:0006605",0.008639976827835,0.996473056691496,14,166,"protein targeting","BP"
"3630","GO:0009127",0.00871940188354524,0.998064816319111,6,47,"purine nucleoside monophosphate biosynthetic process","BP"
"3667","GO:0009168",0.00871940188354524,0.998064816319111,6,47,"purine ribonucleoside monophosphate biosynthetic process","BP"
"7650","GO:0034249",0.00894678782242969,0.997679036256333,7,70,"negative regulation of amide metabolic process","BP"
"14552","GO:0097306",0.0089686718315588,0.997977141990998,6,55,"cellular response to alcohol","BP"
"11881","GO:0052695",0.00932728991604289,0.999743069876638,2,4,"cellular glucuronidation","BP"
"2463","GO:0006446",0.00941708490875157,0.998233305806213,5,38,"regulation of translational initiation","BP"
"1308","GO:0003729",0.00944070092410603,0.996399814399883,12,154,"mRNA binding","MF"
"3334","GO:0008210",0.00961932039271617,0.999148346516338,3,13,"estrogen metabolic process","BP"
"15585","GO:1901857",0.0097517940887866,0.99918456265098,3,10,"positive regulation of cellular respiration","BP"
"7760","GO:0034514",0.00985690524797903,0.999720461147981,2,4,"mitochondrial unfolded protein response","BP"
"11560","GO:0051342",0.0101007876234359,0.99970982643694,2,4,"regulation of cyclic-nucleotide phosphodiesterase activity","BP"
"2039","GO:0005726",0.0102593083618992,0.999656054774395,2,5,"perichromatin fibrils","CC"
"14098","GO:0086036",0.010469951111739,0.999614698759075,2,6,"regulation of cardiac muscle cell membrane potential","BP"
"11357","GO:0051013",0.0106005541754281,0.999638441370719,2,5,"microtubule severing","BP"
"7115","GO:0032652",0.0107573749267473,0.99900735786618,3,13,"regulation of interleukin-1 production","BP"
"3656","GO:0009156",0.0107810866148469,0.997488379305064,6,49,"ribonucleoside monophosphate biosynthetic process","BP"
"6268","GO:0030813",0.0110309849221988,0.998989383749643,3,12,"positive regulation of nucleotide catabolic process","BP"
"10129","GO:0045821",0.0110309849221988,0.998989383749643,3,12,"positive regulation of glycolytic process","BP"
"11473","GO:0051197",0.0110309849221988,0.998989383749643,3,12,NA,NA
"2466","GO:0006450",0.0111724571483763,0.999608237297338,2,5,"regulation of translational fidelity","BP"
"5859","GO:0022618",0.0116671048695118,0.995424199837135,12,152,"ribonucleoprotein complex assembly","BP"
"901","GO:0002526",0.0131217391729097,0.998662951153987,3,15,"acute inflammatory response","BP"
"4682","GO:0015934",0.0131643093030621,0.995639558816625,9,75,"large ribosomal subunit","CC"
"5350","GO:0019080",0.0133697472103785,0.998614501295586,3,16,"viral gene expression","BP"
"124","GO:0000290",0.013539020818131,0.999474488826734,2,5,"deadenylation-dependent decapping of nuclear-transcribed mRNA","BP"
"476","GO:0001666",0.0135661301190644,0.995095092307697,10,126,"response to hypoxia","BP"
"3328","GO:0008202",0.0136616814227167,0.996136249988081,7,77,"steroid metabolic process","BP"
"7348","GO:0033147",0.0138137853525479,0.999379670849407,2,7,"negative regulation of intracellular estrogen receptor signaling pathway","BP"
"10498","GO:0046716",0.0143939054772621,0.996973043425082,5,43,"muscle cell cellular homeostasis","BP"
"13484","GO:0071383",0.0145452095962339,0.995847884682079,7,72,"cellular response to steroid hormone stimulus","BP"
"8886","GO:0042447",0.0146052573688286,0.999359348886145,2,6,"hormone catabolic process","BP"
"6549","GO:0031386",0.0147109033893618,0.999484023383511,2,4,"protein tag","MF"
"10235","GO:0046031",0.0149132811454375,0.998390105688424,3,16,"ADP metabolic process","BP"
"17598","GO:2000833",0.0150417124642526,0.999382590591201,2,5,"positive regulation of steroid hormone secretion","BP"
"14606","GO:0097452",0.015102286933028,0.999378777026515,2,5,"GAIT complex","CC"
"3627","GO:0009124",0.0151193068194071,0.99619329066416,6,52,"nucleoside monophosphate biosynthetic process","BP"
"13525","GO:0071453",0.0153970978202081,0.995567132483048,7,68,"cellular response to oxygen levels","BP"
"10081","GO:0045725",0.0154564945738174,0.99935631105425,2,5,"positive regulation of glycogen biosynthetic process","BP"
"17412","GO:2000378",0.0156457029441932,0.997405802171465,4,27,"negative regulation of reactive oxygen species metabolic process","BP"
"10236","GO:0046033",0.0160190208324786,0.999262012041307,2,6,"AMP metabolic process","BP"
"13693","GO:0071826",0.0163560940307495,0.993269972992398,12,161,"ribonucleoprotein complex subunit organization","BP"
"16673","GO:1904923",0.0166684522383006,0.999173172841662,2,7,"regulation of autophagy of mitochondrion in response to mitochondrial depolarization","BP"
"16674","GO:1904925",0.0166684522383006,0.999173172841662,2,7,"positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","BP"
"761","GO:0002168",0.0168163954624265,0.996333936172718,5,41,"instar larval development","BP"
"5855","GO:0022613",0.0168509286784225,0.991649653123335,18,282,"ribonucleoprotein complex biogenesis","BP"
"1593","GO:0004535",0.0173449798762484,0.999121225031412,2,7,"poly(A)-specific ribonuclease activity","MF"
"1303","GO:0003723",0.0177154262842463,0.989884109539728,27,473,"RNA binding","MF"
"10242","GO:0046040",0.0178699571988809,0.999127372248264,2,6,"IMP metabolic process","BP"
"10184","GO:0045922",0.0180299737137342,0.999067493216733,2,7,"negative regulation of fatty acid metabolic process","BP"
"5601","GO:0020027",0.0181506862089305,0.999106258772425,2,6,"hemoglobin metabolic process","BP"
"1591","GO:0004532",0.0182711256395058,0.99785278802227,3,17,"exoribonuclease activity","MF"
"4258","GO:0010907",0.0183165200282178,0.997863582633069,3,16,"positive regulation of glucose metabolic process","BP"
"5140","GO:0017001",0.0188311078442487,0.997761558314547,3,17,"antibiotic catabolic process","BP"
"8499","GO:0036293",0.0191641649751401,0.992676679884964,10,132,"response to decreased oxygen levels","BP"
"11195","GO:0050716",0.0195349536973647,0.999077922093792,2,5,NA,NA
"11196","GO:0050718",0.0195349536973647,0.999077922093792,2,5,NA,NA
"3620","GO:0009113",0.0203579154683327,0.9989340995988,2,6,"purine nucleobase biosynthetic process","BP"
"8922","GO:0042537",0.0203677483845317,0.998875759290088,2,7,"benzene-containing compound metabolic process","BP"
"1966","GO:0005539",0.0207869690643279,0.99519404992484,5,44,"glycosaminoglycan binding","MF"
"2657","GO:0006735",0.0208066194736436,0.998838359055446,2,7,"NADH regeneration","BP"
"12752","GO:0061621",0.0208066194736436,0.998838359055446,2,7,"canonical glycolysis","BP"
"12785","GO:0061718",0.0208066194736436,0.998838359055446,2,7,"glucose catabolic process to pyruvate","BP"
"1481","GO:0004252",0.0212648947187697,0.996075343683992,4,32,"serine-type endopeptidase activity","MF"
"6265","GO:0030810",0.0212825638027938,0.997371975408624,3,16,"positive regulation of nucleotide biosynthetic process","BP"
"15296","GO:1900373",0.0212825638027938,0.997371975408624,3,16,"positive regulation of purine nucleotide biosynthetic process","BP"
"17682","GO:2001171",0.0212825638027938,0.997371975408624,3,16,"positive regulation of ATP biosynthetic process","BP"
"15596","GO:1901889",0.0213204505584315,0.998748911816389,2,8,"negative regulation of cell junction assembly","BP"
"11580","GO:0051384",0.0220126723737444,0.993914951772157,6,62,"response to glucocorticoid","BP"
"4761","GO:0016125",0.0222007882651245,0.995838918558126,4,33,"sterol metabolic process","BP"
"1228","GO:0003322",0.0224958734364133,1,1,1,"pancreatic A cell development","BP"
"1230","GO:0003324",0.0224958734364133,1,1,1,"pancreatic D cell development","BP"
"5620","GO:0021524",0.0224958734364133,1,1,1,"visceral motor neuron differentiation","BP"
"7113","GO:0032650",0.0224958734364133,1,1,1,"regulation of interleukin-1 alpha production","BP"
"7149","GO:0032730",0.0224958734364133,1,1,1,"positive regulation of interleukin-1 alpha production","BP"
"13622","GO:0071655",0.0224958734364133,1,1,1,"regulation of granulocyte colony-stimulating factor production","BP"
"13623","GO:0071657",0.0224958734364133,1,1,1,"positive regulation of granulocyte colony-stimulating factor production","BP"
"15422","GO:1901258",0.0224958734364133,1,1,1,"positive regulation of macrophage colony-stimulating factor production","BP"
"12991","GO:0070268",0.0224967848865904,0.998641377072781,2,8,"cornification","BP"
"9194","GO:0043152",0.0228505341222486,1,1,1,"induction of bacterial agglutination","BP"
"14190","GO:0090150",0.0230152407006888,0.990988360765821,10,113,"establishment of protein localization to membrane","BP"
"8308","GO:0035770",0.0231226248752517,0.991423037898502,9,116,"ribonucleoprotein granule","CC"
"307","GO:0000932",0.023450272813352,0.994407005447512,5,44,"P-body","CC"
"2241","GO:0006063",0.0237585600587605,0.998648304419513,2,6,"uronic acid metabolic process","BP"
"5483","GO:0019585",0.0237585600587605,0.998648304419513,2,6,"glucuronate metabolic process","BP"
"9962","GO:0045471",0.023867963439771,0.991734051077406,8,94,"response to ethanol","BP"
"2442","GO:0006417",0.0243971689508768,0.989360608544898,12,171,"regulation of translation","BP"
"8649","GO:0039519",0.0244142430185983,1,1,1,"modulation by virus of host autophagy","BP"
"8650","GO:0039520",0.0244142430185983,1,1,1,"induction by virus of host autophagy","BP"
"12400","GO:0060733",0.0244142430185983,1,1,1,NA,NA
"13416","GO:0071262",0.0244142430185983,1,1,1,"regulation of translational initiation in response to starvation","BP"
"13417","GO:0071264",0.0244142430185983,1,1,1,"positive regulation of translational initiation in response to starvation","BP"
"13260","GO:0070875",0.0247794000564895,0.998480432168667,2,7,"positive regulation of glycogen metabolic process","BP"
"10177","GO:0045913",0.0249113997661818,0.99521333396187,4,29,"positive regulation of carbohydrate metabolic process","BP"
"11187","GO:0050704",0.0251588474037328,0.998523678600908,2,6,NA,NA
"11188","GO:0050706",0.0251588474037328,0.998523678600908,2,6,NA,NA
"762","GO:0002169",0.0253559931074719,1,1,1,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial","CC"
"1565","GO:0004485",0.0253559931074719,1,1,1,"methylcrotonoyl-CoA carboxylase activity","MF"
"3169","GO:0007563",0.0253559931074719,1,1,1,"regulation of eclosion","BP"
"16759","GO:1905202",0.0253559931074719,1,1,1,"methylcrotonoyl-CoA carboxylase complex","CC"
"14346","GO:0090503",0.0254794845941436,0.99655386047746,3,19,"RNA phosphodiester bond hydrolysis, exonucleolytic","BP"
"4054","GO:0010575",0.0262950803463718,0.99827307848715,2,8,"positive regulation of vascular endothelial growth factor production","BP"
"4389","GO:0014801",0.0263375929809814,1,1,1,"longitudinal sarcoplasmic reticulum","CC"
"6588","GO:0031446",0.0263375929809814,1,1,1,"regulation of fast-twitch skeletal muscle fiber contraction","BP"
"6589","GO:0031448",0.0263375929809814,1,1,1,"positive regulation of fast-twitch skeletal muscle fiber contraction","BP"
"6716","GO:0031775",0.0263375929809814,1,1,1,"lutropin-choriogonadotropic hormone receptor binding","MF"
"7024","GO:0032470",0.0263375929809814,1,1,1,"positive regulation of endoplasmic reticulum calcium ion concentration","BP"
"11698","GO:0051659",0.0263375929809814,1,1,1,"maintenance of mitochondrion location","BP"
"14101","GO:0086039",0.0263375929809814,1,1,1,"P-type calcium transporter activity involved in regulation of cardiac muscle cell membrane potential","MF"
"14149","GO:0090076",0.0263375929809814,1,1,1,"relaxation of skeletal muscle","BP"
"14354","GO:0090534",0.0263375929809814,1,1,1,"calcium ion-transporting ATPase complex","CC"
"14881","GO:0098909",0.0263375929809814,1,1,1,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP"
"15602","GO:1901896",0.0263375929809814,1,1,1,"positive regulation of ATPase-coupled calcium transmembrane transporter activity","BP"
"16144","GO:1903515",0.0263375929809814,1,1,1,"calcium ion transport from cytosol to endoplasmic reticulum","BP"
"17007","GO:1990036",0.0263375929809814,1,1,1,"calcium ion import into sarcoplasmic reticulum","BP"
"14479","GO:0097154",0.0266187706445818,0.998389576779843,2,6,"GABAergic neuron differentiation","BP"
"13459","GO:0071346",0.0266958812322473,0.994731085966578,4,31,"cellular response to type II interferon","BP"
"5305","GO:0018401",0.0267062245217233,1,1,1,"peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP"
"5472","GO:0019511",0.0267062245217233,1,1,1,"peptidyl-proline hydroxylation","BP"
"6632","GO:0031543",0.0267062245217233,1,1,1,"peptidyl-proline dioxygenase activity","MF"
"6633","GO:0031545",0.0267062245217233,1,1,1,"peptidyl-proline 4-dioxygenase activity","MF"
"16791","GO:1905289",0.0267062245217233,1,1,1,"regulation of CAMKK-AMPK signaling cascade","BP"
"16792","GO:1905290",0.0267062245217233,1,1,1,"negative regulation of CAMKK-AMPK signaling cascade","BP"
"4230","GO:0010869",0.0267399784023701,0.998179430854407,2,9,NA,NA
"5352","GO:0019082",0.0270125443266051,1,1,1,"viral protein processing","BP"
"7190","GO:0032804",0.0270125443266051,1,1,1,"negative regulation of low-density lipoprotein particle receptor catabolic process","BP"
"7230","GO:0032898",0.0270125443266051,1,1,1,"neurotrophin production","BP"
"7231","GO:0032902",0.0270125443266051,1,1,1,"nerve growth factor production","BP"
"7235","GO:0032911",0.0270125443266051,1,1,1,"negative regulation of transforming growth factor beta1 production","BP"
"13614","GO:0071635",0.0270125443266051,1,1,1,"negative regulation of transforming growth factor beta production","BP"
"14338","GO:0090472",0.0270125443266051,1,1,1,"dibasic protein processing","BP"
"8100","GO:0035293",0.0270749037007576,0.996333023932116,3,16,"chitin-based larval cuticle pattern formation","BP"
"2272","GO:0006109",0.0270801487580779,0.992146118315269,6,63,"regulation of carbohydrate metabolic process","BP"
"6759","GO:0031960",0.0271760547267941,0.992100661347408,6,65,"response to corticosteroid","BP"
"7849","GO:0034754",0.0272465570257153,0.994602720374826,4,30,NA,NA
"12558","GO:0061067",0.0277147923452447,0.998076279327715,2,9,"negative regulation of dauer larval development","BP"
"13613","GO:0071634",0.0280144120506907,0.998044165305735,2,9,"regulation of transforming growth factor beta production","BP"
"9354","GO:0043467",0.028295781446055,0.991750673319101,6,57,"regulation of generation of precursor metabolites and energy","BP"
"1647","GO:0004637",0.0291136755758055,1,1,1,"phosphoribosylamine-glycine ligase activity","MF"
"1650","GO:0004641",0.0291136755758055,1,1,1,"phosphoribosylformylglycinamidine cyclo-ligase activity","MF"
"1652","GO:0004644",0.0291136755758055,1,1,1,"phosphoribosylglycinamide formyltransferase activity","MF"
"5108","GO:0016882",0.0291136755758055,1,1,1,"cyclo-ligase activity","MF"
"14100","GO:0086038",0.0291627838745246,1,1,1,"calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential","MF"
"16947","GO:1905815",0.0291627838745246,1,1,1,"regulation of dorsal/ventral axon guidance","BP"
"2781","GO:0006952",0.0292027684390835,0.98522501858813,16,277,"defense response","BP"
"4115","GO:0010675",0.0293095840761858,0.992543908498316,5,49,"regulation of cellular carbohydrate metabolic process","BP"
"14528","GO:0097237",0.0297214790287132,0.989275782885937,8,93,"cellular response to toxic substance","BP"
"873","GO:0002439",0.0297552432327842,1,1,1,"chronic inflammatory response to antigenic stimulus","BP"
"1391","GO:0004013",0.0297552432327842,1,1,1,"adenosylhomocysteinase activity","MF"
"5064","GO:0016802",0.0297552432327842,1,1,1,"trialkylsulfonium hydrolase activity","MF"
"5471","GO:0019510",0.0297552432327842,1,1,1,"S-adenosylhomocysteine catabolic process","BP"
"13421","GO:0071268",0.0297552432327842,1,1,1,"homocysteine biosynthetic process","BP"
"14756","GO:0098604",0.0297552432327842,1,1,1,"adenosylselenohomocysteinase activity","MF"
"3428","GO:0008363",0.0298403334861175,0.995768342501488,3,17,"larval chitin-based cuticle development","BP"
"8828","GO:0042337",0.0298403334861175,0.995768342501488,3,17,"cuticle development involved in chitin-based cuticle molting cycle","BP"
"4068","GO:0010608",0.0302084530133075,0.985041588817973,15,242,"post-transcriptional regulation of gene expression","BP"
"13548","GO:0071482",0.0303024834565812,0.990939169951603,6,70,"cellular response to light stimulus","BP"
"1386","GO:0004001",0.0303860053900523,1,1,1,"adenosine kinase activity","MF"
"2298","GO:0006169",0.0303860053900523,1,1,1,"adenosine salvage","BP"
"2302","GO:0006175",0.0303860053900523,1,1,1,"dATP biosynthetic process","BP"
"3654","GO:0009153",0.0303860053900523,1,1,1,"purine deoxyribonucleotide biosynthetic process","BP"
"10264","GO:0046086",0.0303860053900523,1,1,1,"adenosine biosynthetic process","BP"
"6573","GO:0031424",0.0307998668030181,0.997736571069886,2,9,"keratinization","BP"
"798","GO:0002248",0.030831558560233,1,1,1,"connective tissue replacement involved in inflammatory response wound healing","BP"
"4052","GO:0010573",0.030831558560233,1,1,1,"vascular endothelial growth factor production","BP"
"12321","GO:0060574",0.030831558560233,1,1,1,"intestinal epithelial cell maturation","BP"
"12528","GO:0061030",0.030831558560233,1,1,1,"epithelial cell differentiation involved in mammary gland alveolus development","BP"
"12687","GO:0061433",0.030831558560233,1,1,1,"cellular response to caloric restriction","BP"
"12804","GO:0061771",0.030831558560233,1,1,1,"response to caloric restriction","BP"
"12919","GO:0070099",0.030831558560233,1,1,1,"regulation of chemokine-mediated signaling pathway","BP"
"12920","GO:0070101",0.030831558560233,1,1,1,"positive regulation of chemokine-mediated signaling pathway","BP"
"13409","GO:0071245",0.030831558560233,1,1,1,"cellular response to carbon monoxide","BP"
"13411","GO:0071250",0.030831558560233,1,1,1,"cellular response to nitrite","BP"
"14060","GO:0080033",0.030831558560233,1,1,1,"response to nitrite","BP"
"14690","GO:0097709",0.030831558560233,1,1,1,"connective tissue replacement","BP"
"16312","GO:1903927",0.030831558560233,1,1,1,"response to cyanide","BP"
"16313","GO:1903928",0.030831558560233,1,1,1,"cellular response to cyanide","BP"
"16553","GO:1904653",0.030831558560233,1,1,1,"regulation of lung alveolus development","BP"
"16554","GO:1904655",0.030831558560233,1,1,1,"positive regulation of lung alveolus development","BP"
"3841","GO:0009743",0.0308702991706621,0.989669169597566,7,84,"response to carbohydrate","BP"
"1414","GO:0004056",0.0310203139450422,1,1,1,"argininosuccinate lyase activity","MF"
"1870","GO:0005212",0.0310203139450422,1,1,1,"structural constituent of eye lens","MF"
"8888","GO:0042450",0.0310203139450422,1,1,1,"arginine biosynthetic process via ornithine","BP"
"7025","GO:0032471",0.0310222075235193,0.997771967433592,2,8,"negative regulation of endoplasmic reticulum calcium ion concentration","BP"
"6606","GO:0031490",0.0310265747443293,0.993527116741523,4,35,"chromatin DNA binding","MF"
"8313","GO:0035795",0.0310344956912322,1,1,1,"negative regulation of mitochondrial membrane permeability","BP"
"16920","GO:1905709",0.0310344956912322,1,1,1,"negative regulation of membrane permeability","BP"
"29","GO:0000064",0.0310475423222669,1,1,1,"L-ornithine transmembrane transporter activity","MF"
"905","GO:0002537",0.0310475423222669,1,1,1,"nitric oxide production involved in inflammatory response","BP"
