"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"168","GO:0034622",1.12177668475241e-42,1,40,40,"cellular protein-containing complex assembly","BP",3.25559103074883e-41
"169","GO:1901700",2.17606797862509e-42,1,40,40,"response to oxygen-containing compound","BP",6.23401448812124e-41
"170","GO:0034613",1.0819040764301e-41,1,40,40,"cellular protein localization","BP",3.08620073084229e-40
"171","GO:0045935",1.40698041171302e-41,1,40,40,"positive regulation of nucleobase-containing compound metabolic process","BP",3.9964230843338e-40
"172","GO:0045595",5.64684592449719e-41,1,39,39,"regulation of cell differentiation","BP",1.59714815872961e-39
"173","GO:0043067",7.43506239498569e-41,1,39,39,"regulation of programmed cell death","BP",2.09405238339787e-39
"174","GO:0040011",2.16508160323247e-40,1,38,38,"locomotion","BP",6.07223516872971e-39
"175","GO:0016192",2.63681922204103e-40,1,38,38,"vesicle-mediated transport","BP",7.36433820381753e-39
"176","GO:0010558",5.49478342195684e-40,1,38,38,"negative regulation of macromolecule biosynthetic process","BP",1.52823663923175e-38
"177","GO:0042981",7.85566048067826e-40,1,38,38,"regulation of apoptotic process","BP",2.17578978043682e-38
"178","GO:0051254",1.73546716381872e-39,1,38,38,"positive regulation of RNA metabolic process","BP",4.78687740433469e-38
"179","GO:0048585",2.30818557951438e-39,1,37,37,"negative regulation of response to stimulus","BP",6.34038631409813e-38
"180","GO:0048584",3.51701256006094e-39,1,37,37,"positive regulation of response to stimulus","BP",9.62133558951098e-38
"181","GO:0051049",6.63257071891118e-39,1,36,36,"regulation of transport","BP",1.78517780438436e-37
"182","GO:0035295",7.18241536674697e-39,1,36,36,"tube development","BP",1.92540652903759e-37
"183","GO:0051240",9.65759575378569e-39,1,36,36,"positive regulation of multicellular organismal process","BP",2.57857806626078e-37
"184","GO:0009719",1.26816711254314e-38,1,36,36,"response to endogenous stimulus","BP",3.37251612598624e-37
"185","GO:0032504",1.29344889359985e-38,1,36,36,"multicellular organism reproduction","BP",3.41255785169131e-37
"186","GO:0048609",1.29344889359985e-38,1,36,36,"multicellular organismal reproductive process","BP",3.41255785169131e-37
"187","GO:0044703",1.35753224937654e-38,1,36,36,"multi-organism reproductive process","BP",3.56753061597968e-37
"188","GO:0007166",2.11331330838933e-38,1,36,36,"cell surface receptor signaling pathway","BP",5.53190836607794e-37
"189","GO:0003006",2.47957365014411e-38,1,36,36,"developmental process involved in reproduction","BP",6.46529457605934e-37
"190","GO:0045934",4.02290451940295e-38,1,36,36,"negative regulation of nucleobase-containing compound metabolic process","BP",1.04080959949669e-36
"191","GO:0071705",4.50292493528204e-38,1,37,37,"nitrogen compound transport","BP",1.16050285494238e-36
"192","GO:2000113",8.73549867586948e-38,1,36,36,"negative regulation of cellular macromolecule biosynthetic process","BP",2.24267129467034e-36
"193","GO:0032270",1.40293161702073e-37,1,36,36,"positive regulation of cellular protein metabolic process","BP",3.56067245004311e-36
"194","GO:0051247",1.40293161702073e-37,1,36,36,"positive regulation of protein metabolic process","BP",3.56067245004311e-36
"195","GO:0019953",1.86897208784135e-37,1,35,35,"sexual reproduction","BP",4.72552601755342e-36
"196","GO:0009792",7.30678770258666e-37,1,35,35,"embryo development ending in birth or egg hatching","BP",1.84048331753834e-35
"197","GO:1902680",9.31523752516007e-37,1,35,35,"positive regulation of RNA biosynthetic process","BP",2.32880938129002e-35
"198","GO:1903508",9.31523752516007e-37,1,35,35,"positive regulation of nucleic acid-templated transcription","BP",2.32880938129002e-35
"199","GO:0051130",5.03375328472009e-36,1,33,33,"positive regulation of cellular component organization","BP",1.24908190243519e-34
"200","GO:0043603",8.02458340369437e-36,1,35,35,"cellular amide metabolic process","BP",1.97653484205387e-34
"201","GO:0045893",1.25229527445845e-35,1,34,34,"positive regulation of transcription, DNA-templated","BP",3.06193075348357e-34
"202","GO:0030182",2.03815266905882e-35,1,34,34,"neuron differentiation","BP",4.94715238762459e-34
"203","GO:0007276",3.09838389090942e-35,1,33,33,"gamete generation","BP",7.46632219199291e-34
"204","GO:0010648",3.56799801011666e-35,1,33,33,"negative regulation of cell communication","BP",8.5363393252791e-34
"205","GO:0023057",3.56799801011666e-35,1,33,33,"negative regulation of signaling","BP",8.5363393252791e-34
"206","GO:0016071",6.36780054216683e-35,1,34,34,"mRNA metabolic process","BP",1.51803816496298e-33
"207","GO:0006396",7.88987614224178e-35,1,33,33,"RNA processing","BP",1.87419655692042e-33
"208","GO:0032989",1.4973078317391e-34,1,33,33,"cellular component morphogenesis","BP",3.51920062565441e-33
"209","GO:1901362",2.31311742221198e-34,1,32,32,"organic cyclic compound biosynthetic process","BP",5.37981142622472e-33
"210","GO:0033043",2.66589534422126e-34,1,32,32,"regulation of organelle organization","BP",6.17876785509614e-33
"211","GO:0050790",2.73473722124301e-34,1,32,32,"regulation of catalytic activity","BP",6.31639133280177e-33
"212","GO:0045184",4.28797743477461e-34,1,33,33,"establishment of protein localization","BP",9.86974116452431e-33
"213","GO:0009057",5.51291638883912e-34,1,33,33,"macromolecule catabolic process","BP",1.26456071805846e-32
"214","GO:0051241",6.49542550240326e-34,1,31,31,"negative regulation of multicellular organismal process","BP",1.48482757631992e-32
"215","GO:0010647",1.24352519802346e-33,1,32,32,"positive regulation of cell communication","BP",2.80423334351575e-32
"216","GO:0023056",1.24352519802346e-33,1,32,32,"positive regulation of signaling","BP",2.80423334351575e-32
"217","GO:0007389",4.3268065867233e-33,1,31,31,"pattern specification process","BP",9.72438854086803e-32
"218","GO:0007049",4.4904797672987e-33,1,32,32,"cell cycle","BP",1.00583733042681e-31
"219","GO:0051253",8.28078673402865e-33,1,31,31,"negative regulation of RNA metabolic process","BP",1.8486371722288e-31
"220","GO:0044087",2.51955934428895e-32,1,30,30,"regulation of cellular component biogenesis","BP",5.5873948914049e-31
"221","GO:0009968",5.65352943648825e-32,1,30,30,"negative regulation of signal transduction","BP",1.24957976783308e-30
"222","GO:1902679",7.47778636329394e-32,1,30,30,"negative regulation of RNA biosynthetic process","BP",1.6419152623351e-30
"223","GO:1903507",7.47778636329394e-32,1,30,30,"negative regulation of nucleic acid-templated transcription","BP",1.6419152623351e-30
"224","GO:0044265",8.27505503506089e-32,1,31,31,"cellular macromolecule catabolic process","BP",1.81101614291906e-30
"225","GO:0006082",8.32270240642806e-32,1,29,29,"organic acid metabolic process","BP",1.81549145630416e-30
"226","GO:0042127",1.03886208490303e-31,1,31,31,"regulation of cell population proliferation","BP",2.25143000543107e-30
"227","GO:1902531",3.11151110970455e-31,1,30,30,"regulation of intracellular signal transduction","BP",6.67824329816008e-30
"228","GO:0051093",3.66651845818649e-31,1,29,29,"negative regulation of developmental process","BP",7.8442342014086e-30
"229","GO:0006508",3.92207060172471e-31,1,29,29,"proteolysis","BP",8.3641601490455e-30
"230","GO:0022402",5.54336920908795e-31,1,30,30,"cell cycle process","BP",1.17840730798287e-29
"231","GO:0051726",7.47414331961692e-31,1,29,29,"regulation of cell cycle","BP",1.57879451450769e-29
"232","GO:0043436",8.95059253595302e-31,1,28,28,"oxoacid metabolic process","BP",1.87878003702787e-29
"233","GO:0015031",9.2102311710011e-31,1,30,30,"protein transport","BP",1.91521162200724e-29
"234","GO:0015833",9.2102311710011e-31,1,30,30,"peptide transport","BP",1.91521162200724e-29
"235","GO:0042886",9.2102311710011e-31,1,30,30,"amide transport","BP",1.91521162200724e-29
"236","GO:0009791",9.81640054928858e-31,1,29,29,"post-embryonic development","BP",2.03492154243793e-29
"237","GO:0044093",1.27662116122288e-30,1,29,29,"positive regulation of molecular function","BP",2.63821865361074e-29
"238","GO:0000902",1.53572041014059e-30,1,29,29,"cell morphogenesis","BP",3.16386843755817e-29
"239","GO:0060548",1.6060312933888e-30,1,29,29,"negative regulation of cell death","BP",3.29854119488314e-29
"240","GO:0006955",1.95641519445515e-30,1,29,29,"immune response","BP",4.00585012975095e-29
"241","GO:1901135",2.04482272511661e-30,1,28,28,"carbohydrate derivative metabolic process","BP",4.17406473704996e-29
"242","GO:0031175",2.22829348366944e-30,1,29,29,"neuron projection development","BP",4.52092978829591e-29
"243","GO:0048666",2.22829348366944e-30,1,29,29,"neuron development","BP",4.52092978829591e-29
"244","GO:0051960",3.4903475929489e-30,1,28,28,"regulation of nervous system development","BP",7.06002126755572e-29
"245","GO:0019637",4.65790138812327e-30,1,28,28,"organophosphate metabolic process","BP",9.3931999292214e-29
"246","GO:0051094",6.31222694952948e-30,1,28,28,"positive regulation of developmental process","BP",1.26909984602739e-28
"247","GO:1901701",6.46360451288895e-30,1,28,28,"cellular response to oxygen-containing compound","BP",1.29563243614215e-28
"248","GO:0018130",7.13351897556136e-30,1,28,28,"heterocycle biosynthetic process","BP",1.42563590305006e-28
"249","GO:0048646",7.2851526921168e-30,1,28,28,"anatomical structure formation involved in morphogenesis","BP",1.45159385730984e-28
"250","GO:0006886",7.73436953610892e-30,1,29,29,"intracellular protein transport","BP",1.53651537659307e-28
"251","GO:0045892",1.17236032998372e-29,1,28,28,"negative regulation of transcription, DNA-templated","BP",2.32210836873631e-28
"252","GO:0031399",1.27210490990597e-29,1,28,28,"regulation of protein modification process","BP",2.51221901586461e-28
"253","GO:0009725",2.23620651876105e-29,1,27,27,"response to hormone","BP",4.36452588091521e-28
"254","GO:0009967",2.42065615438289e-29,1,28,28,"positive regulation of signal transduction","BP",4.69705809026331e-28
"255","GO:0046903",2.81510246823811e-29,1,27,27,"secretion","BP",5.44661129724329e-28
"256","GO:0022603",2.93870302555878e-29,1,27,27,"regulation of anatomical structure morphogenesis","BP",5.66931869815168e-28
"257","GO:0007568",4.03035373991843e-29,1,27,27,"aging","BP",7.75291389451169e-28
"258","GO:0035239",5.1040898321557e-29,1,27,27,"tube morphogenesis","BP",9.79017230736762e-28
"259","GO:0080134",5.16894204697324e-29,1,27,27,"regulation of response to stress","BP",9.88615706691873e-28
"260","GO:0070925",6.77233338184206e-29,1,28,28,"organelle assembly","BP",1.29158072353702e-27
"261","GO:0019438",9.61806445427155e-29,1,27,27,"aromatic compound biosynthetic process","BP",1.82388012023473e-27
"262","GO:0019220",1.24991080776918e-28,1,27,27,"regulation of phosphate metabolic process","BP",2.35682334515798e-27
"263","GO:0051174",1.24991080776918e-28,1,27,27,"regulation of phosphorus metabolic process","BP",2.35682334515798e-27
"264","GO:0048598",1.35916498103365e-28,1,27,27,"embryonic morphogenesis","BP",2.5556130277182e-27
"265","GO:0045944",2.42212080342489e-28,1,27,27,"positive regulation of transcription by RNA polymerase II","BP",4.51610512929083e-27
"266","GO:0048878",3.65439178752309e-28,1,26,26,"chemical homeostasis","BP",6.77585143936573e-27
"267","GO:0060284",3.82555273314781e-28,1,26,26,"regulation of cell development","BP",7.07356357167913e-27
"268","GO:0071495",4.48066481450952e-28,1,26,26,"cellular response to endogenous stimulus","BP",8.26199934719641e-27
"269","GO:0022613",7.62813709967556e-28,1,26,26,"ribonucleoprotein complex biogenesis","BP",1.39500863398176e-26
"270","GO:0019752",1.11942905142289e-27,1,25,25,"carboxylic acid metabolic process","BP",2.03601877881411e-26
"271","GO:0032990",1.13127013333063e-27,1,26,26,"cell part morphogenesis","BP",2.05196416847336e-26
