"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"154","GO:0000350",0.0149058755596225,0.999913564243781,1,5,"generation of catalytic spliceosome for second transesterification step","BP"
"194","GO:0000459",0.015358109318799,0.999908222542642,1,5,"exonucleolytic trimming involved in rRNA processing","BP"
"200","GO:0000467",0.015358109318799,0.999908222542642,1,5,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"11285","GO:0050873",0.0163340790680082,0.999896145097571,1,5,"brown fat cell differentiation","BP"
"6882","GO:0032225",0.0163914980279275,0.999891073925873,1,6,"regulation of synaptic transmission, dopaminergic","BP"
"4823","GO:0016289",0.016392297546487,0.999895400905396,1,5,"CoA hydrolase activity","MF"
"8616","GO:0038084",0.0166483340649636,0.999887621954751,1,6,"vascular endothelial growth factor signaling pathway","BP"
"5091","GO:0016854",0.0170279247626159,0.999887101758027,1,5,"racemase and epimerase activity","MF"
"5033","GO:0016746",0.0174802001627758,0.998933220397125,2,71,"acyltransferase activity","MF"
"165","GO:0000393",0.0174912520117068,0.999875911767629,1,6,"spliceosomal conformational changes to generate catalytic conformation","BP"
"3386","GO:0008299",0.0181533219675051,0.999866304116454,1,6,"isoprenoid biosynthetic process","BP"
"11657","GO:0051580",0.0189255209241327,0.999850512619841,1,7,"regulation of neurotransmitter uptake","BP"
"4153","GO:0010745",0.0195080096353078,0.999841132263768,1,7,"negative regulation of macrophage derived foam cell differentiation","BP"
"16995","GO:1905952",0.020707408580691,0.998616626017541,2,74,"regulation of lipid localization","BP"
"4879","GO:0016417",0.0211592509225504,0.999812976264412,1,7,"S-acyltransferase activity","MF"
"5503","GO:0019706",0.0211592509225504,0.999812976264412,1,7,"protein-cysteine S-palmitoyltransferase activity","MF"
"5504","GO:0019707",0.0211592509225504,0.999812976264412,1,7,"protein-cysteine S-acyltransferase activity","MF"
"78","GO:0000176",0.0220136285661918,0.999797498744812,1,7,"nuclear exosome (RNase complex)","CC"
"4743","GO:0016075",0.0223542738079574,0.99978683334025,1,8,"rRNA catabolic process","BP"
"3258","GO:0008076",0.0225155814397136,0.999788116102217,1,7,"voltage-gated potassium channel complex","CC"
"7829","GO:0034705",0.0225155814397136,0.999788116102217,1,7,"potassium channel complex","CC"
"6433","GO:0031125",0.0231725703173782,0.999775511458782,1,7,"rRNA 3'-end processing","BP"
"4684","GO:0015936",0.0239634226388249,0.999759850922834,1,7,"coenzyme A metabolic process","BP"
"5298","GO:0018345",0.0243006262238847,0.999747903954767,1,8,"protein palmitoylation","BP"
"11349","GO:0051000",0.0254776809795105,0.99972837706175,1,7,"positive regulation of nitric-oxide synthase activity","BP"
"13337","GO:0071028",0.0259479239398458,0.999707851681241,1,9,"nuclear mRNA surveillance","BP"
"6148","GO:0030507",0.0268994510328126,0.999682022859917,1,10,"spectrin binding","MF"
"1886","GO:0005249",0.0275841524470528,0.999669634603822,1,9,"voltage-gated potassium channel activity","MF"
"1660","GO:0004659",0.0282999036256614,0.999657558341928,1,8,"prenyltransferase activity","MF"
"80","GO:0000178",0.0285061479795939,0.999647053711995,1,9,"exosome (RNase complex)","CC"
"16814","GO:1905354",0.0285061479795939,0.999647053711995,1,9,"exoribonuclease complex","CC"
"2310","GO:0006195",0.0285708568506995,0.999645440561396,1,9,"purine nucleotide catabolic process","BP"
"3655","GO:0009154",0.0285708568506995,0.999645440561396,1,9,"purine ribonucleotide catabolic process","BP"
"7167","GO:0032770",0.0286699111707376,0.999648493873062,1,8,"positive regulation of monooxygenase activity","BP"
"163","GO:0000389",0.0288889867424936,0.999632964980404,1,10,"mRNA 3'-splice site recognition","BP"
"7741","GO:0034472",0.0294238973454384,0.999615357393156,1,11,"snRNA 3'-end processing","BP"
"9596","GO:0044283",0.0296278672521102,0.995592685860378,3,214,"small molecule biosynthetic process","BP"
"2254","GO:0006084",0.0298385635965103,0.99960829582408,1,10,"acetyl-CoA metabolic process","BP"
"9266","GO:0043270",0.0300738540928795,0.997540944544055,2,87,"positive regulation of monoatomic ion transport","BP"
"5179","GO:0017091",0.0307343836786911,0.99958936242239,1,9,NA,NA
"13336","GO:0071027",0.0310502215153317,0.999571394776766,1,11,"nuclear RNA surveillance","BP"
"3727","GO:0009261",0.0312050486040073,0.999571370747661,1,10,"ribonucleotide catabolic process","BP"
"4872","GO:0016409",0.0319020591991403,0.999547407257382,1,11,"palmitoyltransferase activity","MF"
"4773","GO:0016180",0.0319124136935899,0.999543376092378,1,12,"snRNA processing","BP"
"13335","GO:0071025",0.0336273884294181,0.999492647311997,1,12,"RNA surveillance","BP"
"6957","GO:0032369",0.033749025742139,0.999488946524711,1,12,"negative regulation of lipid transport","BP"
"2896","GO:0007159",0.0338945606888279,0.999488715198637,1,11,"leukocyte cell-cell adhesion","BP"
"6959","GO:0032371",0.0339488004432959,0.999487066818167,1,11,"regulation of sterol transport","BP"
"6962","GO:0032374",0.0339488004432959,0.999487066818167,1,11,"regulation of cholesterol transport","BP"
"4151","GO:0010743",0.0343977160308307,0.999468980179348,1,12,"regulation of macrophage derived foam cell differentiation","BP"
"3712","GO:0009226",0.0362425364429234,0.999410077296134,1,12,"nucleotide-sugar biosynthetic process","BP"
"5058","GO:0016790",0.0363082806896227,0.999407920208663,1,12,"thiolester hydrolase activity","MF"
"1893","GO:0005267",0.0363957486312647,0.999405044172771,1,12,"potassium channel activity","MF"
"7389","GO:0033227",0.0371632375334868,0.99937521823197,1,13,"dsRNA transport","BP"
"8081","GO:0035268",0.0379215448424608,0.99936534692751,1,10,"protein mannosylation","BP"
"7806","GO:0034661",0.038039168612761,0.999345200773946,1,13,"ncRNA catabolic process","BP"
"9264","GO:0043268",0.038807899693862,0.999318268113483,1,13,"positive regulation of potassium ion transport","BP"
"13330","GO:0071012",0.0399988624674931,0.999275454238516,1,13,"catalytic step 1 spliceosome","CC"
"8367","GO:0035924",0.041781057786772,0.999200242273162,1,15,"cellular response to vascular endothelial growth factor stimulus","BP"
"13964","GO:0072523",0.0420147046593809,0.999195271076604,1,14,"purine-containing compound catabolic process","BP"
"13332","GO:0071014",0.0430985321550357,0.999152868391892,1,14,"post-mRNA release spliceosomal complex","CC"
"14628","GO:0097502",0.04324699410369,0.999157758017067,1,12,"mannosylation","BP"
"11571","GO:0051353",0.0447889333022031,0.999084524475735,1,14,"positive regulation of oxidoreductase activity","BP"
"77","GO:0000175",0.0456164831317337,0.999045284191848,1,15,"3'-5'-RNA exonuclease activity","MF"
"363","GO:0001102",0.0468930930768961,0.998995681921778,1,14,NA,NA
"5120","GO:0016896",0.0479555967395266,0.998939284943408,1,16,"RNA exonuclease activity, producing 5'-phosphomonoesters","MF"
"5878","GO:0022843",0.0498115835573034,0.998846444898122,1,18,"voltage-gated monoatomic cation channel activity","MF"
"4326","GO:0014003",0.0506160645641709,0.998808522200492,1,18,"oligodendrocyte development","BP"
"11348","GO:0050999",0.0510521624415721,0.998796467283743,1,16,"regulation of nitric-oxide synthase activity","BP"
"1591","GO:0004532",0.0512406457900301,0.998782803115873,1,17,"exoribonuclease activity","MF"
"623","GO:0001917",0.051827480657465,0.998754487201973,1,17,"photoreceptor inner segment","CC"
"11820","GO:0051954",0.0524108648519023,0.998726008651353,1,17,"positive regulation of amine transport","BP"
"199","GO:0000466",0.0530231342255215,0.998695766853111,1,17,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"12067","GO:0060122",0.0537661905315348,0.998654004514731,1,18,"inner ear receptor cell stereocilium organization","BP"
"16118","GO:1903427",0.0537765395556466,0.998663205973221,1,16,"negative regulation of reactive oxygen species biosynthetic process","BP"
"6155","GO:0030515",0.0537796083703604,0.998649231396194,1,19,"snoRNA binding","MF"
"2414","GO:0006376",0.0557452126270478,0.998547612782311,1,19,"mRNA splice site selection","BP"
"17639","GO:2001025",0.056064228629437,0.998530765213663,1,19,"positive regulation of response to drug","BP"
"7165","GO:0032768",0.0567029650759642,0.998501286630102,1,18,"regulation of monooxygenase activity","BP"
"14346","GO:0090503",0.0572437597068904,0.998467610965575,1,19,"RNA phosphodiester bond hydrolysis, exonucleolytic","BP"
"11465","GO:0051187",0.0573410684517983,0.998462340249924,1,19,NA,NA
"9590","GO:0044273",0.0579484857866197,0.998439299286907,1,17,"sulfur compound catabolic process","BP"
"9451","GO:0043628",0.058120765598904,0.998415470188514,1,20,"regulatory ncRNA 3'-end processing","BP"
"3711","GO:0009225",0.0585172230597997,0.998397902437441,1,19,"nucleotide-sugar metabolic process","BP"
"11664","GO:0051590",0.0597247490959697,0.998325793730684,1,20,"positive regulation of neurotransmitter transport","BP"
"4462","GO:0015079",0.0622686985459557,0.998169851189961,1,22,"potassium ion transmembrane transporter activity","MF"
"1303","GO:0003723",0.0632342874901994,0.983584929508053,4,473,"RNA binding","MF"
"9489","GO:0043928",0.0632348059786342,0.998120734048206,1,20,"exonucleolytic catabolism of deadenylated mRNA","BP"
"201","GO:0000469",0.0648740822719716,0.99802080939554,1,20,"cleavage involved in rRNA processing","BP"
"13681","GO:0071804",0.0652902883322516,0.997981556938688,1,23,NA,NA
"13682","GO:0071805",0.0652902883322516,0.997981556938688,1,23,"potassium ion transmembrane transport","BP"
"5060","GO:0016796",0.0673645939239859,0.99784958684807,1,23,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"319","GO:0000974",0.0675226151366579,0.997843719777042,1,22,"Prp19 complex","CC"
"3261","GO:0008080",0.0678432280378309,0.997810777472826,1,25,"N-acetyltransferase activity","MF"
"695","GO:0002040",0.068433500719531,0.997775800877282,1,24,"sprouting angiogenesis","BP"
"16996","GO:1905953",0.0687938321061587,0.997748193624367,1,25,"negative regulation of lipid localization","BP"
"9968","GO:0045494",0.0703333468362768,0.997644917724042,1,25,"photoreceptor cell maintenance","BP"
"3446","GO:0008408",0.0708360415092759,0.99761472847381,1,24,"3'-5' exonuclease activity","MF"
"125","GO:0000291",0.0714183755522575,0.997579289900529,1,23,"nuclear-transcribed mRNA catabolic process, exonucleolytic","BP"
"11293","GO:0050885",0.0716815594669847,0.99755666704304,1,24,"neuromuscular process controlling balance","BP"
"6972","GO:0032391",0.0744260431522932,0.99735466294108,1,26,"photoreceptor connecting cilium","CC"
"2700","GO:0006813",0.0753497266494086,0.997287649844148,1,26,"potassium ion transport","BP"
"2645","GO:0006720",0.0755259969701899,0.997283613677703,1,24,"isoprenoid metabolic process","BP"
"4873","GO:0016410",0.0757117655538364,0.997253526728684,1,28,"N-acyltransferase activity","MF"
"9262","GO:0043266",0.0760079145545523,0.997243674525264,1,25,"regulation of potassium ion transport","BP"
"2591","GO:0006637",0.0769513767993419,0.997165322605187,1,27,"acyl-CoA metabolic process","BP"
"8151","GO:0035383",0.0769513767993419,0.997165322605187,1,27,"thioester metabolic process","BP"
"1881","GO:0005244",0.0772677298366257,0.997141626574014,1,27,"voltage-gated monoatomic ion channel activity","MF"
"5869","GO:0022832",0.0772677298366257,0.997141626574014,1,27,"voltage-gated channel activity","MF"
"7827","GO:0034703",0.0785751562095368,0.99703498559802,1,29,"cation channel complex","CC"
"11265","GO:0050852",0.0810248402913438,0.996840663235821,1,30,"T cell receptor signaling pathway","BP"
"11559","GO:0051341",0.0812212635520766,0.996836916778907,1,27,"regulation of oxidoreductase activity","BP"
"195","GO:0000460",0.0815598214405832,0.99681467051237,1,26,"maturation of 5.8S rRNA","BP"
"10983","GO:0048709",0.082107790596434,0.996762089383259,1,28,"oligodendrocyte differentiation","BP"
"17412","GO:2000378",0.0828709242129918,0.996705066625016,1,27,"negative regulation of reactive oxygen species metabolic process","BP"
"7826","GO:0034702",0.0833646258652987,0.996648993259224,1,31,"ion channel complex","CC"
"612","GO:0001895",0.084227397805425,0.996581850843114,1,30,"retina homeostasis","BP"
"4870","GO:0016407",0.0855445208378102,0.996464978164167,1,32,"acetyltransferase activity","MF"
"2492","GO:0006497",0.0874193997464658,0.996327116152099,1,27,"protein lipidation","BP"
"8767","GO:0042158",0.0874193997464658,0.996327116152099,1,27,"lipoprotein biosynthetic process","BP"
"6294","GO:0030867",0.0879069451794033,0.996302666486661,1,24,"rough endoplasmic reticulum membrane","CC"
"1589","GO:0004527",0.0885167769237688,0.996218708985074,1,30,"exonuclease activity","MF"
"9265","GO:0043269",0.0888904786120751,0.986680154025535,2,163,"regulation of monoatomic ion transport","BP"
"3665","GO:0009166",0.0893284204637969,0.996152301196667,1,29,"nucleotide catabolic process","BP"
"1311","GO:0003743",0.0905234387162875,0.99603029658196,1,33,"translation initiation factor activity","MF"
"353","GO:0001078",0.0952601165950313,0.99561445257954,1,29,NA,NA
"10297","GO:0046165",0.0960118227560318,0.995521066794668,1,34,"alcohol biosynthetic process","BP"
"15770","GO:1902495",0.0960805032773314,0.995507241664163,1,36,"transmembrane transporter complex","CC"
"9399","GO:0043536",0.0966340285037593,0.995457958632652,1,35,"positive regulation of blood vessel endothelial cell migration","BP"
"7488","GO:0033613",0.0976712152667349,0.995380090378545,1,30,NA,NA
"11264","GO:0050851",0.0985302280434665,0.99526730330757,1,37,"antigen receptor-mediated signaling pathway","BP"
"16117","GO:1903426",0.100726366965717,0.995061558828952,1,34,"regulation of reactive oxygen species biosynthetic process","BP"
"9945","GO:0045444",0.101583453060683,0.994971322358092,1,35,"fat cell differentiation","BP"
"8970","GO:0042632",0.102560324101481,0.994872233780488,1,35,"cholesterol homeostasis","BP"
"11969","GO:0055092",0.102560324101481,0.994872233780488,1,35,"sterol homeostasis","BP"
"11818","GO:0051952",0.102620705130141,0.994866076076551,1,35,"regulation of amine transport","BP"
"8766","GO:0042157",0.103297679563318,0.994805715025803,1,33,"lipoprotein metabolic process","BP"
"15428","GO:1901292",0.103350034564431,0.994800344425378,1,33,"nucleoside phosphate catabolic process","BP"
"12065","GO:0060119",0.103700125920696,0.994751218355827,1,36,"inner ear receptor cell development","BP"
"3545","GO:0008652",0.104370980560743,0.994681728387308,1,36,"amino acid biosynthetic process","BP"
"122","GO:0000288",0.106336609269726,0.994475381464036,1,36,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"5041","GO:0016765",0.106895488417419,0.994440737701464,1,31,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF"
"8344","GO:0035869",0.111444744592357,0.99390329793057,1,40,"ciliary transition zone","CC"
"7540","GO:0033865",0.116497363034012,0.993325046171138,1,40,"nucleoside bisphosphate metabolic process","BP"
"7543","GO:0033875",0.116497363034012,0.993325046171138,1,40,"ribonucleoside bisphosphate metabolic process","BP"
"7553","GO:0034032",0.116497363034012,0.993325046171138,1,40,"purine nucleoside bisphosphate metabolic process","BP"
"398","GO:0001227",0.1175134475839,0.99321899235126,1,37,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF"
"11329","GO:0050953",0.119632255894698,0.99294827039037,1,41,"sensory perception of light stimulus","BP"
"106","GO:0000245",0.119704932781452,0.992939502681054,1,41,"spliceosomal complex assembly","BP"
"17070","GO:1990351",0.119802492973364,0.992923693026501,1,42,"transporter complex","CC"
"1595","GO:0004540",0.120562746480744,0.992839872267992,1,40,"ribonuclease activity","MF"
"15493","GO:1901566",0.120625800019043,0.960870637332898,4,577,"organonitrogen compound biosynthetic process","BP"
"4977","GO:0016616",0.121040584596459,0.992781675408533,1,40,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF"
"14699","GO:0097731",0.121217817084434,0.992743876569317,1,44,"9+0 non-motile cilium","CC"
"14701","GO:0097733",0.121217817084434,0.992743876569317,1,44,"photoreceptor cell cilium","CC"
"4741","GO:0016073",0.121410539706159,0.992727961230056,1,42,"snRNA metabolic process","BP"
"5720","GO:0021782",0.122282886647579,0.992616604582505,1,43,"glial cell development","BP"
"11304","GO:0050905",0.125173890333353,0.9922547440906,1,43,"neuromuscular process","BP"
"3583","GO:0009055",0.128183023600073,0.991882303137455,1,40,"electron transfer activity","MF"
"1283","GO:0003676",0.128402028881237,0.951703973182317,5,847,"nucleic acid binding","MF"
"11662","GO:0051588",0.128910987478306,0.99175404220266,1,48,"regulation of neurotransmitter transport","BP"
"5713","GO:0021766",0.129109404094792,0.991743270092651,1,44,"hippocampus development","BP"
"5874","GO:0022839",0.13026455003987,0.991575569270162,1,48,"monoatomic ion gated channel activity","MF"
"4975","GO:0016614",0.130436977501559,0.991572617902367,1,43,"oxidoreductase activity, acting on CH-OH group of donors","MF"
"17637","GO:2001023",0.131421494769923,0.991428992546544,1,46,"regulation of response to drug","BP"
"9398","GO:0043535",0.132286489664394,0.991312888493562,1,46,"regulation of blood vessel endothelial cell migration","BP"
"5872","GO:0022836",0.13244559182192,0.991280156069311,1,49,"gated channel activity","MF"
"1891","GO:0005261",0.133325547422874,0.991157389110112,1,50,"monoatomic cation channel activity","MF"
"12063","GO:0060113",0.133430803750399,0.99115802992148,1,46,"inner ear receptor cell differentiation","BP"
"7802","GO:0034655",0.135702455372515,0.973960738674659,2,191,"nucleobase-containing compound catabolic process","BP"
"7712","GO:0034404",0.136776196140593,0.990701404141381,1,45,"nucleobase-containing small molecule biosynthetic process","BP"
"1297","GO:0003705",0.143973463880833,0.989673187197321,1,44,NA,NA
"3287","GO:0008135",0.144023000285657,0.989630821645954,1,52,"translation factor activity, RNA binding","MF"
"8910","GO:0042490",0.144930754594617,0.989503793068601,1,50,"mechanoreceptor differentiation","BP"
"2357","GO:0006283",0.145004253960228,0.989501312202085,1,48,"transcription-coupled nucleotide-excision repair","BP"
"9587","GO:0044270",0.146271428172863,0.970638334149472,2,202,"cellular nitrogen compound catabolic process","BP"
"2078","GO:0005777",0.146431992590406,0.98927487606215,1,51,"peroxisome","CC"
"8945","GO:0042579",0.146431992590406,0.98927487606215,1,51,"microbody","CC"
"9365","GO:0043488",0.147874056785614,0.989056430384082,1,51,"regulation of mRNA stability","BP"
"10493","GO:0046700",0.147962660870546,0.970092615443657,2,203,"heterocycle catabolic process","BP"
"15516","GO:1901617",0.150628792530511,0.988617017822511,1,55,"organic hydroxy compound biosynthetic process","BP"
"10356","GO:0046434",0.151463479638439,0.988511435845978,1,49,"organophosphate catabolic process","BP"
"4061","GO:0010595",0.152108347155665,0.988389341057161,1,54,"positive regulation of endothelial cell migration","BP"
"15384","GO:1901135",0.153738477611028,0.95476988665277,3,413,"carbohydrate derivative metabolic process","BP"
"11241","GO:0050806",0.153944960704848,0.988087540100795,1,57,"positive regulation of synaptic transmission","BP"
"15386","GO:1901137",0.156121447648852,0.96739590438393,2,216,"carbohydrate derivative biosynthetic process","BP"
"9578","GO:0044249",0.159165470163153,0.930590513430158,6,1149,"cellular biosynthetic process","BP"
"2843","GO:0007050",0.160723055526348,0.986984731403849,1,56,NA,NA
"9594","GO:0044281",0.161154135571624,0.941847593058189,4,666,"small molecule metabolic process","BP"
"5461","GO:0019439",0.163092018265089,0.965027073876665,2,217,"aromatic compound catabolic process","BP"
"5057","GO:0016788",0.164401018352255,0.96456260703834,2,231,"hydrolase activity, acting on ester bonds","MF"
"867","GO:0002429",0.167107710139213,0.98587129730075,1,62,"immune response-activating cell surface receptor signaling pathway","BP"
"9364","GO:0043487",0.167115570363977,0.985884926561176,1,58,"regulation of RNA stability","BP"
"15500","GO:1901576",0.167755801541116,0.925697319894528,6,1168,"organic substance biosynthetic process","BP"
"13528","GO:0071456",0.168081724440391,0.985719909346792,1,57,"cellular response to hypoxia","BP"
"12520","GO:0061013",0.168389199632431,0.985657725217238,1,59,"regulation of mRNA catabolic process","BP"
"3586","GO:0009058",0.171703933222386,0.923419118527698,6,1177,"biosynthetic process","BP"
"3745","GO:0009306",0.17181190189991,0.985044440768053,1,60,"protein secretion","BP"
"6431","GO:0031123",0.17195173321694,0.985015354600798,1,61,"RNA 3'-end processing","BP"
"1872","GO:0005216",0.173522090088384,0.984716220248731,1,65,"monoatomic ion channel activity","MF"
"15447","GO:1901361",0.174087531982692,0.961145707235797,2,227,"organic cyclic compound catabolic process","BP"
"8898","GO:0042472",0.174827858982091,0.984500367428636,1,59,"inner ear morphogenesis","BP"
"4086","GO:0010634",0.175025070618646,0.984448242749885,1,63,"positive regulation of epithelial cell migration","BP"
"1022","GO:0002790",0.176329884456025,0.984211144912055,1,62,"peptide secretion","BP"
"325","GO:0000981",0.17771596781885,0.95982856654405,2,230,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"2090","GO:0005791",0.178566812698414,0.98382516490638,1,55,"rough endoplasmic reticulum","CC"
"3844","GO:0009749",0.178646307624576,0.983778613753139,1,62,"response to glucose","BP"
"4517","GO:0015267",0.180000685232047,0.983503989232758,1,67,"channel activity","MF"
"5865","GO:0022803",0.180000685232047,0.983503989232758,1,67,"passive transmembrane transporter activity","MF"
"5873","GO:0022838",0.180000685232047,0.983503989232758,1,67,NA,NA
"15385","GO:1901136",0.181497315291694,0.983241852622407,1,61,"carbohydrate derivative catabolic process","BP"
"4460","GO:0015077",0.181523833396808,0.983213427782149,1,67,NA,NA
"11965","GO:0055088",0.182058905806766,0.983103788396141,1,69,"lipid homeostasis","BP"
"2363","GO:0006289",0.182740270229695,0.982994692452448,1,63,"nucleotide-excision repair","BP"
"8500","GO:0036294",0.182740273234705,0.982998818638088,1,62,"cellular response to decreased oxygen levels","BP"
"1015","GO:0002768",0.185545691899504,0.982425902856667,1,69,"immune response-regulating cell surface receptor signaling pathway","BP"
"3843","GO:0009746",0.188108891046333,0.981929669944255,1,66,"response to hexose","BP"
"17411","GO:2000377",0.188497042249185,0.981844548626364,1,68,"regulation of reactive oxygen species metabolic process","BP"
"14344","GO:0090501",0.189665480615056,0.981617872961458,1,66,"RNA phosphodiester bond hydrolysis","BP"
"4060","GO:0010594",0.19190084323867,0.981157162694505,1,68,"regulation of endothelial cell migration","BP"
"5710","GO:0021761",0.192906524459677,0.980955372065807,1,67,"limbic system development","BP"
"7656","GO:0034284",0.192931229716199,0.980946362239953,1,68,"response to monosaccharide","BP"
"354","GO:0001085",0.197044640818317,0.980080556076923,1,71,NA,NA
"8425","GO:0036064",0.198572958348245,0.979746992199902,1,74,"ciliary basal body","CC"
"13525","GO:0071453",0.201908169317859,0.979056082608174,1,68,"cellular response to oxygen levels","BP"
"8897","GO:0042471",0.205777220036303,0.978207108344796,1,69,"ear morphogenesis","BP"
