"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"5090","GO:0016853",0.140396409436748,0.990314537262634,1,79,"isomerase activity","MF",1
"9266","GO:0043270",0.146196985114876,0.989461834354229,1,87,"positive regulation of monoatomic ion transport","BP",1
"5888","GO:0022900",0.157088945735989,0.987801740334836,1,75,"electron transport chain","BP",1
"2507","GO:0006520",0.18376742870126,0.983048370014191,1,118,"amino acid metabolic process","BP",1
"4727","GO:0016053",0.196223531700862,0.980566429998386,1,124,"organic acid biosynthetic process","BP",1
"10347","GO:0046394",0.196223531700862,0.980566429998386,1,124,"carboxylic acid biosynthetic process","BP",1
"2016","GO:0005681",0.208819489476937,0.977876733485069,1,124,"spliceosomal complex","CC",1
"1303","GO:0003723",0.219688763454785,0.944843050437131,2,473,"RNA binding","MF",1
"11239","GO:0050804",0.221582007944348,0.974919726809104,1,155,"modulation of chemical synaptic transmission","BP",1
"14961","GO:0099177",0.221582007944348,0.974919726809104,1,155,"regulation of trans-synaptic signaling","BP",1
"2688","GO:0006790",0.230058339411923,0.97289020883193,1,136,"sulfur compound metabolic process","BP",1
"414","GO:0001505",0.231619004241093,0.972469539158892,1,166,"regulation of neurotransmitter levels","BP",1
"7801","GO:0034654",0.235933397425479,0.937983424370966,2,496,"nucleobase-containing compound biosynthetic process","BP",1
"2761","GO:0006913",0.236462230973602,0.971265408541415,1,149,"nucleocytoplasmic transport","BP",1
"2892","GO:0007155",0.243020626032586,0.969547613723864,1,164,"cell adhesion","BP",1
"5852","GO:0022610",0.2438851982968,0.969318218556845,1,165,NA,NA,1
"11450","GO:0051169",0.243913527168836,0.969323998502476,1,153,"nuclear transport","BP",1
"5859","GO:0022618",0.247037984503542,0.968492276700178,1,152,"ribonucleoprotein complex assembly","BP",1
"9265","GO:0043269",0.251652466730271,0.967226283092619,1,163,"regulation of monoatomic ion transport","BP",1
"13693","GO:0071826",0.25697410390191,0.965749539915788,1,161,"ribonucleoprotein complex subunit organization","BP",1
"5256","GO:0018130",0.260409639377388,0.926991775337875,2,531,"heterocycle biosynthetic process","BP",1
"5460","GO:0019438",0.262853797473048,0.925850715979118,2,535,"aromatic compound biosynthetic process","BP",1
"13651","GO:0071705",0.282784668475265,0.916248138443692,2,581,"nitrogen compound transport","BP",1
"15448","GO:1901362",0.28657612657821,0.914367878792651,2,569,"organic cyclic compound biosynthetic process","BP",1
"2259","GO:0006091",0.29095615298961,0.955422273293864,1,169,"generation of precursor metabolites and energy","BP",1
"2062","GO:0005759",0.292420306316086,0.954944575855215,1,168,"mitochondrial matrix","CC",1
"2355","GO:0006281",0.29780864467852,0.953111793116472,1,205,"DNA repair","BP",1
"2100","GO:0005813",0.29932931134425,0.952584724271089,1,221,"centrosome","CC",1
"13649","GO:0071702",0.32406792749181,0.894690594859661,2,645,"organic substance transport","BP",1
"9596","GO:0044283",0.327243299281192,0.942615059643903,1,214,"small molecule biosynthetic process","BP",1
"157","GO:0000377",0.331883179925553,0.940847860781933,1,216,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",1
"168","GO:0000398",0.331883179925553,0.940847860781933,1,216,"mRNA splicing, via spliceosome","BP",1
"156","GO:0000375",0.335663164419625,0.939382582205735,1,220,"RNA splicing, via transesterification reactions","BP",1
"15386","GO:1901137",0.344296342508692,0.935972604426968,1,216,"carbohydrate derivative biosynthetic process","BP",1
"3435","GO:0008380",0.351788070349922,0.932902493617934,1,232,"RNA splicing","BP",1
"9594","GO:0044281",0.355726381063601,0.876614160569561,2,666,"small molecule metabolic process","BP",1
"9123","GO:0043025",0.367999655166032,0.925969820920099,1,272,"neuronal cell body","CC",1
"9578","GO:0044249",0.371370279056868,0.836794870424037,3,1149,"cellular biosynthetic process","BP",1
"2425","GO:0006397",0.377450882026568,0.9217807360311,1,255,"mRNA processing","BP",1
"15500","GO:1901576",0.38077335844813,0.83030394243342,3,1168,"organic substance biosynthetic process","BP",1
"7805","GO:0034660",0.38132456218909,0.920005618429717,1,267,"ncRNA metabolic process","BP",1
"2102","GO:0005815",0.382078021602062,0.919636624711377,1,294,"microtubule organizing center","CC",1
"3586","GO:0009058",0.385123002430661,0.827263856351694,3,1177,"biosynthetic process","BP",1
"2409","GO:0006366",0.386014922268677,0.917864441491612,1,243,"transcription by RNA polymerase II","BP",1
"5028","GO:0016740",0.391339818400038,0.854609790257377,2,772,"transferase activity","MF",1
"9601","GO:0044297",0.406363148584636,0.907998782646608,1,304,"cell body","CC",1
"4913","GO:0016491",0.407876556213223,0.907289879959935,1,256,"oxidoreductase activity","MF",1
"5855","GO:0022613",0.408674657999069,0.906861951988631,1,282,"ribonucleoprotein complex biogenesis","BP",1
"6761","GO:0031966",0.41193044745152,0.905269609065768,1,238,"mitochondrial membrane","CC",1
"11963","GO:0055086",0.42590590236598,0.897958487804827,1,286,"nucleobase-containing small molecule metabolic process","BP",1
"5517","GO:0019752",0.427873127386048,0.896887076751525,1,311,"carboxylic acid metabolic process","BP",1
"2794","GO:0006974",0.428837053068494,0.896363542280393,1,320,"cellular response to DNA damage stimulus","BP",1
"2046","GO:0005740",0.434756995244789,0.893226796812945,1,257,"mitochondrial envelope","CC",1
"2337","GO:0006259",0.439072582352324,0.890778650236894,1,330,"DNA metabolic process","BP",1
"9588","GO:0044271",0.442359970917619,0.819985284041349,2,768,"cellular nitrogen compound biosynthetic process","BP",1
"2397","GO:0006351",0.449918212905655,0.884693803259603,1,305,"DNA-templated transcription","BP",1
"14677","GO:0097659",0.449918212905655,0.884693803259603,1,305,"nucleic acid-templated transcription","BP",1
"2088","GO:0005789",0.450398538088128,0.884419560386125,1,304,"endoplasmic reticulum membrane","CC",1
"7168","GO:0032774",0.450861524482172,0.884151861499347,1,306,"RNA biosynthetic process","BP",1
"14838","GO:0098827",0.45272062552251,0.883080121171358,1,307,"endoplasmic reticulum subcompartment","CC",1
"9346","GO:0043436",0.45952537730856,0.879077676703075,1,340,"oxoacid metabolic process","BP",1
"8776","GO:0042175",0.460348526607479,0.878615067720929,1,314,"nuclear outer membrane-endoplasmic reticulum membrane network","CC",1
"2252","GO:0006082",0.464667507107094,0.876015967582014,1,345,"organic acid metabolic process","BP",1
"12196","GO:0060341",0.466801710928349,0.874700170558048,1,389,"regulation of cellular localization","BP",1
"8560","GO:0036477",0.468684201094522,0.873570785442942,1,375,"somatodendritic compartment","CC",1
"11385","GO:0051050",0.472957284361031,0.870954903690661,1,384,"positive regulation of transport","BP",1
"1283","GO:0003676",0.474293736115786,0.796329763533316,2,847,"nucleic acid binding","MF",1
"2286","GO:0006139",0.474656044016527,0.75928506869537,3,1366,"nucleobase-containing compound metabolic process","BP",1
"4738","GO:0016070",0.474961520632786,0.795820451266448,2,841,"RNA metabolic process","BP",1
"7303","GO:0033036",0.486548151842239,0.786824042836803,2,927,"macromolecule localization","BP",1
"11980","GO:0055114",0.499641263933931,0.853915949725542,1,343,NA,NA,1
"10381","GO:0046483",0.50565877414048,0.733253174085264,3,1427,"heterocycle metabolic process","BP",1
"2648","GO:0006725",0.523216607851316,0.717911665189844,3,1465,"cellular aromatic compound metabolic process","BP",1
"4739","GO:0016071",0.525399500409703,0.836071928160389,1,388,"mRNA metabolic process","BP",1
"9664","GO:0044432",0.52826474678076,0.834011072579884,1,384,NA,NA,1
"9661","GO:0044429",0.529572523150227,0.833095181181502,1,350,NA,NA,1
"7784","GO:0034622",0.541848854333709,0.823967244684826,1,411,NA,NA,1
"15446","GO:1901360",0.549175066984291,0.694409945334496,3,1524,"organic cyclic compound metabolic process","BP",1
"4574","GO:0015630",0.550512971380926,0.817325030114528,1,473,"microtubule cytoskeleton","CC",1
"15384","GO:1901135",0.563959384244781,0.806797552755731,1,413,"carbohydrate derivative metabolic process","BP",1
"4006","GO:0010467",0.572612762581366,0.713252367902605,2,983,"gene expression","BP",1
"2424","GO:0006396",0.573078551797349,0.799364634781313,1,455,"RNA processing","BP",1
"6762","GO:0031967",0.591929379742013,0.783463519978179,1,436,"organelle envelope","CC",1
"6766","GO:0031975",0.591929379742013,0.783463519978179,1,436,"envelope","CC",1
"6770","GO:0031984",0.596447112673314,0.779489584821161,1,480,"organelle subcompartment","CC",1
"7792","GO:0034641",0.600585784769571,0.64483659308879,3,1615,"cellular nitrogen compound metabolic process","BP",1
"14286","GO:0090304",0.615690633113987,0.6714674172442,2,1099,"nucleic acid metabolic process","BP",1
"9571","GO:0044237",0.629618115790989,0.575526324944514,5,2828,"cellular metabolic process","BP",1
"9662","GO:0044430",0.633097088513686,0.74553917619419,1,584,NA,NA,1
"15449","GO:1901363",0.643755994722925,0.642283139283124,2,1165,"heterocyclic compound binding","MF",1
"17208","GO:1990904",0.64639522811259,0.73240296248824,1,508,"ribonucleoprotein complex","CC",1
"14746","GO:0098588",0.648303785251573,0.73043528853965,1,564,"bounding membrane of organelle","CC",1
"11384","GO:0051049",0.650280216281936,0.728396436991014,1,615,"regulation of transport","BP",1
"14484","GO:0097159",0.651162927852326,0.634306684982784,2,1183,"organic cyclic compound binding","MF",1
"4097","GO:0010647",0.652596805111567,0.72603000372037,1,602,"positive regulation of cell communication","BP",1
"2108","GO:0005829",0.653046692424138,0.589748393505766,3,1829,"cytosol","CC",1
"5898","GO:0023056",0.654249336960795,0.724326406159548,1,605,"positive regulation of signaling","BP",1
"14607","GO:0097458",0.663146223799648,0.71501290660266,1,631,NA,NA,1
"3297","GO:0008152",0.673892664343549,0.527248965721389,5,2960,"metabolic process","BP",1
"2082","GO:0005783",0.674558569815127,0.702760043763508,1,585,"endoplasmic reticulum","CC",1
"1322","GO:0003824",0.6849852740462,0.553771284117555,3,1924,"catalytic activity","MF",1
"15493","GO:1901566",0.687074079694223,0.688838578696706,1,577,"organonitrogen compound biosynthetic process","BP",1
"10904","GO:0048584",0.694994165909365,0.679712166674355,1,683,"positive regulation of response to stimulus","BP",1
"2125","GO:0005856",0.696718157629177,0.677703946901825,1,697,"cytoskeleton","CC",1
"2045","GO:0005739",0.697793272838448,0.676518504956379,1,565,"mitochondrion","CC",1
"12867","GO:0065003",0.704048945858422,0.669104462405069,1,641,"protein-containing complex assembly","BP",1
"15769","GO:1902494",0.707493861252875,0.664987288562654,1,643,"catalytic complex","CC",1
"2697","GO:0006810",0.709745559323257,0.566839059264295,2,1365,"transport","BP",1
"9057","GO:0042802",0.712048436593053,0.659468999249756,1,670,"identical protein binding","MF",1
"12879","GO:0070013",0.717232003687195,0.515387470415706,3,1939,"intracellular organelle lumen","CC",1
"9243","GO:0043233",0.718239437100765,0.514152465662631,3,1943,"organelle lumen","CC",1
"6765","GO:0031974",0.718495382935206,0.513838350541047,3,1944,"membrane-enclosed lumen","CC",1
"1997","GO:0005654",0.718510359845076,0.55603346440589,2,1358,"nucleoplasm","CC",1
"11491","GO:0051234",0.732186749597213,0.538755482363063,2,1429,"establishment of localization","BP",1
"7456","GO:0033554",0.748089899079752,0.613186758496459,1,759,"cellular response to stress","BP",1
"10560","GO:0046907",0.750531962362283,0.609873706443806,1,753,"intracellular transport","BP",1
"2689","GO:0006793",0.752055400981997,0.607792307067867,1,755,"phosphorus metabolic process","BP",1
"2695","GO:0006807",0.755377581921436,0.444008271884293,4,2641,"nitrogen compound metabolic process","BP",1
"9491","GO:0043933",0.782758850332136,0.563719976420528,1,785,"protein-containing complex organization","BP",1
"9572","GO:0044238",0.784645561503936,0.405288816996117,4,2746,"primary metabolic process","BP",1
"7795","GO:0034645",0.788524174374351,0.554977396564143,1,760,"cellular macromolecule biosynthetic process","BP",1
"7218","GO:0032879",0.790031620874838,0.55261158826305,1,906,"regulation of localization","BP",1
"11691","GO:0051649",0.792384401809718,0.548989389698916,1,862,"establishment of localization in cell","BP",1
"3587","GO:0009059",0.792636646798956,0.548631304806122,1,770,"macromolecule biosynthetic process","BP",1
"6767","GO:0031981",0.805130318095883,0.437251967478796,2,1600,"nuclear lumen","CC",1
"6403","GO:0031090",0.809439119428184,0.521799247490109,1,840,"organelle membrane","CC",1
"13650","GO:0071704",0.812878288544392,0.365919001758437,4,2857,"organic substance metabolic process","BP",1
"9660","GO:0044428",0.840810950232926,0.38072978175616,2,1725,NA,NA,1
"11458","GO:0051179",0.845404201251575,0.373053049001797,2,1804,"localization","BP",1
"9671","GO:0044444",0.861389204240077,0.292781411357749,4,3085,NA,NA,1
"11684","GO:0051641",0.861769132929133,0.427636569863223,1,1085,"cellular localization","BP",1
"4096","GO:0010646",0.873082335261371,0.404772557185659,1,1144,"regulation of cell communication","BP",1
"5849","GO:0022607",0.873581409950737,0.403749719225855,1,1098,"cellular component assembly","BP",1
"5896","GO:0023051",0.876108620338199,0.398479690182759,1,1158,"regulation of signaling","BP",1
"9658","GO:0044425",0.880872174189624,0.388426621394593,1,1117,NA,NA,1
"9582","GO:0044260",0.891638721137437,0.289790638929181,2,1911,"cellular macromolecule metabolic process","BP",1
"1282","GO:0003674",0.891835916307336,0.232688873944934,5,3890,"molecular_function","MF",1
"2780","GO:0006950",0.893843988006965,0.359957268816071,1,1214,"response to stress","BP",1
"10903","GO:0048583",0.900604654927308,0.344457598294199,1,1284,"regulation of response to stimulus","BP",1
"9533","GO:0044085",0.903574005390797,0.337508957152071,1,1230,"cellular component biogenesis","BP",1
"3910","GO:0009987",0.916118646873105,0.190777279827108,5,4026,"cellular process","BP",1
"2044","GO:0005737",0.92089476524989,0.190323698087156,4,3464,"cytoplasm","CC",1
"9657","GO:0044424",0.923364318557403,0.177661888485045,5,4094,NA,NA,1
"12871","GO:0065008",0.924338126489403,0.28588374896813,1,1399,"regulation of biological quality","BP",1
"1986","GO:0005622",0.924681821162244,0.175242997993406,5,4107,"intracellular anatomical structure","CC",1
"4321","GO:0012505",0.925453739168231,0.282952896851123,1,1370,"endomembrane system","CC",1
"1988","GO:0005634",0.93989500204863,0.187097538961319,2,2258,"nucleus","CC",1
"9688","GO:0044464",0.94107620679681,0.14415991100902,5,4250,NA,NA,1
"1987","GO:0005623",0.941484376007331,0.143360613377851,5,4252,NA,NA,1
"1939","GO:0005488",0.942047355254675,0.160360780586277,3,3059,"binding","MF",1
"9673","GO:0044446",0.946083131485704,0.151545343838456,3,3013,NA,NA,1
"9204","GO:0043170",0.948007531838494,0.167521741836383,2,2326,"macromolecule metabolic process","BP",1
"1975","GO:0005575",0.949384124851157,0.12761208611952,5,4336,"cellular_component","CC",1
"9238","GO:0043228",0.951429666865342,0.208709253787689,1,1587,"non-membrane-bounded organelle","CC",1
"9242","GO:0043232",0.951429666865342,0.208709253787689,1,1587,"intracellular non-membrane-bounded organelle","CC",1
"9656","GO:0044422",0.952696868054016,0.1367061284532,3,3088,NA,NA,1
"3296","GO:0008150",0.952955940451396,0.120303917094421,5,4373,"biological_process","BP",1
"10869","GO:0048522",0.961902834728937,0.174738751741703,1,1705,"positive regulation of cellular process","BP",1
"11723","GO:0051716",0.962121341057664,0.173997881563841,1,1712,"cellular response to stimulus","BP",1
"9241","GO:0043231",0.966468380524762,0.103951920460094,3,3246,"intracellular membrane-bounded organelle","CC",1
"4710","GO:0016020",0.96783737240003,0.154090321335597,1,1748,"membrane","CC",1
"10865","GO:0048518",0.973589388526894,0.132871794296478,1,1888,"positive regulation of biological process","BP",1
"9237","GO:0043227",0.975596155568581,0.080447394938426,3,3420,"membrane-bounded organelle","CC",1
"15491","GO:1901564",0.97862999139404,0.113094633874525,1,1876,"organonitrogen compound metabolic process","BP",1
"7279","GO:0032991",0.983401716765283,0.0930781272449125,1,2001,"protein-containing complex","CC",1
"4720","GO:0016043",0.985167582380104,0.0852778994407246,1,2137,"cellular component organization","BP",1
"9239","GO:0043229",0.985838275241686,0.0515322910805418,3,3693,"intracellular organelle","CC",1
"9236","GO:0043226",0.987180621431472,0.0474621074589902,3,3746,"organelle","CC",1
"11299","GO:0050896",0.987703981131998,0.0736280699858137,1,2222,"response to stimulus","BP",1
"13697","GO:0071840",0.988592659858175,0.0694032422975888,1,2250,"cellular component organization or biogenesis","BP",1
"1951","GO:0005515",0.989870494613012,0.0631785209753098,1,2333,"protein binding","MF",1
"11232","GO:0050794",0.996632183306927,0.0259487193976225,1,2785,"regulation of cellular process","BP",1
"11228","GO:0050789",0.998006869441643,0.0168149308533429,1,2981,"regulation of biological process","BP",1
"12870","GO:0065007",0.998854579872885,0.0105751017218697,1,3184,"biological regulation","BP",1
"5536","GO:0019829",0.999999999999996,0.964513661910033,0,24,"ATPase-coupled monoatomic cation transmembrane transporter activity","MF",1
"5882","GO:0022853",0.999999999999996,0.964513661910033,0,24,"active monoatomic ion transmembrane transporter activity","MF",1
"8968","GO:0042625",0.999999999999996,0.964513661910033,0,24,"ATPase-coupled ion transmembrane transporter activity","MF",1
"2463","GO:0006446",0.999999999999997,0.939375581917325,0,38,"regulation of translational initiation","BP",1
"2477","GO:0006473",0.999999999999997,0.874831162696743,0,72,"protein acetylation","BP",1
"12067","GO:0060122",0.999999999999997,0.969500692764605,0,18,"inner ear receptor cell stereocilium organization","BP",1
"976","GO:0002699",0.999999999999997,0.899891706492542,0,61,"positive regulation of immune effector process","BP",1
"8884","GO:0042445",0.999999999999997,0.891652027813737,0,67,"hormone metabolic process","BP",1
"2369","GO:0006297",0.999999999999997,0.978361786646012,0,13,"nucleotide-excision repair, DNA gap filling","BP",1
"9815","GO:0045087",0.999999999999997,0.816385586064813,0,116,"innate immune response","BP",1
"14990","GO:0099536",0.999999999999998,0.741530834080634,0,181,"synaptic signaling","BP",1
"451","GO:0001578",0.999999999999998,0.891344839049421,0,76,"microtubule bundle formation","BP",1
"4174","GO:0010769",0.999999999999998,0.753583893182425,0,170,"regulation of cell morphogenesis involved in differentiation","BP",1
"13916","GO:0072359",0.999999999999998,0.551201413636254,0,335,"circulatory system development","BP",1
"11518","GO:0051272",0.999999999999998,0.723606904912763,0,186,NA,NA,1
"3294","GO:0008144",0.999999999999998,0.653635792760852,0,253,NA,NA,1
"133","GO:0000306",0.999999999999998,0.995976343116706,0,3,NA,NA,1
"1739","GO:0004806",0.999999999999998,0.9860752712007,0,7,"triglyceride lipase activity","MF",1
"6025","GO:0030220",0.999999999999998,0.993549198909071,0,5,"platelet formation","BP",1
"8520","GO:0036344",0.999999999999998,0.993549198909071,0,5,"platelet morphogenesis","BP",1
"11555","GO:0051336",0.999999999999998,0.490852146489525,0,415,"regulation of hydrolase activity","BP",1
"2323","GO:0006221",0.999999999999998,0.977164484547739,0,11,"pyrimidine nucleotide biosynthetic process","BP",1
"3486","GO:0008511",0.999999999999998,0.996792175607546,0,2,"sodium:potassium:chloride symporter activity","MF",1
"3828","GO:0009674",0.999999999999998,0.996792175607546,0,2,"potassium:sodium symporter activity","MF",1
"4309","GO:0010989",0.999999999999998,0.99504783247123,0,3,"negative regulation of low-density lipoprotein particle clearance","BP",1
"4545","GO:0015373",0.999999999999998,0.996792175607546,0,2,"monoatomic anion:sodium symporter activity","MF",1
"4547","GO:0015378",0.999999999999998,0.996792175607546,0,2,"sodium:chloride symporter activity","MF",1
"6948","GO:0032355",0.999999999999998,0.901860525711943,0,56,"response to estradiol","BP",1
"7271","GO:0032978",0.999999999999998,0.996792175607546,0,2,"protein insertion into membrane from inner side","BP",1
"8211","GO:0035556",0.999999999999998,0.419297266057432,0,495,"intracellular signal transduction","BP",1
"10120","GO:0045795",0.999999999999998,0.996792175607546,0,2,"positive regulation of cell volume","BP",1
"10188","GO:0045927",0.999999999999998,0.696314248696344,0,212,"positive regulation of growth","BP",1
"11195","GO:0050716",0.999999999999998,0.987172889681976,0,5,NA,NA,1
"11196","GO:0050718",0.999999999999998,0.987172889681976,0,5,NA,NA,1
"13162","GO:0070634",0.999999999999998,0.996792175607546,0,2,"transepithelial ammonium transport","BP",1
"14492","GO:0097177",0.999999999999998,0.994442586755838,0,3,"mitochondrial ribosome binding","MF",1
"15648","GO:1902043",0.999999999999998,0.993664739335123,0,5,"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"221","GO:0000711",0.999999999999999,0.998783767333278,0,1,"meiotic DNA repair synthesis","BP",1
