"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"9571","GO:0044237",0.529385171366266,0.901447473075363,1,2828,"cellular metabolic process","BP"
"13650","GO:0071704",0.533655255741907,0.899479225619114,1,2857,"organic substance metabolic process","BP"
"3297","GO:0008152",0.54914643834099,0.892095501597026,1,2960,"metabolic process","BP"
"9671","GO:0044444",0.566863722159504,0.883163431181783,1,3085,NA,NA
"9241","GO:0043231",0.590672309920978,0.870286730925129,1,3246,"intracellular membrane-bounded organelle","CC"
"9237","GO:0043227",0.614864792261803,0.85609214623862,1,3420,"membrane-bounded organelle","CC"
"2044","GO:0005737",0.620373558437553,0.852692796407001,1,3464,"cytoplasm","CC"
"9239","GO:0043229",0.651177289654673,0.832447006846271,1,3693,"intracellular organelle","CC"
"9236","GO:0043226",0.657999376849803,0.827661825863063,1,3746,"organelle","CC"
"1282","GO:0003674",0.676147235191038,0.814356301324378,1,3890,"molecular_function","MF"
"3910","GO:0009987",0.693371040030842,0.800902311851489,1,4026,"cellular process","BP"
"9657","GO:0044424",0.701661771979388,0.794119060926395,1,4094,NA,NA
"1986","GO:0005622",0.703219034185031,0.792821685219848,1,4107,"intracellular anatomical structure","CC"
"9688","GO:0044464",0.720191328325325,0.778182483728251,1,4250,NA,NA
"1987","GO:0005623",0.720430092000928,0.777969801052,1,4252,NA,NA
"1975","GO:0005575",0.730141544774261,0.769152915238502,1,4336,"cellular_component","CC"
"3296","GO:0008150",0.734405762117809,0.7651762628288,1,4373,"biological_process","BP"
"352","GO:0001077",1,0.981315729346035,0,84,NA,NA
"1384","GO:0003997",1,0.999556222806856,0,2,"acyl-CoA oxidase activity","MF"
"2111","GO:0005838",1,0.995524134785597,0,20,"proteasome regulatory particle","CC"
"2192","GO:0005979",1,0.997325789691645,0,12,"regulation of glycogen biosynthetic process","BP"
"2474","GO:0006469",1,0.977964676652008,0,100,"negative regulation of protein kinase activity","BP"
"2533","GO:0006551",1,0.999557527999265,0,2,"leucine metabolic process","BP"
"2534","GO:0006552",1,0.999557527999265,0,2,"leucine catabolic process","BP"
"2684","GO:0006783",1,0.99753696390575,0,11,"heme biosynthetic process","BP"
"2700","GO:0006813",1,0.994276476159598,0,26,"potassium ion transport","BP"
"2707","GO:0006825",1,0.997994675736206,0,9,"copper ion transport","BP"
"3605","GO:0009083",1,0.999557527999265,0,2,"branched-chain amino acid catabolic process","BP"
"3841","GO:0009743",1,0.98141030159581,0,84,"response to carbohydrate","BP"
"4189","GO:0010810",1,0.984913917755677,0,69,"regulation of cell-substrate adhesion","BP"
"4290","GO:0010962",1,0.997325789691645,0,12,"regulation of glucan biosynthetic process","BP"
"4664","GO:0015909",1,0.996286902534174,0,17,"long-chain fatty acid transport","BP"
"4866","GO:0016402",1,0.999556222806856,0,2,"pristanoyl-CoA oxidase activity","MF"
"4983","GO:0016634",1,0.999556222806856,0,2,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor","MF"
"5003","GO:0016671",1,0.998663206388423,0,6,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF"
"5178","GO:0017090",1,0.999568702694844,0,2,"meprin A complex","CC"
"5861","GO:0022624",1,0.995524134785597,0,20,"proteasome accessory complex","CC"
"6001","GO:0030193",1,0.99518930976725,0,22,"regulation of blood coagulation","BP"
"6170","GO:0030545",1,0.993095296414788,0,31,"signaling receptor regulator activity","MF"
"6420","GO:0031111",1,0.99631214373462,0,17,"negative regulation of microtubule polymerization or depolymerization","BP"
"6423","GO:0031114",1,0.996968191561274,0,14,"regulation of microtubule depolymerization","BP"
"6602","GO:0031475",1,0.997762515108102,0,10,"myosin V complex","CC"
"6960","GO:0032372",1,0.999776123373394,0,1,"negative regulation of sterol transport","BP"
"6963","GO:0032375",1,0.999776123373394,0,1,"negative regulation of cholesterol transport","BP"
"7021","GO:0032466",1,0.999323723313754,0,3,"negative regulation of cytokinesis","BP"
"7093","GO:0032594",1,0.996948708277094,0,14,"protein transport within lipid bilayer","BP"
"7392","GO:0033235",1,0.998900093840367,0,5,"positive regulation of protein sumoylation","BP"
"7531","GO:0033791",1,0.999556222806856,0,2,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity","MF"
"7663","GO:0034311",1,0.998662455813731,0,6,"diol metabolic process","BP"
"9320","GO:0043388",1,0.995572383886162,0,20,"positive regulation of DNA binding","BP"
"9416","GO:0043558",1,0.99866509566276,0,6,"regulation of translational initiation in response to stress","BP"
"10370","GO:0046466",1,0.996420578426189,0,16,"membrane lipid catabolic process","BP"
"11229","GO:0050790",1,0.842116640398143,0,745,"regulation of catalytic activity","BP"
"12602","GO:0061177",1,0.99956889912509,0,2,"type Is terminal bouton","CC"
"12979","GO:0070234",1,0.999549019410508,0,2,"positive regulation of T cell apoptotic process","BP"
"13574","GO:0071542",1,0.997573388488585,0,11,"dopaminergic neuron differentiation","BP"
"13637","GO:0071683",1,0.999150968995184,0,4,"sensory dendrite","CC"
"13904","GO:0072341",1,0.992676766995206,0,33,"modified amino acid binding","MF"
"13917","GO:0072367",1,0.999776123373394,0,1,NA,NA
"13918","GO:0072368",1,0.999776123373394,0,1,NA,NA
"14318","GO:0090370",1,0.999776123373394,0,1,"negative regulation of cholesterol efflux","BP"
"14842","GO:0098837",1,0.999325045793035,0,3,"postsynaptic recycling endosome","CC"
"15188","GO:1900046",1,0.99518930976725,0,22,"regulation of hemostasis","BP"
"15657","GO:1902101",1,0.998223974782297,0,8,"positive regulation of metaphase/anaphase transition of cell cycle","BP"
"1042","GO:0002825",1,0.999558969316361,0,2,"regulation of T-helper 1 type immune response","BP"
"1043","GO:0002827",1,0.999558969316361,0,2,"positive regulation of T-helper 1 type immune response","BP"
"1672","GO:0004686",1,0.999780774594849,0,1,"elongation factor-2 kinase activity","MF"
"1707","GO:0004738",1,0.999775033261694,0,1,"pyruvate dehydrogenase activity","MF"
"1708","GO:0004739",1,0.999775033261694,0,1,"pyruvate dehydrogenase (acetyl-transferring) activity","MF"
"1723","GO:0004775",1,0.999777028456143,0,1,"succinate-CoA ligase (ADP-forming) activity","MF"
"1909","GO:0005338",1,0.999559416932974,0,2,"nucleotide-sugar transmembrane transporter activity","MF"
"2157","GO:0005914",1,0.999582523745289,0,2,"spot adherens junction","CC"
"2322","GO:0006220",1,0.996190308016915,0,17,"pyrimidine nucleotide metabolic process","BP"
"2395","GO:0006348",1,0.999141287557232,0,4,NA,NA
"2682","GO:0006781",1,0.999777028456143,0,1,"succinyl-CoA pathway","BP"
"2739","GO:0006884",1,0.998881658313476,0,5,"cell volume homeostasis","BP"
"2886","GO:0007140",1,0.989939166174022,0,46,"male meiotic nuclear division","BP"
"3482","GO:0008502",1,0.99954847268662,0,2,"melatonin receptor activity","MF"
"3760","GO:0009361",1,0.999777028456143,0,1,"succinate-CoA ligase complex (ADP-forming)","CC"
"3933","GO:0010043",1,0.996449279368024,0,16,"response to zinc ion","BP"
"4339","GO:0014020",1,0.98821669464251,0,54,"primary neural tube formation","BP"
"4347","GO:0014036",1,0.999550072449115,0,2,"neural crest cell fate specification","BP"
"4472","GO:0015101",1,0.998442059032928,0,7,"organic cation transmembrane transporter activity","MF"
"4574","GO:0015630",1,0.898474560078614,0,473,"microtubule cytoskeleton","CC"
"4631","GO:0015810",1,0.99978070694013,0,1,"aspartate transmembrane transport","BP"
"4640","GO:0015844",1,0.998218346750267,0,8,"monoamine transport","BP"
"4882","GO:0016423",1,0.998656824656294,0,6,"tRNA (guanine) methyltransferase activity","MF"
"5193","GO:0017121",1,0.998675001824938,0,6,"plasma membrane phospholipid scrambling","BP"
"5198","GO:0017128",1,0.998675001824938,0,6,"phospholipid scramblase activity","MF"
"5307","GO:0018410",1,0.999101675936826,0,4,"C-terminal protein amino acid modification","BP"
"5382","GO:0019205",1,0.995401359698219,0,21,"nucleobase-containing compound kinase activity","MF"
"5555","GO:0019867",1,0.98483274145892,0,68,"outer membrane","CC"
"5726","GO:0021797",1,0.99955031394286,0,2,"forebrain anterior/posterior pattern specification","BP"
"6289","GO:0030862",1,0.999790943537594,0,1,"positive regulation of polarized epithelial cell differentiation","BP"
"6304","GO:0030890",1,0.998905571014757,0,5,"positive regulation of B cell proliferation","BP"
"6681","GO:0031650",1,0.998887888972954,0,5,"regulation of heat generation","BP"
"6682","GO:0031652",1,0.998887888972954,0,5,"positive regulation of heat generation","BP"
"6763","GO:0031968",1,0.98483274145892,0,68,"organelle outer membrane","CC"
"6954","GO:0032366",1,0.998029511455619,0,9,"intracellular sterol transport","BP"
"6955","GO:0032367",1,0.998029511455619,0,9,"intracellular cholesterol transport","BP"
"7680","GO:0034351",1,0.998510151119563,0,7,"negative regulation of glial cell apoptotic process","BP"
"8037","GO:0035210",1,0.999323956025074,0,3,"prepupal development","BP"
"8155","GO:0035402",1,0.999789167086634,0,1,"histone H3T11 kinase activity","MF"
"8159","GO:0035407",1,0.999789167086634,0,1,NA,NA
"8642","GO:0039007",1,0.999790943537594,0,1,"pronephric nephron morphogenesis","BP"
"8643","GO:0039008",1,0.999790943537594,0,1,"pronephric nephron tubule morphogenesis","BP"
"8646","GO:0039020",1,0.999790943537594,0,1,"pronephric nephron tubule development","BP"
"8863","GO:0042405",1,0.998925037069892,0,5,"nuclear inclusion body","CC"
"9028","GO:0042749",1,0.995995996228921,0,18,"regulation of circadian sleep/wake cycle","BP"
"9153","GO:0043066",1,0.924324436740847,0,348,"negative regulation of apoptotic process","BP"
"9177","GO:0043122",1,0.990050787322527,0,45,"regulation of I-kappaB kinase/NF-kappaB signaling","BP"
"9269","GO:0043276",1,0.998883830780813,0,5,"anoikis","BP"
"9367","GO:0043490",1,0.99978070694013,0,1,"malate-aspartate shuttle","BP"
"9624","GO:0044335",1,0.999345865969694,0,3,"canonical Wnt signaling pathway involved in neural crest cell differentiation","BP"
"9861","GO:0045184",1,0.884819735332387,0,536,"establishment of protein localization","BP"
"10078","GO:0045722",1,0.998207753307551,0,8,"positive regulation of gluconeogenesis","BP"
"10172","GO:0045906",1,0.998502444344261,0,7,"negative regulation of vasoconstriction","BP"
"10229","GO:0046010",1,0.99954847268662,0,2,"positive regulation of circadian sleep/wake cycle, non-REM sleep","BP"
"10392","GO:0046503",1,0.996666660158553,0,15,"glycerolipid catabolic process","BP"
"10470","GO:0046662",1,0.994699398050214,0,24,"regulation of oviposition","BP"
"10629","GO:0047499",1,0.998649901649117,0,6,"calcium-independent phospholipase A2 activity","MF"
"10889","GO:0048557",1,0.994058213124028,0,27,"embryonic digestive tract morphogenesis","BP"
"11120","GO:0050265",1,0.999789167086634,0,1,"RNA uridylyltransferase activity","MF"
"11203","GO:0050733",1,0.999101225920749,0,4,"RS domain binding","MF"
"11411","GO:0051095",1,0.99935947685357,0,3,"regulation of helicase activity","BP"
"11412","GO:0051096",1,0.99935947685357,0,3,"positive regulation of helicase activity","BP"
"11648","GO:0051567",1,0.997811972105373,0,10,"histone H3-K9 methylation","BP"
"11835","GO:0051970",1,0.99954847268662,0,2,"negative regulation of transmission of nerve impulse","BP"
"12220","GO:0060379",1,0.999561501812817,0,2,"cardiac muscle cell myoblast differentiation","BP"
"12401","GO:0060734",1,0.999780774594849,0,1,"regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation","BP"
"12628","GO:0061299",1,0.999558117985664,0,2,"retina vasculature morphogenesis in camera-type eye","BP"
"12640","GO:0061316",1,0.999345865969694,0,3,"canonical Wnt signaling pathway involved in heart development","BP"
"12646","GO:0061326",1,0.984444906387106,0,71,"renal tubule development","BP"
"13360","GO:0071108",1,0.996093185046141,0,18,"protein K48-linked deubiquitination","BP"
"13789","GO:0072073",1,0.984817599611596,0,69,"kidney epithelium development","BP"
"14190","GO:0090150",1,0.974870755911073,0,113,"establishment of protein localization to membrane","BP"
"14292","GO:0090311",1,0.996012182720334,0,18,"regulation of protein deacetylation","BP"
"14301","GO:0090325",1,0.997156396547444,0,13,"regulation of locomotion involved in locomotory behavior","BP"
"14319","GO:0090382",1,0.997111738169068,0,13,"phagosome maturation","BP"
"14533","GO:0097254",1,0.999098971939795,0,4,"renal tubular secretion","BP"
"15017","GO:0099612",1,0.999572580777159,0,2,"protein localization to axon","BP"
"15243","GO:1900165",1,0.999333231989236,0,3,NA,NA
"15308","GO:1900426",1,0.999115304504764,0,4,"positive regulation of defense response to bacterium","BP"
"15326","GO:1900673",1,0.999553709597474,0,2,"olefin metabolic process","BP"
"15494","GO:1901567",1,0.997092861185463,0,13,"fatty acid derivative binding","MF"
"15982","GO:1903078",1,0.994773492544759,0,24,"positive regulation of protein localization to plasma membrane","BP"
"16041","GO:1903265",1,0.999341520203142,0,3,"positive regulation of tumor necrosis factor-mediated signaling pathway","BP"
"16465","GO:1904408",1,0.99954847268662,0,2,"melatonin binding","MF"
"16829","GO:1905413",1,0.999796654869004,0,1,"regulation of dense core granule exocytosis","BP"
"17277","GO:2000116",1,0.981645307856847,0,83,"regulation of cysteine-type endopeptidase activity","BP"
"17676","GO:2001163",1,0.99954958784247,0,2,"regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"17677","GO:2001165",1,0.99954958784247,0,2,"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"80","GO:0000178",1,0.997980122537571,0,9,"exosome (RNase complex)","CC"
"94","GO:0000220",1,0.999774364055669,0,1,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"145","GO:0000331",1,0.99978351882977,0,1,"contractile vacuole","CC"
"153","GO:0000349",1,0.999777557003545,0,1,"generation of catalytic spliceosome for first transesterification step","BP"
"173","GO:0000406",1,0.999571530589237,0,2,"double-strand/single-strand DNA junction binding","MF"
"191","GO:0000448",1,0.999778050231665,0,1,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"228","GO:0000723",1,0.989526805233755,0,48,"telomere maintenance","BP"
"233","GO:0000729",1,0.997853626859281,0,10,"DNA double-strand break processing","BP"
"243","GO:0000773",1,0.999548938095336,0,2,"phosphatidyl-N-methylethanolamine N-methyltransferase activity","MF"
"297","GO:0000912",1,0.99759151507642,0,11,"assembly of actomyosin apparatus involved in cytokinesis","BP"
"314","GO:0000963",1,0.999101401801404,0,4,"mitochondrial RNA processing","BP"
"320","GO:0000976",1,0.961679138215418,0,174,"transcription cis-regulatory region binding","MF"
"364","GO:0001103",1,0.996657909447292,0,15,NA,NA
"404","GO:0001401",1,0.999778504826091,0,1,"SAM complex","CC"
"414","GO:0001505",1,0.9638661642041,0,166,"regulation of neurotransmitter levels","BP"
"416","GO:0001510",1,0.992225101284139,0,35,"RNA methylation","BP"
"422","GO:0001522",1,0.998431257837068,0,7,"pseudouridine synthesis","BP"
"488","GO:0001696",1,0.999548685679612,0,2,"gastric acid secretion","BP"
"512","GO:0001733",1,0.999774357432959,0,1,"galactosylceramide sulfotransferase activity","MF"
"623","GO:0001917",1,0.996226142885616,0,17,"photoreceptor inner segment","CC"
"625","GO:0001919",1,0.99695685253334,0,14,"regulation of receptor recycling","BP"
"692","GO:0002036",1,0.998906647621049,0,5,"regulation of L-glutamate import across plasma membrane","BP"
"701","GO:0002051",1,0.999548946913722,0,2,"osteoblast fate commitment","BP"
"724","GO:0002082",1,0.995737209183303,0,19,"regulation of oxidative phosphorylation","BP"
"748","GO:0002140",1,0.999790065663606,0,1,"stereocilia tip link","CC"
"757","GO:0002161",1,0.999110270619839,0,4,"aminoacyl-tRNA editing activity","MF"
"770","GO:0002188",1,0.999334542729379,0,3,"translation reinitiation","BP"
"866","GO:0002418",1,0.999786379216218,0,1,"immune response to tumor cell","BP"
"871","GO:0002437",1,0.998918986464328,0,5,"inflammatory response to antigenic stimulus","BP"
"931","GO:0002625",1,0.99977482950817,0,1,"regulation of T cell antigen processing and presentation","BP"
"988","GO:0002711",1,0.997538653366916,0,11,"positive regulation of T cell mediated immunity","BP"
"1021","GO:0002788",1,0.999774394062827,0,1,"regulation of antifungal peptide production","BP"
"1027","GO:0002804",1,0.999774394062827,0,1,"positive regulation of antifungal peptide production","BP"
"1033","GO:0002810",1,0.999774394062827,0,1,"regulation of antifungal peptide biosynthetic process","BP"
"1058","GO:0002886",1,0.997367877054825,0,12,"regulation of myeloid leukocyte mediated immunity","BP"
"1079","GO:0002931",1,0.995104379085036,0,22,"response to ischemia","BP"
"1112","GO:0003084",1,0.998879655557908,0,5,"positive regulation of systemic arterial blood pressure","BP"
"1114","GO:0003091",1,0.997371959834334,0,12,"renal water homeostasis","BP"
"1140","GO:0003156",1,0.993564386280919,0,29,"regulation of animal organ formation","BP"
"1173","GO:0003207",1,0.999104661267988,0,4,"cardiac chamber formation","BP"
"1176","GO:0003211",1,0.999104661267988,0,4,"cardiac ventricle formation","BP"
"1178","GO:0003214",1,0.99889392308818,0,5,"cardiac left ventricle morphogenesis","BP"
"1237","GO:0003341",1,0.988558992521656,0,53,"cilium movement","BP"
"1273","GO:0003406",1,0.998884246090775,0,5,"retinal pigment epithelium development","BP"
"1279","GO:0003416",1,0.996705141262486,0,15,"endochondral bone growth","BP"
"1353","GO:0003918",1,0.999785179837849,0,1,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF"
"1381","GO:0003994",1,0.999560931830625,0,2,"aconitate hydratase activity","MF"
"1399","GO:0004028",1,0.999776517458363,0,1,"3-chloroallyl aldehyde dehydrogenase activity","MF"
"1426","GO:0004087",1,0.999580914515779,0,2,"carbamoyl-phosphate synthase (ammonia) activity","MF"
"1427","GO:0004088",1,0.999580914515779,0,2,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF"
"1440","GO:0004114",1,0.998274864048246,0,8,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF"
"1475","GO:0004181",1,0.997982137339857,0,9,"metallocarboxypeptidase activity","MF"
"1476","GO:0004185",1,0.999324707270505,0,3,"serine-type carboxypeptidase activity","MF"
"1479","GO:0004198",1,0.998920031791422,0,5,"calcium-dependent cysteine-type endopeptidase activity","MF"
"1489","GO:0004312",1,0.999562493258685,0,2,"fatty acid synthase activity","MF"
"1493","GO:0004325",1,0.99977533833242,0,1,"ferrochelatase activity","MF"
"1551","GO:0004465",1,0.999333050094768,0,3,"lipoprotein lipase activity","MF"
"1595","GO:0004540",1,0.991145089020548,0,40,"ribonuclease activity","MF"
"1602","GO:0004558",1,0.999344306953684,0,3,"alpha-1,4-glucosidase activity","MF"
"1614","GO:0004573",1,0.999775081038503,0,1,"Glc3Man9GlcNAc2 oligosaccharide glucosidase activity","MF"
"1636","GO:0004619",1,0.999775915016246,0,1,"phosphoglycerate mutase activity","MF"
"1706","GO:0004736",1,0.999781007987525,0,1,"pyruvate carboxylase activity","MF"
"1750","GO:0004820",1,0.999553876693606,0,2,"glycine-tRNA ligase activity","MF"
"1764","GO:0004843",1,0.992124096118875,0,36,"cysteine-type deubiquitinase activity","MF"
"1773","GO:0004862",1,0.999325797644171,0,3,"cAMP-dependent protein kinase inhibitor activity","MF"
"1844","GO:0005123",1,0.999133843698529,0,4,"death receptor binding","MF"
"1881","GO:0005244",1,0.994106188732648,0,27,"voltage-gated monoatomic ion channel activity","MF"
"1899","GO:0005290",1,0.999774832593054,0,1,"L-histidine transmembrane transporter activity","MF"
"2002","GO:0005662",1,0.99933185685613,0,3,"DNA replication factor A complex","CC"
"2017","GO:0005682",1,0.996495238702854,0,16,"U5 snRNP","CC"
"2026","GO:0005694",1,0.906811661793645,0,432,"chromosome","CC"
"2049","GO:0005743",1,0.96153075731098,0,173,"mitochondrial inner membrane","CC"
"2076","GO:0005775",1,0.982903268340576,0,77,"vacuolar lumen","CC"
"2114","GO:0005844",1,0.989111620370195,0,49,"polysome","CC"
"2134","GO:0005874",1,0.979172977093602,0,95,"microtubule","CC"
"2188","GO:0005975",1,0.965568836126852,0,156,"carbohydrate metabolic process","BP"
"2209","GO:0006006",1,0.991326882689671,0,39,"glucose metabolic process","BP"
"2224","GO:0006031",1,0.99822189621976,0,8,"chitin biosynthetic process","BP"
"2234","GO:0006044",1,0.998665289325225,0,6,"N-acetylglucosamine metabolic process","BP"
"2240","GO:0006059",1,0.999774422000594,0,1,"hexitol metabolic process","BP"
"2241","GO:0006063",1,0.998654936215462,0,6,"uronic acid metabolic process","BP"
"2256","GO:0006086",1,0.999327495006979,0,3,"acetyl-CoA biosynthetic process from pyruvate","BP"
"2271","GO:0006108",1,0.998428750861691,0,7,"malate metabolic process","BP"
"2312","GO:0006198",1,0.999125665626426,0,4,"cAMP catabolic process","BP"
"2372","GO:0006302",1,0.981437343688088,0,85,"double-strand break repair","BP"
"2406","GO:0006361",1,0.996892414487442,0,14,"transcription initiation at RNA polymerase I promoter","BP"
"2408","GO:0006364",1,0.972359127144731,0,125,"rRNA processing","BP"
"2430","GO:0006402",1,0.971713638289652,0,128,"mRNA catabolic process","BP"
"2451","GO:0006426",1,0.999553876693606,0,2,"glycyl-tRNA aminoacylation","BP"
"2502","GO:0006513",1,0.99317928362374,0,31,"protein monoubiquitination","BP"
"2527","GO:0006544",1,0.998663040813481,0,6,"glycine metabolic process","BP"
"2528","GO:0006545",1,0.999549260274216,0,2,"glycine biosynthetic process","BP"
"2531","GO:0006548",1,0.999556136185966,0,2,"histidine catabolic process","BP"
"2569","GO:0006606",1,0.985720427933388,0,65,"protein import into nucleus","BP"
"2583","GO:0006625",1,0.995344109312731,0,21,"protein targeting to peroxisome","BP"
"2621","GO:0006682",1,0.999774357432959,0,1,"galactosylceramide biosynthetic process","BP"
"2637","GO:0006704",1,0.999554704528021,0,2,"glucocorticoid biosynthetic process","BP"
"2638","GO:0006705",1,0.999554704528021,0,2,"mineralocorticoid biosynthetic process","BP"
"2658","GO:0006739",1,0.996440028508468,0,16,"NADP metabolic process","BP"
"2715","GO:0006839",1,0.980653488819216,0,87,"mitochondrial transport","BP"
"2717","GO:0006848",1,0.999104771366458,0,4,"pyruvate transport","BP"
"2756","GO:0006906",1,0.989544838346616,0,47,"vesicle fusion","BP"
"2788","GO:0006967",1,0.999774394062827,0,1,"positive regulation of antifungal peptide biosynthetic process","BP"
"2814","GO:0007007",1,0.995290917266573,0,21,"inner mitochondrial membrane organization","BP"
"2830","GO:0007031",1,0.994673470034638,0,24,"peroxisome organization","BP"
"2838","GO:0007042",1,0.998874623375108,0,5,"lysosomal lumen acidification","BP"
"2839","GO:0007043",1,0.991052120739414,0,41,"cell-cell junction assembly","BP"
"2840","GO:0007044",1,0.993954539244592,0,28,"cell-substrate junction assembly","BP"
"2875","GO:0007100",1,0.998226045036817,0,8,"mitotic centrosome separation","BP"
"2914","GO:0007181",1,0.999777557003545,0,1,"transforming growth factor beta receptor complex assembly","BP"
"2925","GO:0007194",1,0.999116718588421,0,4,"negative regulation of adenylate cyclase activity","BP"
"2954","GO:0007254",1,0.989923370533055,0,46,"JNK cascade","BP"
"2957","GO:0007258",1,0.999552477101054,0,2,"JUN phosphorylation","BP"
"3004","GO:0007309",1,0.985026900115211,0,68,"oocyte axis specification","BP"
"3022","GO:0007347",1,0.999565829105101,0,2,"regulation of preblastoderm mitotic cell cycle","BP"
"3031","GO:0007365",1,0.995123952355927,0,22,"periodic partitioning","BP"
"3032","GO:0007366",1,0.999325126044052,0,3,"periodic partitioning by pair rule gene","BP"
"3033","GO:0007367",1,0.995123952355927,0,22,"segment polarity determination","BP"
"3066","GO:0007409",1,0.945303189313351,0,252,"axonogenesis","BP"
"3100","GO:0007450",1,0.995577806620667,0,20,"dorsal/ventral pattern formation, imaginal disc","BP"
"3127","GO:0007495",1,0.99955105442529,0,2,"visceral mesoderm-endoderm interaction involved in midgut development","BP"
"3137","GO:0007507",1,0.946120665244015,0,248,"heart development","BP"
"3140","GO:0007510",1,0.999777557003545,0,1,"cardioblast cell fate determination","BP"
"3145","GO:0007519",1,0.986703987048587,0,60,"skeletal muscle tissue development","BP"
"3180","GO:0007588",1,0.99271593848239,0,33,"excretion","BP"
"3189","GO:0007599",1,0.984018397798014,0,73,"hemostasis","BP"
"3213","GO:0007628",1,0.996919985749105,0,14,"adult walking behavior","BP"
"3219","GO:0007635",1,0.98533231694191,0,67,"chemosensory behavior","BP"
"3241","GO:0008047",1,0.959767535258508,0,185,"enzyme activator activity","MF"
"3250","GO:0008062",1,0.999549766379375,0,2,"eclosion rhythm","BP"
"3279","GO:0008111",1,0.999774385422127,0,1,"alpha-methylacyl-CoA racemase activity","MF"
"3315","GO:0008186",1,0.988137095703092,0,54,"ATP-dependent activity, acting on RNA","MF"
