"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"7741","GO:0034472",0.0130416699167128,0.99992935848444,1,11,"snRNA 3'-end processing","BP"
"6959","GO:0032371",0.0132154805831737,0.999927457963452,1,11,"regulation of sterol transport","BP"
"6962","GO:0032374",0.0132154805831737,0.999927457963452,1,11,"regulation of cholesterol transport","BP"
"4773","GO:0016180",0.0142045691926404,0.999915464517982,1,12,"snRNA processing","BP"
"13335","GO:0071025",0.0142157511030988,0.999915330995355,1,12,"RNA surveillance","BP"
"5058","GO:0016790",0.0144304020149316,0.999912747317601,1,12,"thiolester hydrolase activity","MF"
"14628","GO:0097502",0.0147422104306336,0.999908924611283,1,12,"mannosylation","BP"
"7806","GO:0034661",0.0155301525947354,0.999898193820359,1,13,"ncRNA catabolic process","BP"
"13964","GO:0072523",0.0167862565783162,0.999880295845323,1,14,"purine-containing compound catabolic process","BP"
"11571","GO:0051353",0.0169464270453341,0.999877992865764,1,14,"positive regulation of oxidoreductase activity","BP"
"363","GO:0001102",0.0170574760376894,0.999876383202433,1,14,NA,NA
"1303","GO:0003723",0.0172039177359322,0.998171823141406,3,473,"RNA binding","MF"
"8367","GO:0035924",0.0178169397488307,0.999864402333775,1,15,"cellular response to vascular endothelial growth factor stimulus","BP"
"77","GO:0000175",0.0180025372052431,0.999861552510419,1,15,"3'-5'-RNA exonuclease activity","MF"
"5120","GO:0016896",0.0191128559891384,0.99984318769876,1,16,"RNA exonuclease activity, producing 5'-phosphomonoesters","MF"
"11348","GO:0050999",0.0193476517669283,0.999839296473074,1,16,"regulation of nitric-oxide synthase activity","BP"
"11820","GO:0051954",0.0201006273465904,0.999825817618615,1,17,"positive regulation of amine transport","BP"
"1591","GO:0004532",0.0203299754499581,0.999821804142372,1,17,"exoribonuclease activity","MF"
"623","GO:0001917",0.0204679066433786,0.99981936822652,1,17,"photoreceptor inner segment","CC"
"199","GO:0000466",0.0204777261962603,0.999819194174002,1,17,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"9590","GO:0044273",0.0207885265400259,0.999813641546155,1,17,"sulfur compound catabolic process","BP"
"12067","GO:0060122",0.0214220688276664,0.999801378520105,1,18,"inner ear receptor cell stereocilium organization","BP"
"4326","GO:0014003",0.0214449452324529,0.999800952307801,1,18,"oligodendrocyte development","BP"
"7165","GO:0032768",0.0217256849694613,0.999795684304907,1,18,"regulation of monooxygenase activity","BP"
"7802","GO:0034655",0.0218378232907081,0.998619961576461,2,191,"nucleobase-containing compound catabolic process","BP"
"17639","GO:2001025",0.0223370421625551,0.999783308602379,1,19,"positive regulation of response to drug","BP"
"6155","GO:0030515",0.022607819322339,0.999777999774543,1,19,"snoRNA binding","MF"
"14346","GO:0090503",0.0227225549723839,0.999775730729024,1,19,"RNA phosphodiester bond hydrolysis, exonucleolytic","BP"
"11465","GO:0051187",0.0228337273131936,0.999773521049594,1,19,NA,NA
"11664","GO:0051590",0.0235518792609325,0.999758319559252,1,20,"positive regulation of neurotransmitter transport","BP"
"9451","GO:0043628",0.023887899253509,0.999751341711963,1,20,"regulatory ncRNA 3'-end processing","BP"
"9489","GO:0043928",0.0241140865173006,0.999746588224376,1,20,"exonucleolytic catabolism of deadenylated mRNA","BP"
"9587","GO:0044270",0.0241970472181349,0.998384004460269,2,202,"cellular nitrogen compound catabolic process","BP"
"201","GO:0000469",0.024257762715437,0.999743545171682,1,20,"cleavage involved in rRNA processing","BP"
"10493","GO:0046700",0.0244366086674241,0.998359312211921,2,203,"heterocycle catabolic process","BP"
"5060","GO:0016796",0.0273368178972309,0.999671702231281,1,23,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"125","GO:0000291",0.027594610040787,0.999665447839886,1,23,"nuclear-transcribed mRNA catabolic process, exonucleolytic","BP"
"5461","GO:0019439",0.0276389268929256,0.998016528186737,2,217,"aromatic compound catabolic process","BP"
"695","GO:0002040",0.0282917593191243,0.999647575629855,1,24,"sprouting angiogenesis","BP"
"11293","GO:0050885",0.0286042708325217,0.999639703347907,1,24,"neuromuscular process controlling balance","BP"
"3446","GO:0008408",0.0286095292633275,0.999639570133951,1,24,"3'-5' exonuclease activity","MF"
"2645","GO:0006720",0.0288225389949777,0.999634152940932,1,24,"isoprenoid metabolic process","BP"
"9968","GO:0045494",0.0293593823804272,0.999619665371095,1,25,"photoreceptor cell maintenance","BP"
"15493","GO:1901566",0.0294851838596764,0.996140542075472,3,577,"organonitrogen compound biosynthetic process","BP"
"3261","GO:0008080",0.0295566540925658,0.999614507751011,1,25,"N-acetyltransferase activity","MF"
"6294","GO:0030867",0.0296283838453602,0.999613289181628,1,24,"rough endoplasmic reticulum membrane","CC"
"15447","GO:1901361",0.0300331304528034,0.997745303314669,2,227,"organic cyclic compound catabolic process","BP"
"5057","GO:0016788",0.0305782942212644,0.99768169955797,2,231,"hydrolase activity, acting on ester bonds","MF"
"6972","GO:0032391",0.0307420076364975,0.99958211550866,1,26,"photoreceptor connecting cilium","CC"
"195","GO:0000460",0.0312903572748831,0.999566983202399,1,26,"maturation of 5.8S rRNA","BP"
"2591","GO:0006637",0.0320722761701712,0.999544267522375,1,27,"acyl-CoA metabolic process","BP"
"8151","GO:0035383",0.0320722761701712,0.999544267522375,1,27,"thioester metabolic process","BP"
"11559","GO:0051341",0.0323157184434557,0.999537279413961,1,27,"regulation of oxidoreductase activity","BP"
"4873","GO:0016410",0.0330580679462318,0.999514979987178,1,28,"N-acyltransferase activity","MF"
"10983","GO:0048709",0.033377271917475,0.9995055073587,1,28,"oligodendrocyte differentiation","BP"
"3665","GO:0009166",0.0347971456491804,0.999461568232198,1,29,"nucleotide catabolic process","BP"
"612","GO:0001895",0.0352133561566015,0.999447874029966,1,30,"retina homeostasis","BP"
"11265","GO:0050852",0.0353960575063507,0.999442090597828,1,30,"T cell receptor signaling pathway","BP"
"1589","GO:0004527",0.0356783380366232,0.999433094915737,1,30,"exonuclease activity","MF"
"7488","GO:0033613",0.0362115069709435,0.999415904932011,1,30,NA,NA
"4870","GO:0016407",0.0376647921778431,0.999366382386475,1,32,"acetyltransferase activity","MF"
"5041","GO:0016765",0.0378405180011672,0.999361069549083,1,31,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF"
"1311","GO:0003743",0.0390030713131259,0.999319550383809,1,33,"translation initiation factor activity","MF"
"15428","GO:1901292",0.0396247309669287,0.99929751835087,1,33,"nucleoside phosphate catabolic process","BP"
"10297","GO:0046165",0.0402664214005462,0.999273745245844,1,34,"alcohol biosynthetic process","BP"
"11818","GO:0051952",0.0411892226912078,0.999239157511308,1,35,"regulation of amine transport","BP"
"9578","GO:0044249",0.0413079552052147,0.992093238602321,4,1149,"cellular biosynthetic process","BP"
"9399","GO:0043536",0.0413196781543412,0.999234291907815,1,35,"positive regulation of blood vessel endothelial cell migration","BP"
"9945","GO:0045444",0.0414990323504949,0.999227576803211,1,35,"fat cell differentiation","BP"
"8970","GO:0042632",0.0415665943204726,0.999225039527867,1,35,"cholesterol homeostasis","BP"
"11969","GO:0055092",0.0415665943204726,0.999225039527867,1,35,"sterol homeostasis","BP"
"9594","GO:0044281",0.0420848666560282,0.993653567440961,3,666,"small molecule metabolic process","BP"
"12065","GO:0060119",0.0425409233695015,0.99918732532023,1,36,"inner ear receptor cell development","BP"
"3545","GO:0008652",0.0427276142728613,0.999180117883827,1,36,"amino acid biosynthetic process","BP"
"122","GO:0000288",0.0427667915220765,0.999178601290974,1,36,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"11264","GO:0050851",0.0434411824824957,0.999151627158496,1,37,"antigen receptor-mediated signaling pathway","BP"
"15500","GO:1901576",0.0435438892784394,0.991517979931922,4,1168,"organic substance biosynthetic process","BP"
"3586","GO:0009058",0.0446177820974464,0.991237883852656,4,1177,"biosynthetic process","BP"
"8344","GO:0035869",0.0469275807654774,0.999006627823347,1,40,"ciliary transition zone","CC"
"7540","GO:0033865",0.047477433569052,0.99898299724152,1,40,"nucleoside bisphosphate metabolic process","BP"
"7543","GO:0033875",0.047477433569052,0.99898299724152,1,40,"ribonucleoside bisphosphate metabolic process","BP"
"7553","GO:0034032",0.047477433569052,0.99898299724152,1,40,"purine nucleoside bisphosphate metabolic process","BP"
"1595","GO:0004540",0.047576656482529,0.998978702889089,1,40,"ribonuclease activity","MF"
"11329","GO:0050953",0.0483856948187853,0.998942694629864,1,41,"sensory perception of light stimulus","BP"
"4741","GO:0016073",0.0497848132023145,0.998879406026327,1,42,"snRNA metabolic process","BP"
"5720","GO:0021782",0.0506764111841224,0.998837863092876,1,43,"glial cell development","BP"
"11304","GO:0050905",0.0507514637114353,0.998834384528718,1,43,"neuromuscular process","BP"
"2088","GO:0005789",0.0511629106618686,0.994851311793843,2,304,"endoplasmic reticulum membrane","CC"
"14699","GO:0097731",0.0514983908045239,0.998798839229224,1,44,"9+0 non-motile cilium","CC"
"14701","GO:0097733",0.0514983908045239,0.998798839229224,1,44,"photoreceptor cell cilium","CC"
"5713","GO:0021766",0.0520437804081202,0.998773004857658,1,44,"hippocampus development","BP"
"14838","GO:0098827",0.0520497397232577,0.9947116242312,2,307,"endoplasmic reticulum subcompartment","CC"
"6956","GO:0032368",0.0529333686294931,0.998729620780756,1,45,"regulation of lipid transport","BP"
"7712","GO:0034404",0.0536082325346063,0.998696681999901,1,45,"nucleobase-containing small molecule biosynthetic process","BP"
"17637","GO:2001023",0.0538624725193705,0.998683524064362,1,46,"regulation of response to drug","BP"
"12063","GO:0060113",0.0541880672855693,0.998667392519456,1,46,"inner ear receptor cell differentiation","BP"
"8776","GO:0042175",0.0542074577915067,0.9943660103249,2,314,"nuclear outer membrane-endoplasmic reticulum membrane network","CC"
"9398","GO:0043535",0.0542312083960239,0.998665247574398,1,46,"regulation of blood vessel endothelial cell migration","BP"
"11662","GO:0051588",0.0555859274418313,0.998595722739749,1,48,"regulation of neurotransmitter transport","BP"
"10356","GO:0046434",0.0584112487017602,0.998446988155908,1,49,"organophosphate catabolic process","BP"
"8910","GO:0042490",0.0588141142479515,0.998424604517665,1,50,"mechanoreceptor differentiation","BP"
"9365","GO:0043488",0.0601980112664435,0.998348064250354,1,51,"regulation of mRNA stability","BP"
"2078","GO:0005777",0.0602485493043712,0.998345257037456,1,51,"peroxisome","CC"
"8945","GO:0042579",0.0602485493043712,0.998345257037456,1,51,"microbody","CC"
"3287","GO:0008135",0.06108016306654,0.998298073674779,1,52,"translation factor activity, RNA binding","MF"
"4061","GO:0010595",0.0634408769876546,0.99816099158874,1,54,"positive regulation of endothelial cell migration","BP"
"15516","GO:1901617",0.0643530388392284,0.998106425452567,1,55,"organic hydroxy compound biosynthetic process","BP"
"2090","GO:0005791",0.0660017113908167,0.998006885454324,1,55,"rough endoplasmic reticulum","CC"
"11241","GO:0050806",0.0660418287377226,0.998003165536179,1,57,"positive regulation of synaptic transmission","BP"
"13528","GO:0071456",0.0673342192915168,0.997923206891964,1,57,"cellular response to hypoxia","BP"
"9364","GO:0043487",0.0682313566985613,0.997866114258154,1,58,"regulation of RNA stability","BP"
"9437","GO:0043603",0.0690951231147336,0.991766538360329,2,359,"amide metabolic process","BP"
"12520","GO:0061013",0.0692165942407463,0.997802567300388,1,59,"regulation of mRNA catabolic process","BP"
"8898","GO:0042472",0.0694681312605723,0.997786350849232,1,59,"inner ear morphogenesis","BP"
"3745","GO:0009306",0.0705301426926108,0.997716569315919,1,60,"protein secretion","BP"
"6431","GO:0031123",0.0715113717113361,0.997651061441125,1,61,"RNA 3'-end processing","BP"
"15385","GO:1901136",0.0720660693969953,0.997613965129596,1,61,"carbohydrate derivative catabolic process","BP"
"867","GO:0002429",0.0720669661611615,0.997613280542886,1,62,"immune response-activating cell surface receptor signaling pathway","BP"
"1022","GO:0002790",0.072760192597805,0.997566487023561,1,62,"peptide secretion","BP"
"3844","GO:0009749",0.0728158440005248,0.99756271023619,1,62,"response to glucose","BP"
"8500","GO:0036294",0.0731214551387798,0.997541916218563,1,62,"cellular response to decreased oxygen levels","BP"
"5034","GO:0016747",0.0732519057941131,0.997532388002656,1,63,"acyltransferase activity, transferring groups other than amino-acyl groups","MF"
"4086","GO:0010634",0.0735241124499149,0.997513751139241,1,63,"positive regulation of epithelial cell migration","BP"
"12871","GO:0065008",0.0744773066087385,0.982562105978588,4,1399,"regulation of biological quality","BP"
"1283","GO:0003676",0.076390861256847,0.98526120334655,3,847,"nucleic acid binding","MF"
"12196","GO:0060341",0.0766459852858205,0.990309783778392,2,389,"regulation of cellular localization","BP"
"3843","GO:0009746",0.0773003669778526,0.997245794194502,1,66,"response to hexose","BP"
"9664","GO:0044432",0.0773578587920876,0.990168500524168,2,384,NA,NA
"14344","GO:0090501",0.0773704526350325,0.997240722227632,1,66,"RNA phosphodiester bond hydrolysis","BP"
"5710","GO:0021761",0.0783926481177331,0.997165569467598,1,67,"limbic system development","BP"
"4060","GO:0010594",0.0793513141758422,0.997094105736538,1,68,"regulation of endothelial cell migration","BP"
"7656","GO:0034284",0.0795470334520005,0.997079530203574,1,68,"response to monosaccharide","BP"
"11965","GO:0055088",0.0798429114835374,0.997056806620861,1,69,"lipid homeostasis","BP"
"1015","GO:0002768",0.0799768979050694,0.997046765748806,1,69,"immune response-regulating cell surface receptor signaling pathway","BP"
"13525","GO:0071453",0.0801007309144521,0.997038091747727,1,68,"cellular response to oxygen levels","BP"
"8897","GO:0042471",0.0810269639864154,0.996967463405592,1,69,"ear morphogenesis","BP"
"5033","GO:0016746",0.0821758323214874,0.996878203624801,1,71,"acyltransferase activity","MF"
"354","GO:0001085",0.0827554520727505,0.996833292086867,1,71,NA,NA
"2485","GO:0006486",0.0848831749933768,0.996664944022657,1,72,"protein glycosylation","BP"
"9336","GO:0043413",0.0848831749933768,0.996664944022657,1,72,"macromolecule glycosylation","BP"
"8425","GO:0036064",0.085676384908724,0.996600013949543,1,74,"ciliary basal body","CC"
"16995","GO:1905952",0.0857979820635415,0.99659019374785,1,74,"regulation of lipid localization","BP"
"12908","GO:0070085",0.0860546729761586,0.996570038426239,1,73,"glycosylation","BP"
"3917","GO:0010001",0.0862810274600992,0.996551038315097,1,74,"glial cell differentiation","BP"
"1582","GO:0004518",0.0864425612972194,0.996537892884189,1,74,"nuclease activity","MF"
"15384","GO:1901135",0.087906353400039,0.987975043433519,2,413,"carbohydrate derivative metabolic process","BP"
"2427","GO:0006399",0.0884809139445748,0.996368525149283,1,76,"tRNA metabolic process","BP"
"14698","GO:0097730",0.0908115905328006,0.996169316085587,1,79,"non-motile cilium","CC"
"1007","GO:0002757",0.0965718743470387,0.995654904358447,1,84,"immune response-activating signaling pathway","BP"
"3841","GO:0009743",0.0973919823326117,0.995579362552461,1,84,"response to carbohydrate","BP"
"9266","GO:0043270",0.100255445289291,0.995308419576458,1,87,"positive regulation of monoatomic ion transport","BP"
"424","GO:0001525",0.101499706330567,0.99518826564434,1,88,"angiogenesis","BP"
"1014","GO:0002764",0.103217716376941,0.99501939079602,1,90,"immune response-regulating signaling pathway","BP"
"611","GO:0001894",0.103222603305415,0.995018909525137,1,90,"tissue homeostasis","BP"
"3195","GO:0007605",0.103695975911913,0.994972176426598,1,90,"sensory perception of sound","BP"
"1822","GO:0005085",0.104773210184518,0.994863192745092,1,93,"guanyl-nucleotide exchange factor activity","MF"
"2439","GO:0006413",0.105848019548362,0.994756851435481,1,90,"translational initiation","BP"
"3612","GO:0009101",0.10723306903411,0.994614516540821,1,92,"glycoprotein biosynthetic process","BP"
"802","GO:0002253",0.107268772250865,0.99460964424878,1,94,"activation of immune response","BP"
"11052","GO:0048839",0.107317224031409,0.994605268480966,1,93,"inner ear development","BP"
"6071","GO:0030307",0.108598860233176,0.994471619935468,1,95,"positive regulation of cell growth","BP"
"4084","GO:0010632",0.11122245499905,0.994194004493913,1,97,"regulation of epithelial cell migration","BP"
"2244","GO:0006066",0.112497328139236,0.994056519786925,1,98,"alcohol metabolic process","BP"
"6770","GO:0031984",0.112634467963349,0.982188619818906,2,480,"organelle subcompartment","CC"
"5633","GO:0021543",0.11680402076168,0.993579245918916,1,102,"pallium development","BP"
"3773","GO:0009408",0.119064760955816,0.993321045964986,1,104,"response to heat","BP"
"9428","GO:0043583",0.119484833596303,0.993272704019186,1,104,"ear development","BP"
"8728","GO:0042063",0.11990119184409,0.99322401119204,1,105,"gliogenesis","BP"
"11330","GO:0050954",0.121086225917137,0.993085530467715,1,106,"sensory perception of mechanical stimulus","BP"
"2654","GO:0006732",0.131208113673435,0.991842328946216,1,115,NA,NA
"9671","GO:0044444",0.132904844809308,0.95682815698441,6,3085,NA,NA
"2507","GO:0006520",0.13385936596495,0.991498427403859,1,118,"amino acid metabolic process","BP"
"312","GO:0000956",0.136879047050668,0.991099058247742,1,119,"nuclear-transcribed mRNA catabolic process","BP"
"2903","GO:0007166",0.137167296886062,0.975596902605901,2,544,"cell surface receptor signaling pathway","BP"
"5628","GO:0021537",0.139341996787599,0.990764229833501,1,123,"telencephalon development","BP"
"4727","GO:0016053",0.140670910881522,0.990581556507329,1,124,"organic acid biosynthetic process","BP"
"10347","GO:0046394",0.140670910881522,0.990581556507329,1,124,"carboxylic acid biosynthetic process","BP"
"11076","GO:0048871",0.140879938703078,0.990552161918843,1,125,"multicellular organismal-level homeostasis","BP"
"14287","GO:0090305",0.141950409780511,0.990403864570955,1,125,"nucleic acid phosphodiester bond hydrolysis","BP"
"2408","GO:0006364",0.142040561790635,0.990391319592406,1,125,"rRNA processing","BP"
"476","GO:0001666",0.142562940058556,0.990317872248712,1,126,"response to hypoxia","BP"
"3611","GO:0009100",0.142952027006559,0.990263998607756,1,125,"glycoprotein metabolic process","BP"
"2430","GO:0006402",0.146462134135984,0.989763552097791,1,128,"mRNA catabolic process","BP"
"10863","GO:0048514",0.147619153504545,0.989594500939616,1,131,"blood vessel morphogenesis","BP"
"8499","GO:0036293",0.148961783543099,0.98939796494512,1,132,"response to decreased oxygen levels","BP"
"2688","GO:0006790",0.154347376921547,0.988589951470065,1,136,"sulfur compound metabolic process","BP"
"16061","GO:1903311",0.15468192966777,0.988537704454422,1,138,"regulation of mRNA metabolic process","BP"
"2082","GO:0005783",0.156434933586909,0.969849427197174,2,585,"endoplasmic reticulum","CC"
"4740","GO:0016072",0.156452263286109,0.988264724854864,1,139,"rRNA metabolic process","BP"
"3732","GO:0009266",0.158058982378475,0.988013379726819,1,141,"response to temperature stimulus","BP"
"15449","GO:1901363",0.159356632755841,0.957351742649032,3,1165,"heterocyclic compound binding","MF"
"2429","GO:0006401",0.160043380679582,0.987700466869044,1,141,"RNA catabolic process","BP"
"8956","GO:0042592",0.160995051859462,0.968416600564277,2,599,"homeostatic process","BP"
"11224","GO:0050778",0.163456798274665,0.987148631728078,1,147,"positive regulation of immune response","BP"
"14484","GO:0097159",0.164734645038837,0.955218628254286,3,1183,"organic cyclic compound binding","MF"
"11384","GO:0051049",0.166297860880399,0.966716065321099,2,615,"regulation of transport","BP"
"2071","GO:0005769",0.167492564060267,0.98648135387562,1,151,"early endosome","CC"
"13095","GO:0070482",0.170815575487269,0.985919078317288,1,153,"response to oxygen levels","BP"
"11239","GO:0050804",0.171199870748818,0.985852270406946,1,155,"modulation of chemical synaptic transmission","BP"
"14961","GO:0099177",0.171199870748818,0.985852270406946,1,155,"regulation of trans-synaptic signaling","BP"
"10892","GO:0048562",0.176197339674072,0.984981314083391,1,158,"embryonic organ morphogenesis","BP"
"4573","GO:0015629",0.177129872480629,0.984814887245688,1,160,"actin cytoskeleton","CC"
"15491","GO:1901564",0.177656633463797,0.942255686238702,4,1876,"organonitrogen compound metabolic process","BP"
"10865","GO:0048518",0.177870051628046,0.942157799568096,4,1888,"positive regulation of biological process","BP"
"6093","GO:0030335",0.178144148095854,0.98463341988909,1,161,"positive regulation of cell migration","BP"
"447","GO:0001568",0.178182784168415,0.984626505635883,1,161,"blood vessel development","BP"
"15499","GO:1901575",0.1798075103672,0.962219477316515,2,639,"organic substance catabolic process","BP"
"15514","GO:1901615",0.180042663633234,0.984290564842148,1,163,"organic hydroxy compound metabolic process","BP"
"9265","GO:0043269",0.180117529055898,0.984277005132358,1,163,"regulation of monoatomic ion transport","BP"
"17290","GO:2000147",0.181246156754087,0.984071266485328,1,164,"positive regulation of cell motility","BP"
"414","GO:0001505",0.181822064187709,0.983964911564386,1,166,"regulation of neurotransmitter levels","BP"
"9345","GO:0043434",0.182009730139738,0.983931078536337,1,165,"response to peptide hormone","BP"
"15144","GO:0140098",0.186419944441495,0.983109434554093,1,169,"catalytic activity, acting on RNA","MF"
"1322","GO:0003824",0.187749872605189,0.937578405095364,4,1924,"catalytic activity","MF"
"2062","GO:0005759",0.188051734281673,0.982801206276104,1,168,"mitochondrial matrix","CC"
