"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"1368","GO:0008152",4.6757903787557e-220,1,203,203,"metabolic process","BP",6.11978446631261e-218
"3913","GO:0044446",8.89724743964572e-217,1,200,200,NA,NA,1.14209858960837e-214
"5507","GO:0071704",1.70302645179098e-210,1,194,194,"organic substance metabolic process","BP",2.14484935201977e-208
"3855","GO:0044238",8.83395472426989e-205,1,189,189,"primary metabolic process","BP",1.09197495897225e-202
"689","GO:0005488",2.49274565151529e-204,1,189,189,"binding","MF",3.02528676797538e-202
"4579","GO:0050794",1.38909397850681e-201,1,186,186,"regulation of cellular process","BP",1.65575041188088e-199
"3854","GO:0044237",1.35883976313281e-200,1,186,186,"cellular metabolic process","BP",1.59127288051079e-198
"1046","GO:0006807",1.02076602392749e-196,1,182,182,"nitrogen compound metabolic process","BP",1.1747608982269e-194
"5523","GO:0071840",5.67979754695351e-164,1,152,152,"cellular component organization or biogenesis","BP",6.42587264846012e-162
"3691","GO:0043170",2.53089094159661e-163,1,153,153,"macromolecule metabolic process","BP",2.81561617252623e-161
"2920","GO:0032501",6.09508907148631e-163,1,151,151,"multicellular organismal process","BP",6.66962615609363e-161
"4620","GO:0050896",1.84858747644037e-158,1,148,148,"response to stimulus","BP",1.99021312987734e-156
"2921","GO:0032502",5.65963690614044e-157,1,146,146,"developmental process","BP",5.99652005531546e-155
"1959","GO:0016043",9.50167987066014e-154,1,143,143,"cellular component organization","BP",9.90995517760257e-152
"713","GO:0005634",6.05698404568888e-152,1,143,143,"nucleus","CC",6.22005669307281e-150
"4493","GO:0048856",3.6048086423466e-148,1,138,138,"anatomical structure development","BP",3.64577237691872e-146
"2250","GO:0019222",1.1560710352423e-146,1,138,138,"regulation of metabolic process","BP",1.1517573373496e-144
"553","GO:0003824",2.40811606458123e-146,1,134,134,"catalytic activity","MF",2.36384922515878e-144
"1200","GO:0007275",6.71215401083147e-142,1,132,132,"multicellular organism development","BP",6.49327942352175e-140
"6074","GO:1901564",1.15995658738007e-140,1,132,132,"organonitrogen compound metabolic process","BP",1.10610146010885e-138
"696","GO:0005515",1.39301904509427e-139,1,130,130,"protein binding","MF",1.30963410225412e-137
"2810","GO:0031974",3.71286872533474e-137,1,129,129,"membrane-enclosed lumen","CC",3.34910793805533e-135
"3711","GO:0043233",3.71286872533474e-137,1,129,129,"organelle lumen","CC",3.34910793805533e-135
"5224","GO:0070013",3.71286872533474e-137,1,129,129,"intracellular organelle lumen","CC",3.34910793805533e-135
"4983","GO:0060255",3.66354593745897e-135,1,128,128,"regulation of macromolecule metabolic process","BP",3.26055588433848e-133
"3861","GO:0044260",1.3894951588238e-129,1,123,123,"cellular macromolecule metabolic process","BP",1.22037897173011e-127
"779","GO:0005829",2.23817903573774e-126,1,119,119,"cytosol","CC",1.94023961864278e-124
"3020","GO:0032991",1.61113834055428e-125,1,119,119,"protein-containing complex","CC",1.37876261835895e-123
"4396","GO:0048519",3.18394112629154e-125,1,118,118,"negative regulation of biological process","BP",2.6902287364552e-123
"3190","GO:0034641",3.8261552907666e-125,1,118,118,"cellular nitrogen compound metabolic process","BP",3.19244832073338e-123
"4465","GO:0048731",1.70802500343617e-124,1,116,116,"system development","BP",1.40753912320203e-122
"4395","GO:0048518",1.17628531976528e-123,1,116,116,"positive regulation of biological process","BP",9.57524940174788e-122
"1954","GO:0016020",2.4144722964604e-123,1,114,114,"membrane","CC",1.94175934685219e-121
"5625","GO:0080090",2.59774176401565e-122,1,115,115,"regulation of primary metabolic process","BP",2.06427693747672e-120
"2710","GO:0031323",3.59831446189097e-122,1,115,115,"regulation of cellular metabolic process","BP",2.82573518036732e-120
"4702","GO:0051179",3.07967356390068e-121,1,114,114,"localization","BP",2.390328027795e-119
"3900","GO:0044428",1.62185086205355e-118,1,111,111,NA,NA,1.24435109243763e-116
"4847","GO:0051716",1.43961875506012e-114,1,107,107,"cellular response to stimulus","BP",1.09198354432117e-112
"4697","GO:0051171",4.17114950399782e-114,1,108,108,"regulation of nitrogen compound metabolic process","BP",3.12836212799837e-112
"6063","GO:1901360",1.1796015376309e-112,1,106,106,"organic cyclic compound metabolic process","BP",8.74871140409583e-111
"3706","GO:0043228",2.26384080758935e-112,1,106,106,"non-membrane-bounded organelle","CC",1.64251493376727e-110
"3710","GO:0043232",2.26384080758935e-112,1,106,106,"intracellular non-membrane-bounded organelle","CC",1.64251493376727e-110
"2812","GO:0031981",4.16872163078063e-112,1,105,105,"nuclear lumen","CC",2.99206633176997e-110
"3511","GO:0042221",2.19110111625597e-111,1,105,105,"response to chemical","BP",1.55591488840517e-109
"1686","GO:0010468",6.5361020891978e-111,1,106,106,"regulation of gene expression","BP",4.59247173109425e-109
"4399","GO:0048523",2.70811383627442e-106,1,100,100,"negative regulation of cellular process","BP",1.88298540178456e-104
"1020","GO:0006725",1.04453253089244e-104,1,99,99,"cellular aromatic compound metabolic process","BP",7.1145455548031e-103
"4205","GO:0046483",1.04453253089244e-104,1,99,99,"heterocycle metabolic process","BP",7.1145455548031e-103
"4398","GO:0048522",2.78876747803039e-103,1,98,98,"positive regulation of cellular process","BP",1.88030534503564e-101
"4392","GO:0048513",2.99392396148284e-103,1,96,96,"animal organ development","BP",1.99844424428979e-101
"2271","GO:0019538",7.17849988340508e-103,1,98,98,"protein metabolic process","BP",4.74420660611177e-101
"5220","GO:0065008",4.43197121475846e-101,1,95,95,"regulation of biological quality","BP",2.90033410377576e-99
"1104","GO:0006950",5.21432835372024e-100,1,94,94,"response to stress","BP",3.37918852049346e-98
"858","GO:0006139",3.73891220569828e-99,1,94,94,"nucleobase-containing compound metabolic process","BP",2.39973451663808e-97
"1118","GO:0006996",1.59981207853252e-98,1,93,93,"organelle organization","BP",1.01702339278138e-96
"4720","GO:0051234",3.01599841117257e-97,1,92,92,"establishment of localization","BP",1.89922541458273e-95
"1618","GO:0009889",5.97513308398699e-96,1,91,91,"regulation of biosynthetic process","BP",3.727477881833e-94
"4500","GO:0048869",1.13931111919589e-95,1,90,90,"cellular developmental process","BP",7.04157566725238e-94
"3840","GO:0044085",2.06674292633262e-95,1,90,90,"cellular component biogenesis","BP",1.26564303057525e-93
"1829","GO:0012505",1.54480715873228e-94,1,88,88,"endomembrane system","CC",9.37417071321636e-93
"1048","GO:0006810",4.36538336887028e-94,1,89,89,"transport","BP",2.62512918803686e-92
"2470","GO:0030154",1.16755740725045e-93,1,88,88,"cell differentiation","BP",6.9584336548185e-92
"2713","GO:0031326",1.22288904727704e-93,1,89,89,"regulation of cellular biosynthetic process","BP",7.22370300050817e-92
"5765","GO:0097159",3.54626948662732e-92,1,87,87,"organic cyclic compound binding","MF",2.07643410730152e-90
"1699","GO:0010556",2.64273118486024e-91,1,87,87,"regulation of macromolecule biosynthetic process","BP",1.53393310077758e-89
"6066","GO:1901363",7.18855443577057e-90,1,85,85,"heterocyclic compound binding","MF",4.13651731541108e-88
"3865","GO:0044267",1.69668454404742e-88,1,85,85,"cellular protein metabolic process","BP",9.67980284745002e-87
"2247","GO:0019219",3.30161852763893e-88,1,84,84,"regulation of nucleobase-containing compound metabolic process","BP",1.86765285355846e-86
"1472","GO:0009058",1.35872752975739e-87,1,83,83,"biosynthetic process","BP",7.62143383288282e-86
"6081","GO:1901576",1.84987594598425e-86,1,82,82,"organic substance biosynthetic process","BP",1.02899349495374e-84
"717","GO:0005654",7.63303111697121e-86,1,81,81,"nucleoplasm","CC",4.2107836946928e-84
"6540","GO:2000112",7.96839094867877e-86,1,82,82,"regulation of cellular macromolecule biosynthetic process","BP",4.3597548838058e-84
"2386","GO:0022607",3.21826181302697e-83,1,79,79,"cellular component assembly","BP",1.74649573999634e-81
"3858","GO:0044249",4.6603625892718e-83,1,79,79,"cellular biosynthetic process","BP",2.50870324866043e-81
"5705","GO:0090304",3.44233109418938e-80,1,77,77,"nucleic acid metabolic process","BP",1.83820480429713e-78
"4419","GO:0048583",4.97191025765544e-80,1,75,75,"regulation of response to stimulus","BP",2.6339286484008e-78
"4733","GO:0051252",1.59852362292922e-79,1,76,76,"regulation of RNA metabolic process","BP",8.40168912051379e-78
"1166","GO:0007154",8.01153790882454e-77,1,72,72,"cell communication","BP",4.17789183917217e-75
"1685","GO:0010467",2.89552683367712e-76,1,74,74,"gene expression","BP",1.49826679184456e-74
"3898","GO:0044425",4.30747884165312e-75,1,69,69,NA,NA,2.21172471292574e-73
"1621","GO:0009892",1.31507926354907e-74,1,71,71,"negative regulation of metabolic process","BP",6.70088098029774e-73
"2413","GO:0023052",1.42133532125504e-73,1,69,69,"signaling","BP",7.18743429498288e-72
"1647","GO:0010033",1.4700010103301e-73,1,70,70,"response to organic substance","BP",7.37763664958905e-72
"1589","GO:0009653",4.5054010002498e-73,1,69,69,"anatomical structure morphogenesis","BP",2.24429490124384e-71
"6281","GO:1903506",2.50612520133553e-72,1,69,69,"regulation of nucleic acid-templated transcription","BP",1.2300283616849e-70
"6651","GO:2001141",2.50612520133553e-72,1,69,69,"regulation of RNA biosynthetic process","BP",1.2300283616849e-70
"5539","GO:0071944",4.35410690004604e-72,1,67,67,"cell periphery","CC",2.12143529619032e-70
"5346","GO:0070887",1.18072640930469e-71,1,68,68,"cellular response to chemical stimulus","BP",5.71112230587593e-70
"1734","GO:0010646",1.06265188055978e-70,1,67,67,"regulation of cell communication","BP",5.06657235909751e-69
"2412","GO:0023051",1.06265188055978e-70,1,67,67,"regulation of signaling","BP",5.06657235909751e-69
"4683","GO:0051128",3.78431348651764e-70,1,66,66,"regulation of cellular component organization","BP",1.7915101079791e-68
"526","GO:0003676",7.72705073665979e-70,1,67,67,"nucleic acid binding","MF",3.63225800473268e-68
"912","GO:0006355",4.87486208486896e-68,1,65,65,"regulation of transcription, DNA-templated","BP",2.27550380534967e-66
"3827","GO:0043933",1.00146584182841e-67,1,64,64,"protein-containing complex subunit organization","BP",4.64221145430876e-66
"4724","GO:0051239",1.01376808242295e-66,1,62,62,"regulation of multicellular organismal process","BP",4.66682893115394e-65
"798","GO:0005886",1.31258833642124e-66,1,62,62,"plasma membrane","CC",6.00104599014504e-65
"1716","GO:0010605",1.34585237420544e-66,1,64,64,"negative regulation of macromolecule metabolic process","BP",6.11126843389204e-65
"1240","GO:0007399",1.36607819285621e-66,1,63,63,"nervous system development","BP",6.1611972549427e-65
"1622","GO:0009893",2.79535498051074e-66,1,64,64,"positive regulation of metabolic process","BP",1.25228150972545e-64
"4578","GO:0050793",3.61080154235875e-66,1,62,62,"regulation of developmental process","BP",1.60680668634964e-64
"2664","GO:0031090",2.77881833977459e-65,1,61,61,"organelle membrane","CC",1.22838492834407e-63
"1174","GO:0007165",3.27874144579598e-65,1,61,61,"signal transduction","BP",1.43984204938738e-63
"1715","GO:0010604",2.57672339887212e-64,1,62,62,"positive regulation of macromolecule metabolic process","BP",1.12415873774323e-62
"2110","GO:0016787",6.68488162309625e-64,1,58,58,"hydrolase activity","MF",2.89750550871217e-62
"3688","GO:0043167",1.99531265580638e-62,1,58,58,"ion binding","MF",8.5927174048436e-61
"4826","GO:0051641",2.34509545720584e-62,1,60,60,"cellular localization","BP",1.00343026774673e-60
"2712","GO:0031325",5.34020441239664e-62,1,60,60,"positive regulation of cellular metabolic process","BP",2.27043722628965e-60
"1617","GO:0009888",3.01697053296908e-61,1,58,58,"tissue development","BP",1.27457457642839e-59
"4699","GO:0051173",4.92316140966255e-60,1,58,58,"positive regulation of nitrogen compound metabolic process","BP",2.06679889367909e-58
"3750","GO:0043412",5.24765664730754e-59,1,56,56,"macromolecule modification","BP",2.18925675754861e-57
"5216","GO:0065003",9.14356346650458e-59,1,55,55,"protein-containing complex assembly","BP",3.790887337821e-57
"943","GO:0006464",5.0572477366772e-58,1,55,55,"cellular protein modification process","BP",2.07098948725891e-56
"3394","GO:0036211",5.0572477366772e-58,1,55,55,"protein modification process","BP",2.07098948725891e-56
"4844","GO:0051704",5.57573246339899e-58,1,54,54,"multi-organism process","BP",2.26939110934075e-56
"5419","GO:0071310",7.6577811390148e-58,1,55,55,"cellular response to organic substance","BP",3.09792055169235e-56
"5221","GO:0065009",9.69922160871392e-58,1,54,54,"regulation of molecular function","BP",3.90013880952804e-56
"1603","GO:0009790",1.01229271063271e-57,1,55,55,"embryo development","BP",4.04614002603195e-56
"2987","GO:0032879",2.18511270926225e-57,1,53,53,"regulation of localization","BP",8.68192103233661e-56
"2","GO:0000003",4.85950326217528e-57,1,53,53,"reproduction","BP",1.91936001627337e-55
"1573","GO:0009605",6.03049069245833e-57,1,53,53,"response to external stimulus","BP",2.36785443365643e-55
"1973","GO:0016070",8.42187760996521e-57,1,55,55,"RNA metabolic process","BP",3.28748731266186e-55
"1635","GO:0009966",1.49268065977215e-56,1,54,54,"regulation of signal transduction","BP",5.79281593254601e-55
"1470","GO:0009056",2.61434888977871e-56,1,54,54,"catabolic process","BP",1.00871553984236e-54
"6076","GO:1901566",3.85022618111634e-56,1,54,54,"organonitrogen compound biosynthetic process","BP",1.47702642292825e-54
"3074","GO:0033554",4.02131377473092e-56,1,53,53,"cellular response to stress","BP",1.53384396836165e-54
"1724","GO:0010629",9.8195743061449e-56,1,54,54,"negative regulation of gene expression","BP",3.72418514167712e-54
"2711","GO:0031324",2.36082520278104e-55,1,52,52,"negative regulation of cellular metabolic process","BP",8.90311199353867e-54
"361","GO:0002376",3.26379336580608e-55,1,52,52,"immune system process","BP",1.22392251217728e-53
"3867","GO:0044271",1.08799614957533e-54,1,53,53,"cellular nitrogen compound biosynthetic process","BP",4.05719234548343e-53
"3870","GO:0044281",1.14851762937144e-54,1,51,51,"small molecule metabolic process","BP",4.25908620891908e-53
"1473","GO:0009059",1.40941654707089e-54,1,53,53,"macromolecule biosynthetic process","BP",5.16915134708691e-53
"3193","GO:0034645",1.40941654707089e-54,1,53,53,"cellular macromolecule biosynthetic process","BP",5.16915134708691e-53
"4727","GO:0051246",2.2499923193003e-54,1,52,52,"regulation of protein metabolic process","BP",8.20693919744783e-53
"914","GO:0006357",4.55857238600427e-54,1,51,51,"regulation of transcription by RNA polymerase II","BP",1.65372123242275e-52
"2813","GO:0031982",6.54128361447869e-54,1,50,50,"vesicle","CC",2.36016584468353e-52
"3642","GO:0042995",4.30364207665411e-53,1,50,50,"cell projection","CC",1.53619309420675e-51
"5954","GO:0120025",4.30364207665411e-53,1,50,50,"plasma membrane bounded cell projection","CC",1.53619309420675e-51
"3857","GO:0044248",5.71352755891682e-53,1,51,51,"cellular catabolic process","BP",2.02860619445584e-51
"1723","GO:0010628",7.90109911957039e-53,1,51,51,"positive regulation of gene expression","BP",2.79046754619748e-51
"2738","GO:0031410",9.17212316379652e-53,1,49,49,"cytoplasmic vesicle","CC",3.20544094860428e-51
"5833","GO:0097708",9.17212316379652e-53,1,49,49,"intracellular vesicle","CC",3.20544094860428e-51
"2094","GO:0016740",1.99568750960087e-52,1,48,48,"transferase activity","MF",6.93813235759676e-51
"3026","GO:0033036",2.34351124845829e-52,1,50,50,"macromolecule localization","BP",8.10514900697363e-51
"6517","GO:1990904",8.43498697973013e-52,1,50,50,"ribonucleoprotein complex","CC",2.90224423142776e-50
"737","GO:0005739",1.26597349017808e-51,1,49,49,"mitochondrion","CC",4.33352463945574e-50
"2367","GO:0022008",1.5722158802981e-51,1,49,49,"neurogenesis","BP",5.35435765356622e-50
"2379","GO:0022414",1.61055517246274e-51,1,48,48,"reproductive process","BP",5.45708415034965e-50
"6525","GO:2000026",3.39923841018263e-51,1,48,48,"regulation of multicellular organismal development","BP",1.14188156240385e-49
"2864","GO:0032268",3.40426113735379e-51,1,49,49,"regulation of cellular protein metabolic process","BP",1.14188156240385e-49
"4381","GO:0048468",4.36246247008109e-51,1,49,49,"cell development","BP",1.45597184938956e-49
"1095","GO:0006928",1.97855916266203e-50,1,47,47,"movement of cell or subcellular component","BP",6.57058826406421e-49
"4830","GO:0051649",1.55567459831732e-49,1,48,48,"establishment of localization in cell","BP",5.14065739790501e-48
"1043","GO:0006793",2.23638113149703e-49,1,46,46,"phosphorus metabolic process","BP",7.31757061408954e-48
"1044","GO:0006796",2.23638113149703e-49,1,46,46,"phosphate-containing compound metabolic process","BP",7.31757061408954e-48
"4453","GO:0048699",2.35243128786024e-49,1,47,47,"generation of neurons","BP",7.65974577876446e-48
"708","GO:0005576",5.88956906136567e-49,1,47,47,"extracellular region","CC",1.90839191672893e-47
"4698","GO:0051172",1.57187227069814e-48,1,46,46,"negative regulation of nitrogen compound metabolic process","BP",5.06871855406283e-47
"3586","GO:0042592",2.24394006719598e-48,1,46,46,"homeostatic process","BP",7.20110574448711e-47
"2315","GO:0019899",5.18777517737567e-48,1,45,45,"enzyme binding","MF",1.65686121095611e-46
"6080","GO:1901575",5.47582116511936e-48,1,46,46,"organic substance catabolic process","BP",1.74052887034151e-46
"5027","GO:0060429",5.73588938393769e-48,1,45,45,"epithelium development","BP",1.81455268425517e-46
"2431","GO:0030030",1.47780882092529e-47,1,45,45,"cell projection organization","BP",4.63116144585743e-46
"5959","GO:0120036",1.47780882092529e-47,1,45,45,"plasma membrane bounded cell projection organization","BP",4.63116144585743e-46
"1809","GO:0010941",3.52443202407924e-47,1,45,45,"regulation of cell death","BP",1.09932634395929e-45
"1620","GO:0009891",5.30554071229523e-47,1,45,45,"positive regulation of biosynthetic process","BP",1.63955945623012e-45
"2715","GO:0031328",5.30554071229523e-47,1,45,45,"positive regulation of cellular biosynthetic process","BP",1.63955945623012e-45
"1580","GO:0009628",1.55991848471133e-46,1,43,43,"response to abiotic stimulus","BP",4.79836676748763e-45
"1616","GO:0009887",3.3610689880883e-46,1,43,43,"animal organ morphogenesis","BP",1.0291346557564e-44
"5973","GO:0140096",5.22792997007029e-46,1,42,42,"catalytic activity, acting on a protein","MF",1.59344440868581e-44
"1700","GO:0010557",7.21951084877625e-46,1,44,44,"positive regulation of macromolecule biosynthetic process","BP",2.19046522343552e-44
"762","GO:0005783",1.08966103100701e-45,1,42,42,"endoplasmic reticulum","CC",3.29117076107321e-44
"4293","GO:0046907",1.83609156318775e-45,1,44,44,"intracellular transport","BP",5.52068071363883e-44
"5853","GO:0098588",5.03941245768088e-45,1,42,42,"bounding membrane of organelle","CC",1.50843399798295e-43
"1357","GO:0008104",1.09488477867506e-44,1,43,43,"protein localization","BP",3.26265888288215e-43
"1619","GO:0009890",1.60084505693776e-44,1,42,42,"negative regulation of biosynthetic process","BP",4.74917366891535e-43
"540","GO:0003723",4.21867097128424e-44,1,43,43,"RNA binding","MF",1.24600127138594e-42
"5506","GO:0071702",9.86266018478479e-44,1,42,42,"organic substance transport","BP",2.90014346843341e-42
"2714","GO:0031327",2.18850910353625e-43,1,41,41,"negative regulation of cellular biosynthetic process","BP",6.40714836232653e-42
"5325","GO:0070727",7.93138735911673e-43,1,41,41,"cellular macromolecule localization","BP",2.31187819310499e-41
"3186","GO:0034622",1.12177668475241e-42,1,40,40,"cellular protein-containing complex assembly","BP",3.25559103074883e-41
"3925","GO:0044463",1.16377497597112e-42,1,40,40,NA,NA,3.34836119164103e-41
"5960","GO:0120038",1.16377497597112e-42,1,40,40,NA,NA,3.34836119164103e-41
"6105","GO:1901700",2.17606797862509e-42,1,40,40,"response to oxygen-containing compound","BP",6.23401448812124e-41
"3183","GO:0034613",1.0819040764301e-41,1,40,40,"cellular protein localization","BP",3.08620073084229e-40
"4134","GO:0045935",1.40698041171302e-41,1,40,40,"positive regulation of nucleobase-containing compound metabolic process","BP",3.9964230843338e-40
"4030","GO:0045595",5.64684592449719e-41,1,39,39,"regulation of cell differentiation","BP",1.59714815872961e-39
"3665","GO:0043067",7.43506239498569e-41,1,39,39,"regulation of programmed cell death","BP",2.09405238339787e-39
"3450","GO:0040011",2.16508160323247e-40,1,38,38,"locomotion","BP",6.07223516872971e-39
"1988","GO:0016192",2.63681922204103e-40,1,38,38,"vesicle-mediated transport","BP",7.36433820381753e-39
"1701","GO:0010558",5.49478342195684e-40,1,38,38,"negative regulation of macromolecule biosynthetic process","BP",1.52823663923175e-38
"3641","GO:0042981",7.85566048067826e-40,1,38,38,"regulation of apoptotic process","BP",2.17578978043682e-38
"4735","GO:0051254",1.73546716381872e-39,1,38,38,"positive regulation of RNA metabolic process","BP",4.78687740433469e-38
"4421","GO:0048585",2.30818557951438e-39,1,37,37,"negative regulation of response to stimulus","BP",6.34038631409813e-38
"4420","GO:0048584",3.51701256006094e-39,1,37,37,"positive regulation of response to stimulus","BP",9.62133558951098e-38
"2689","GO:0031224",4.50433214312347e-39,1,35,35,"intrinsic component of membrane","CC",1.2272006961367e-37
"2807","GO:0031967",5.33072226418328e-39,1,37,37,"organelle envelope","CC",1.44058992362038e-37
"2811","GO:0031975",5.33072226418328e-39,1,37,37,"envelope","CC",1.44058992362038e-37
"4658","GO:0051049",6.63257071891118e-39,1,36,36,"regulation of transport","BP",1.78517780438436e-37
"3304","GO:0035295",7.18241536674697e-39,1,36,36,"tube development","BP",1.92540652903759e-37
"4725","GO:0051240",9.65759575378569e-39,1,36,36,"positive regulation of multicellular organismal process","BP",2.57857806626078e-37
"1593","GO:0009719",1.26816711254314e-38,1,36,36,"response to endogenous stimulus","BP",3.37251612598624e-37
"2922","GO:0032504",1.29344889359985e-38,1,36,36,"multicellular organism reproduction","BP",3.41255785169131e-37
"4430","GO:0048609",1.29344889359985e-38,1,36,36,"multicellular organismal reproductive process","BP",3.41255785169131e-37
"3932","GO:0044703",1.35753224937654e-38,1,36,36,"multi-organism reproductive process","BP",3.56753061597968e-37
"1175","GO:0007166",2.11331330838933e-38,1,36,36,"cell surface receptor signaling pathway","BP",5.53190836607794e-37
"451","GO:0003006",2.47957365014411e-38,1,36,36,"developmental process involved in reproduction","BP",6.46529457605934e-37
"3627","GO:0042802",2.91409096640305e-38,1,36,36,"identical protein binding","MF",7.56869929989897e-37
"4133","GO:0045934",4.02290451940295e-38,1,36,36,"negative regulation of nucleobase-containing compound metabolic process","BP",1.04080959949669e-36
"5508","GO:0071705",4.50292493528204e-38,1,37,37,"nitrogen compound transport","BP",1.16050285494238e-36
"6541","GO:2000113",8.73549867586948e-38,1,36,36,"negative regulation of cellular macromolecule biosynthetic process","BP",2.24267129467034e-36
"4307","GO:0046983",1.23204451152246e-37,1,36,36,"protein dimerization activity","MF",3.15091843464077e-36
"2866","GO:0032270",1.40293161702073e-37,1,36,36,"positive regulation of cellular protein metabolic process","BP",3.56067245004311e-36
"4728","GO:0051247",1.40293161702073e-37,1,36,36,"positive regulation of protein metabolic process","BP",3.56067245004311e-36
"2327","GO:0019953",1.86897208784135e-37,1,35,35,"sexual reproduction","BP",4.72552601755342e-36
"1605","GO:0009792",7.30678770258666e-37,1,35,35,"embryo development ending in birth or egg hatching","BP",1.84048331753834e-35
"6190","GO:1902680",9.31523752516007e-37,1,35,35,"positive regulation of RNA biosynthetic process","BP",2.32880938129002e-35
"6283","GO:1903508",9.31523752516007e-37,1,35,35,"positive regulation of nucleic acid-templated transcription","BP",2.32880938129002e-35
"5804","GO:0097458",4.9200602011699e-36,1,34,34,NA,NA,1.22542544189586e-34
"4685","GO:0051130",5.03375328472009e-36,1,33,33,"positive regulation of cellular component organization","BP",1.24908190243519e-34
"790","GO:0005856",5.47406280234298e-36,1,34,34,"cytoskeleton","CC",1.35330997057924e-34
"3797","GO:0043603",8.02458340369437e-36,1,35,35,"cellular amide metabolic process","BP",1.97653484205387e-34
"1955","GO:0016021",1.05903647130881e-35,1,32,32,"integral component of membrane","CC",2.59892222278907e-34
"4115","GO:0045893",1.25229527445845e-35,1,34,34,"positive regulation of transcription, DNA-templated","BP",3.06193075348357e-34
"3905","GO:0044433",1.71872533676588e-35,1,33,33,NA,NA,4.18704073828913e-34
