"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"802","GO:0006935",0,1,13,13,"chemotaxis","BP",0
"812","GO:0006955",0,1,12,12,"immune response","BP",0
"816","GO:0006974",0,1,12,12,"cellular response to DNA damage stimulus","BP",0
"818","GO:0006979",0,1,11,11,"response to oxidative stress","BP",0
"823","GO:0007005",0,1,14,14,"mitochondrion organization","BP",0
"825","GO:0007010",0,1,10,10,"cytoskeleton organization","BP",0
"827","GO:0007017",0,1,9,9,"microtubule-based process","BP",0
"839","GO:0007049",0,1,14,14,"cell cycle","BP",0
"874","GO:0007267",0,1,11,11,"cell-cell signaling","BP",0
"878","GO:0007276",0,1,10,10,"gamete generation","BP",0
"900","GO:0007389",0,1,17,17,"pattern specification process","BP",0
"903","GO:0007409",0,1,12,12,"axonogenesis","BP",0
"904","GO:0007411",0,1,10,10,"axon guidance","BP",0
"907","GO:0007417",0,1,11,11,"central nervous system development","BP",0
"909","GO:0007420",0,1,9,9,"brain development","BP",0
"942","GO:0007568",0,1,13,13,"aging","BP",0
"990","GO:0008104",0,1,15,15,"protein localization","BP",0
"992","GO:0008134",0,1,13,13,"transcription factor binding","MF",0
"996","GO:0008144",0,1,9,9,NA,NA,0
"1018","GO:0008233",0,1,10,10,"peptidase activity","MF",0
"1026","GO:0008283",0,1,9,9,"cell population proliferation","BP",0
"1027","GO:0008284",0,1,9,9,"positive regulation of cell population proliferation","BP",0
"1080","GO:0009056",0,1,20,20,"catabolic process","BP",0
"1081","GO:0009057",0,1,11,11,"macromolecule catabolic process","BP",0
"1083","GO:0009059",0,1,19,19,"macromolecule biosynthetic process","BP",0
"1136","GO:0009266",0,1,9,9,"response to temperature stimulus","BP",0
"1143","GO:0009314",0,1,12,12,"response to radiation","BP",0
"1151","GO:0009416",0,1,11,11,"response to light stimulus","BP",0
"1176","GO:0009719",0,1,14,14,"response to endogenous stimulus","BP",0
"1177","GO:0009725",0,1,11,11,"response to hormone","BP",0
"1185","GO:0009791",0,1,10,10,"post-embryonic development","BP",0
"1186","GO:0009792",0,1,16,16,"embryo development ending in birth or egg hatching","BP",0
"1197","GO:0009890",0,1,18,18,"negative regulation of biosynthetic process","BP",0
"1201","GO:0009894",0,1,10,10,"regulation of catabolic process","BP",0
"1212","GO:0009967",0,1,10,10,"positive regulation of signal transduction","BP",0
"1213","GO:0009968",0,1,14,14,"negative regulation of signal transduction","BP",0
"1257","GO:0010558",0,1,16,16,"negative regulation of macromolecule biosynthetic process","BP",0
"1260","GO:0010564",0,1,9,9,"regulation of cell cycle process","BP",0
"1274","GO:0010629",0,1,18,18,"negative regulation of gene expression","BP",0
"1283","GO:0010647",0,1,11,11,"positive regulation of cell communication","BP",0
"1284","GO:0010648",0,1,15,15,"negative regulation of cell communication","BP",0
"1312","GO:0010817",0,1,10,10,"regulation of hormone levels","BP",0
"1334","GO:0010942",0,1,12,12,"positive regulation of cell death","BP",0
"1391","GO:0015630",0,1,9,9,"microtubule cytoskeleton","CC",0
"1418","GO:0016021",0,1,18,18,"integral component of membrane","CC",0
"1430","GO:0016070",0,1,18,18,"RNA metabolic process","BP",0
"1462","GO:0016301",0,1,11,11,"kinase activity","MF",0
"1463","GO:0016310",0,1,15,15,"phosphorylation","BP",0
"1481","GO:0016462",0,1,16,16,"pyrophosphatase activity","MF",0
"1482","GO:0016477",0,1,9,9,"cell migration","BP",0
"1485","GO:0016491",0,1,15,15,"oxidoreductase activity","MF",0
"1527","GO:0016772",0,1,15,15,"transferase activity, transferring phosphorus-containing groups","MF",0
"1528","GO:0016773",0,1,10,10,"phosphotransferase activity, alcohol group as acceptor","MF",0
"1535","GO:0016788",0,1,11,11,"hydrolase activity, acting on ester bonds","MF",0
"1539","GO:0016817",0,1,16,16,"hydrolase activity, acting on acid anhydrides","MF",0
"1540","GO:0016818",0,1,16,16,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","MF",0
"1554","GO:0016887",0,1,15,15,"ATP hydrolysis activity","MF",0
"1570","GO:0017076",0,1,9,9,"purine nucleotide binding","MF",0
"1573","GO:0017111",0,1,16,16,"nucleoside-triphosphatase activity","MF",0
"1576","GO:0017144",0,1,11,11,NA,NA,0
"1587","GO:0018130",0,1,13,13,"heterocycle biosynthetic process","BP",0
"1590","GO:0018193",0,1,12,12,"peptidyl-amino acid modification","BP",0
"1615","GO:0019216",0,1,9,9,"regulation of lipid metabolic process","BP",0
"1618","GO:0019220",0,1,11,11,"regulation of phosphate metabolic process","BP",0
"1619","GO:0019221",0,1,10,10,"cytokine-mediated signaling pathway","BP",0
"1632","GO:0019438",0,1,12,12,"aromatic compound biosynthetic process","BP",0
"1635","GO:0019637",0,1,14,14,"organophosphate metabolic process","BP",0
"1641","GO:0019725",0,1,10,10,"cellular homeostasis","BP",0
"1647","GO:0019752",0,1,11,11,"carboxylic acid metabolic process","BP",0
"1667","GO:0019904",0,1,10,10,"protein domain specific binding","MF",0
"1671","GO:0019953",0,1,11,11,"sexual reproduction","BP",0
"1699","GO:0022402",0,1,12,12,"cell cycle process","BP",0
"1708","GO:0022414",0,1,16,16,"reproductive process","BP",0
"1711","GO:0022603",0,1,13,13,"regulation of anatomical structure morphogenesis","BP",0
"1732","GO:0023056",0,1,11,11,"positive regulation of signaling","BP",0
"1733","GO:0023057",0,1,15,15,"negative regulation of signaling","BP",0
"1744","GO:0030031",0,1,9,9,"cell projection assembly","BP",0
"1749","GO:0030054",0,1,14,14,"cell junction","CC",0
"1751","GO:0030097",0,1,9,9,"hemopoiesis","BP",0
"1762","GO:0030141",0,1,13,13,"secretory granule","CC",0
"1778","GO:0030182",0,1,16,16,"neuron differentiation","BP",0
"1815","GO:0030425",0,1,9,9,"dendrite","CC",0
"1908","GO:0031175",0,1,15,15,"neuron projection development","BP",0
"1909","GO:0031224",0,1,20,20,"intrinsic component of membrane","CC",0
"1930","GO:0031327",0,1,18,18,"negative regulation of cellular biosynthetic process","BP",0
"1947","GO:0031399",0,1,13,13,"regulation of protein modification process","BP",0
"1949","GO:0031401",0,1,10,10,"positive regulation of protein modification process","BP",0
"1994","GO:0031966",0,1,13,13,"mitochondrial membrane","CC",0
"1995","GO:0031967",0,1,20,20,"organelle envelope","CC",0
"1999","GO:0031975",0,1,20,20,"envelope","CC",0
"2002","GO:0031983",0,1,10,10,"vesicle lumen","CC",0
"2003","GO:0031984",0,1,12,12,"organelle subcompartment","CC",0
"2016","GO:0032101",0,1,11,11,"regulation of response to external stimulus","BP",0
"2030","GO:0032270",0,1,18,18,"positive regulation of cellular protein metabolic process","BP",0
"2069","GO:0032504",0,1,12,12,"multicellular organism reproduction","BP",0
"2079","GO:0032553",0,1,10,10,"ribonucleotide binding","MF",0
"2080","GO:0032555",0,1,9,9,"purine ribonucleotide binding","MF",0
"2100","GO:0032880",0,1,10,10,"regulation of protein localization","BP",0
"2108","GO:0032940",0,1,13,13,"secretion by cell","BP",0
"2117","GO:0032989",0,1,16,16,"cellular component morphogenesis","BP",0
"2118","GO:0032990",0,1,14,14,"cell part morphogenesis","BP",0
"2124","GO:0033043",0,1,13,13,"regulation of organelle organization","BP",0
"2174","GO:0034097",0,1,11,11,"response to cytokine","BP",0
"2212","GO:0034613",0,1,13,13,"cellular protein localization","BP",0
"2215","GO:0034622",0,1,19,19,"cellular protein-containing complex assembly","BP",0
"2221","GO:0034645",0,1,19,19,"cellular macromolecule biosynthetic process","BP",0
"2222","GO:0034654",0,1,10,10,"nucleobase-containing compound biosynthetic process","BP",0
"2237","GO:0034774",0,1,9,9,"secretory granule lumen","CC",0
"2279","GO:0035239",0,1,14,14,"tube morphogenesis","BP",0
"2295","GO:0035295",0,1,17,17,"tube development","BP",0
"2308","GO:0035556",0,1,12,12,"intracellular signal transduction","BP",0
"2316","GO:0035639",0,1,9,9,"purine ribonucleoside triphosphate binding","MF",0
"2340","GO:0036094",0,1,10,10,"small molecule binding","MF",0
"2346","GO:0036230",0,1,9,9,"granulocyte activation","BP",0
"2367","GO:0036477",0,1,11,11,"somatodendritic compartment","CC",0
"2384","GO:0040007",0,1,11,11,"growth","BP",0
"2385","GO:0040008",0,1,12,12,"regulation of growth","BP",0
"2387","GO:0040012",0,1,11,11,"regulation of locomotion","BP",0
"2417","GO:0042119",0,1,9,9,"neutrophil activation","BP",0
"2419","GO:0042127",0,1,16,16,"regulation of cell population proliferation","BP",0
"2438","GO:0042325",0,1,11,11,"regulation of phosphorylation","BP",0
"2441","GO:0042330",0,1,13,13,"taxis","BP",0
"2464","GO:0042493",0,1,11,11,NA,NA,0
"2482","GO:0042623",0,1,13,13,NA,NA,0
"2509","GO:0042802",0,1,20,20,"identical protein binding","MF",0
"2510","GO:0042803",0,1,13,13,"protein homodimerization activity","MF",0
"2519","GO:0042981",0,1,18,18,"regulation of apoptotic process","BP",0
"2521","GO:0043005",0,1,14,14,"neuron projection","CC",0
"2522","GO:0043009",0,1,9,9,"chordate embryonic development","BP",0
"2526","GO:0043025",0,1,9,9,"neuronal cell body","CC",0
"2535","GO:0043066",0,1,11,11,"negative regulation of apoptotic process","BP",0
"2536","GO:0043067",0,1,18,18,"regulation of programmed cell death","BP",0
"2538","GO:0043069",0,1,11,11,"negative regulation of programmed cell death","BP",0
"2553","GO:0043168",0,1,17,17,"anion binding","MF",0
"2554","GO:0043169",0,1,20,20,"cation binding","MF",0
"2586","GO:0043299",0,1,9,9,"leukocyte degranulation","BP",0
"2587","GO:0043312",0,1,9,9,"neutrophil degranulation","BP",0
"2607","GO:0043436",0,1,14,14,"oxoacid metabolic process","BP",0
"2627","GO:0043603",0,1,9,9,"cellular amide metabolic process","BP",0
"2662","GO:0044087",0,1,11,11,"regulation of cellular component biogenesis","BP",0
"2666","GO:0044093",0,1,11,11,"positive regulation of molecular function","BP",0
"2677","GO:0044248",0,1,19,19,"cellular catabolic process","BP",0
"2679","GO:0044255",0,1,11,11,"cellular lipid metabolic process","BP",0
"2684","GO:0044265",0,1,10,10,"cellular macromolecule catabolic process","BP",0
"2687","GO:0044271",0,1,15,15,"cellular nitrogen compound biosynthetic process","BP",0
"2693","GO:0044297",0,1,9,9,"cell body","CC",0
"2705","GO:0044421",0,1,18,18,NA,NA,0
"2711","GO:0044429",0,1,17,17,NA,NA,0
"2712","GO:0044430",0,1,13,13,NA,NA,0
"2715","GO:0044433",0,1,18,18,NA,NA,0
"2720","GO:0044441",0,1,11,11,NA,NA,0
"2727","GO:0044451",0,1,11,11,NA,NA,0
"2733","GO:0044459",0,1,14,14,NA,NA,0
"2734","GO:0044463",0,1,20,20,NA,NA,0
"2740","GO:0044703",0,1,11,11,"multi-organism reproductive process","BP",0
"2749","GO:0044782",0,1,9,9,"cilium organization","BP",0
"2763","GO:0045055",0,1,10,10,"regulated exocytosis","BP",0
"2774","GO:0045165",0,1,10,10,"cell fate commitment","BP",0
"2781","GO:0045184",0,1,9,9,"establishment of protein localization","BP",0
"2790","GO:0045321",0,1,12,12,"leukocyte activation","BP",0
"2804","GO:0045595",0,1,19,19,"regulation of cell differentiation","BP",0
"2806","GO:0045597",0,1,13,13,"positive regulation of cell differentiation","BP",0
"2823","GO:0045664",0,1,11,11,"regulation of neuron differentiation","BP",0
"2866","GO:0045892",0,1,14,14,"negative regulation of transcription, DNA-templated","BP",0
"2867","GO:0045893",0,1,18,18,"positive regulation of transcription, DNA-templated","BP",0
"2878","GO:0045934",0,1,18,18,"negative regulation of nucleobase-containing compound metabolic process","BP",0
"2883","GO:0045944",0,1,12,12,"positive regulation of transcription by RNA polymerase II","BP",0
"2978","GO:0046872",0,1,20,20,"metal ion binding","MF",0
"2989","GO:0046903",0,1,15,15,"secretion","BP",0
"2991","GO:0046907",0,1,15,15,"intracellular transport","BP",0
"2992","GO:0046914",0,1,16,16,"transition metal ion binding","MF",0
"3003","GO:0046983",0,1,17,17,"protein dimerization activity","MF",0
"3053","GO:0048468",0,1,20,20,"cell development","BP",0
"3071","GO:0048534",0,1,10,10,"hematopoietic or lymphoid organ development","BP",0
"3078","GO:0048562",0,1,9,9,"embryonic organ morphogenesis","BP",0
"3082","GO:0048568",0,1,9,9,"embryonic organ development","BP",0
"3087","GO:0048584",0,1,15,15,"positive regulation of response to stimulus","BP",0
"3088","GO:0048585",0,1,19,19,"negative regulation of response to stimulus","BP",0
"3090","GO:0048589",0,1,10,10,"developmental growth","BP",0
"3094","GO:0048598",0,1,15,15,"embryonic morphogenesis","BP",0
"3097","GO:0048609",0,1,12,12,"multicellular organismal reproductive process","BP",0
"3107","GO:0048646",0,1,10,10,"anatomical structure formation involved in morphogenesis","BP",0
"3112","GO:0048666",0,1,15,15,"neuron development","BP",0
"3113","GO:0048667",0,1,15,15,"cell morphogenesis involved in neuron differentiation","BP",0
"3127","GO:0048729",0,1,12,12,"tissue morphogenesis","BP",0
"3140","GO:0048812",0,1,14,14,"neuron projection morphogenesis","BP",0
"3148","GO:0048858",0,1,14,14,"cell projection morphogenesis","BP",0
"3155","GO:0048870",0,1,13,13,"cell motility","BP",0
"3159","GO:0048878",0,1,13,13,"chemical homeostasis","BP",0
"3190","GO:0050767",0,1,11,11,"regulation of neurogenesis","BP",0
"3202","GO:0050790",0,1,11,11,"regulation of catalytic activity","BP",0
"3232","GO:0050877",0,1,10,10,"nervous system process","BP",0
"3262","GO:0051046",0,1,9,9,"regulation of secretion","BP",0
"3265","GO:0051049",0,1,15,15,"regulation of transport","BP",0
"3281","GO:0051093",0,1,14,14,"negative regulation of developmental process","BP",0
"3282","GO:0051094",0,1,13,13,"positive regulation of developmental process","BP",0
"3289","GO:0051129",0,1,10,10,"negative regulation of cellular component organization","BP",0
"3290","GO:0051130",0,1,19,19,"positive regulation of cellular component organization","BP",0
"3302","GO:0051174",0,1,11,11,"regulation of phosphorus metabolic process","BP",0
"3319","GO:0051240",0,1,17,17,"positive regulation of multicellular organismal process","BP",0
"3320","GO:0051241",0,1,17,17,"negative regulation of multicellular organismal process","BP",0
"3322","GO:0051247",0,1,18,18,"positive regulation of protein metabolic process","BP",0
"3328","GO:0051253",0,1,16,16,"negative regulation of RNA metabolic process","BP",0
"3331","GO:0051259",0,1,9,9,"protein complex oligomerization","BP",0
"3334","GO:0051270",0,1,11,11,"regulation of cellular component movement","BP",0
"3337","GO:0051276",0,1,14,14,"chromosome organization","BP",0
"3384","GO:0051640",0,1,10,10,"organelle localization","BP",0
"3388","GO:0051649",0,1,16,16,"establishment of localization in cell","BP",0
"3395","GO:0051674",0,1,13,13,"localization of cell","BP",0
"3397","GO:0051704",0,1,17,17,"multi-organism process","BP",0
"3400","GO:0051726",0,1,14,14,"regulation of cell cycle","BP",0
"3425","GO:0051960",0,1,13,13,"regulation of nervous system development","BP",0
"3427","GO:0051962",0,1,9,9,"positive regulation of nervous system development","BP",0
"3459","GO:0055085",0,1,10,10,"transmembrane transport","BP",0
"3464","GO:0055114",0,1,16,16,NA,NA,0
"3487","GO:0060205",0,1,10,10,"cytoplasmic vesicle lumen","CC",0
"3496","GO:0060284",0,1,13,13,"regulation of cell development","BP",0
"3503","GO:0060322",0,1,10,10,"head development","BP",0
"3509","GO:0060341",0,1,11,11,"regulation of cellular localization","BP",0
"3522","GO:0060429",0,1,17,17,"epithelium development","BP",0
"3538","GO:0060548",0,1,14,14,"negative regulation of cell death","BP",0
"3540","GO:0060562",0,1,10,10,"epithelial tube morphogenesis","BP",0
"3606","GO:0061564",0,1,12,12,"axon development","BP",0
"3636","GO:0070011",0,1,9,9,NA,NA,0
"3699","GO:0070727",0,1,14,14,"cellular macromolecule localization","BP",0
"3712","GO:0070925",0,1,10,10,"organelle assembly","BP",0
"3729","GO:0071214",0,1,9,9,"cellular response to abiotic stimulus","BP",0
"3743","GO:0071345",0,1,11,11,"cellular response to cytokine stimulus","BP",0
"3773","GO:0071495",0,1,9,9,"cellular response to endogenous stimulus","BP",0
"3791","GO:0071702",0,1,16,16,"organic substance transport","BP",0
"3793","GO:0071705",0,1,11,11,"nitrogen compound transport","BP",0
"3849","GO:0072359",0,1,11,11,"circulatory system development","BP",0
"3881","GO:0080134",0,1,13,13,"regulation of response to stress","BP",0
"3900","GO:0090066",0,1,13,13,"regulation of anatomical structure size","BP",0
"3995","GO:0097367",0,1,12,12,"carbohydrate derivative binding","MF",0
"4001","GO:0097447",0,1,9,9,"dendritic tree","CC",0
"4002","GO:0097458",0,1,17,17,NA,NA,0
"4005","GO:0097485",0,1,11,11,"neuron projection guidance","BP",0
"4029","GO:0098588",0,1,20,20,"bounding membrane of organelle","CC",0
"4031","GO:0098590",0,1,11,11,"plasma membrane region","CC",0
"4052","GO:0098772",0,1,12,12,"molecular function regulator","MF",0
"4065","GO:0098805",0,1,14,14,NA,NA,0
"4092","GO:0099503",0,1,15,15,"secretory vesicle","CC",0
"4099","GO:0099568",0,1,12,12,"cytoplasmic region","CC",0
"4104","GO:0104004",0,1,9,9,"cellular response to environmental stimulus","BP",0
"4111","GO:0120031",0,1,9,9,"plasma membrane bounded cell projection assembly","BP",0
"4116","GO:0120038",0,1,20,20,NA,NA,0
"4117","GO:0120039",0,1,14,14,"plasma membrane bounded cell projection morphogenesis","BP",0
"4130","GO:0140110",0,1,18,18,"transcription regulator activity","MF",0
"4171","GO:1901135",0,1,13,13,"carbohydrate derivative metabolic process","BP",0
"4178","GO:1901265",0,1,11,11,"nucleoside phosphate binding","MF",0
"4184","GO:1901362",0,1,16,16,"organic cyclic compound biosynthetic process","BP",0
"4190","GO:1901565",0,1,12,12,"organonitrogen compound catabolic process","BP",0
"4191","GO:1901566",0,1,16,16,"organonitrogen compound biosynthetic process","BP",0
"4195","GO:1901575",0,1,17,17,"organic substance catabolic process","BP",0
"4217","GO:1901700",0,1,17,17,"response to oxygen-containing compound","BP",0
"4218","GO:1901701",0,1,12,12,"cellular response to oxygen-containing compound","BP",0
"4251","GO:1902494",0,1,16,16,"catalytic complex","CC",0
"4255","GO:1902531",0,1,11,11,"regulation of intracellular signal transduction","BP",0
"4266","GO:1902679",0,1,16,16,"negative regulation of RNA biosynthetic process","BP",0
"4267","GO:1902680",0,1,19,19,"positive regulation of RNA biosynthetic process","BP",0
"4291","GO:1903047",0,1,9,9,"mitotic cell cycle process","BP",0
"4321","GO:1903507",0,1,16,16,"negative regulation of nucleic acid-templated transcription","BP",0
"4322","GO:1903508",0,1,19,19,"positive regulation of nucleic acid-templated transcription","BP",0
"4452","GO:1990904",0,1,15,15,"ribonucleoprotein complex","CC",0
"4456","GO:2000026",0,1,20,20,"regulation of multicellular organismal development","BP",0
"4465","GO:2000113",0,1,14,14,"negative regulation of cellular macromolecule biosynthetic process","BP",0
"998","GO:0008150",1.31611405159729e-220,1,162,162,"biological_process","BP",1.87804111688741e-219
"504","GO:0005575",3.00428560574345e-209,1,154,154,"cellular_component","CC",4.27359627417006e-208
"509","GO:0005623",1.77443855576099e-196,1,145,145,NA,NA,2.50846096454162e-195
"2735","GO:0044464",1.77443855576099e-196,1,145,145,NA,NA,2.50846096454162e-195
"1215","GO:0009987",4.17645240384827e-192,1,142,142,"cellular process","BP",5.88582394498988e-191
"508","GO:0005622",2.00547626649986e-189,1,140,140,"intracellular anatomical structure","CC",2.80890091234073e-188
"2707","GO:0044424",2.00547626649986e-189,1,140,140,NA,NA,2.80890091234073e-188
"386","GO:0003674",9.70522583355301e-184,1,136,136,"molecular_function","MF",1.35515914093047e-182
"2564","GO:0043226",1.43045352727811e-173,1,129,129,"organelle","CC",1.99126130158103e-172
"2567","GO:0043229",6.09409132162885e-168,1,125,125,"intracellular organelle","CC",8.45740966343125e-167
"529","GO:0005737",1.21523264986145e-162,1,121,121,"cytoplasm","CC",1.68137964199675e-161
"3633","GO:0065007",2.05913269759973e-155,1,116,116,"biological regulation","BP",2.84035516347696e-154
"2565","GO:0043227",3.09686369591213e-155,1,116,116,"membrane-bounded organelle","CC",4.25888928815469e-154
"2568","GO:0043231",4.1443100708371e-148,1,111,111,"intracellular membrane-bounded organelle","CC",5.68219862724412e-147
"2721","GO:0044444",4.59470832621942e-146,1,109,109,NA,NA,6.28081450479003e-145
"2706","GO:0044422",3.33025213670356e-140,1,105,105,NA,NA,4.53871488810617e-139
"3201","GO:0050789",3.40574088763617e-140,1,105,105,"regulation of biological process","BP",4.62774105090145e-139
"2723","GO:0044446",2.63880206134836e-136,1,102,102,NA,NA,3.57494850692195e-135
"999","GO:0008152",1.47990343789396e-134,1,101,101,"metabolic process","BP",1.9989674923719e-133
"3205","GO:0050794",1.32927903180112e-130,1,98,98,"regulation of cellular process","BP",1.79020063691085e-129
"3792","GO:0071704",4.90666984074596e-128,1,96,96,"organic substance metabolic process","BP",6.58854310179221e-127
"491","GO:0005488",4.25985438947832e-125,1,94,94,"binding","MF",5.70319328850156e-124
"2675","GO:0044238",1.60116798461196e-122,1,92,92,"primary metabolic process","BP",2.13739491670194e-121
"2674","GO:0044237",2.16252263378773e-119,1,90,90,"cellular metabolic process","BP",2.87830497924027e-118
"762","GO:0006807",2.61452066605113e-114,1,86,86,"nitrogen compound metabolic process","BP",3.46976620170984e-113
"3806","GO:0071840",1.95493873916216e-110,1,83,83,"cellular component organization or biogenesis","BP",2.58688405251923e-109
"2067","GO:0032501",3.23071526413252e-109,1,82,82,"multicellular organismal process","BP",4.26267127024093e-108
"1421","GO:0016043",3.08024626794104e-106,1,80,80,"cellular component organization","BP",4.0523933559733e-105
"3238","GO:0050896",6.9646274924742e-106,1,80,80,"response to stimulus","BP",9.1363067278797e-105
"2068","GO:0032502",2.26919572738127e-102,1,77,77,"developmental process","BP",2.96821234225274e-101
"410","GO:0003824",3.09982714779461e-101,1,76,76,"catalytic activity","MF",4.04309833145016e-100
"2555","GO:0043170",2.79648334082024e-95,1,72,72,"macromolecule metabolic process","BP",3.63702633354679e-94
"877","GO:0007275",3.07426408989129e-94,1,71,71,"multicellular organism development","BP",3.9755824253367e-93
"3147","GO:0048856",3.07426408989129e-94,1,71,71,"anatomical structure development","BP",3.9755824253367e-93
"1998","GO:0031974",3.88553961917951e-92,1,70,70,"membrane-enclosed lumen","CC",4.98224685817046e-91
"2570","GO:0043233",3.88553961917951e-92,1,70,70,"organelle lumen","CC",4.98224685817046e-91
"3637","GO:0070013",3.88553961917951e-92,1,70,70,"intracellular organelle lumen","CC",4.98224685817046e-91
"495","GO:0005515",4.76953755141452e-91,1,69,69,"protein binding","MF",6.09857722866261e-90
"510","GO:0005634",6.09788549518505e-91,1,69,69,"nucleus","CC",7.77523102915473e-90
"1620","GO:0019222",3.69424895870004e-88,1,67,67,"regulation of metabolic process","BP",4.69726850838061e-87
"3303","GO:0051179",1.21474084064372e-83,1,63,63,"localization","BP",1.54025078178557e-82
"3880","GO:0080090",6.53758255258711e-83,1,63,63,"regulation of primary metabolic process","BP",8.2664099387157e-82
"3128","GO:0048731",3.244929380552e-82,1,62,62,"system development","BP",4.09166718567111e-81
"3064","GO:0048518",1.19429725731268e-81,1,62,62,"positive regulation of biological process","BP",1.50177931361528e-80
"1417","GO:0016020",2.72691068036345e-81,1,61,61,"membrane","CC",3.4195309688745e-80
"3491","GO:0060255",7.2948830430272e-80,1,61,61,"regulation of macromolecule metabolic process","BP",9.12261198128016e-79
"4189","GO:1901564",1.7092450243744e-79,1,60,60,"organonitrogen compound metabolic process","BP",2.13163927423349e-78
"1926","GO:0031323",6.63909197439275e-79,1,60,60,"regulation of cellular metabolic process","BP",8.2571438982065e-78
"3299","GO:0051171",5.14798558214752e-76,1,58,58,"regulation of nitrogen compound metabolic process","BP",6.3851853869034e-75
"2681","GO:0044260",6.95244474966793e-75,1,57,57,"cellular macromolecule metabolic process","BP",8.59987187513272e-74
"2710","GO:0044428",4.02161354253075e-74,1,56,56,NA,NA,4.96107990395663e-73
"3399","GO:0051716",7.63808268135061e-74,1,56,56,"cellular response to stimulus","BP",9.39690604473188e-73
"2000","GO:0031981",1.97461506472425e-71,1,54,54,"nuclear lumen","CC",2.42276220340291e-70
"563","GO:0005829",3.31414455669984e-71,1,54,54,"cytosol","CC",4.0553725865854e-70
"2426","GO:0042221",6.30755379216861e-71,1,54,54,"response to chemical","BP",7.69758307290925e-70
"3062","GO:0048513",3.35989503409045e-70,1,53,53,"animal organ development","BP",4.08936957090367e-69
