"","Gene","y_Stable_Slope","y_Variable_Slope","y_Stable_Flat","y_Variable_Flat","xall_1","xall_2","xall_3","yall","color"
"35","Pocillopora_acuta_HIv2___RNAseq.13956_t",348.948263058592,364.44516638009,307.22825476099,317.516822476576,0.989542456137095,0.871233457780117,0.871233457780118,0.880440705072096,"gray"
"36","Pocillopora_acuta_HIv2___RNAseq.14004_t",80.3825907529192,85.6320892451669,85.9612326854154,88.9929859450445,0.971803823742177,1.03924809880856,1.03924809880856,1.06940112131548,"black"
"37","Pocillopora_acuta_HIv2___RNAseq.14228_t",180.699808222135,189.026217158067,192.019616450845,187.126659883049,0.93159192681723,0.989950826379657,0.989950826379657,1.06264427361646,"black"
"38","Pocillopora_acuta_HIv2___RNAseq.14336_t",41.1824569794205,41.1473715049096,41.4001491142601,39.0468283357734,0.943960917016469,0.948950732639494,0.948950732639494,1.00528604048438,"black"
"39","Pocillopora_acuta_HIv2___RNAseq.1449_t",116.677083333374,85.1666666666692,128.818181818181,113.102272727275,1.20284614668237,1.32801103006581,1.32801103006581,1.1040572676137,"gray"
"40","Pocillopora_acuta_HIv2___RNAseq.14501_t",30.3002821685395,31.7623690488509,49.0620784720044,45.5710641793922,0.886088322041316,1.4347501632924,1.4347501632924,1.619195431881,"black"
"41","Pocillopora_acuta_HIv2___RNAseq.14688_t",76.5475882481679,75.7164142147002,62.5620396309666,68.3591023555258,1.10465566960177,0.902830688226834,0.902830688226834,0.817296025423296,"gray"
"42","Pocillopora_acuta_HIv2___RNAseq.14918_t",35.3115032899242,33.7452199966771,24.091294004362,28.659185440847,1.24482315476601,0.849281333583514,0.849281333583514,0.682250591444976,"gray"
"43","Pocillopora_acuta_HIv2___RNAseq.14958_t",6.70833369206898,9.1145833421475,7.56818181818196,4.96590917874667,0.48293096483132,0.544831177941333,0.544831177941333,1.12817611132397,"black"
"44","Pocillopora_acuta_HIv2___RNAseq.14978_t",8.97916666670246,10.3020833333342,9.23863636363724,9.87500000002149,0.931623006832205,0.958543983824048,0.958543983824048,1.02889685719912,"black"
"45","Pocillopora_acuta_HIv2___RNAseq.15065_t",59.921713972667,55.3138426995238,80.57217842763,76.5052939964374,1.02862429932123,1.38311298334542,1.38311298334542,1.34462406172798,"gray"
"46","Pocillopora_acuta_HIv2___RNAseq.15066_t",63.8333333333323,55.5833333333334,121.636363636364,112.363636363664,1.06087763293265,2.02153468720235,2.02153468720235,1.9055305008308,"gray"
"47","Pocillopora_acuta_HIv2___RNAseq.1568_t",81.3333333333333,75.5833333333336,94.2727272727275,89.8181818181819,1.0252286140476,1.18833316628245,1.18833316628245,1.15909090909091,"gray"
"48","Pocillopora_acuta_HIv2___RNAseq.15878_t",49.2331349495524,64.3926951277369,30.1801288968086,41.7788382562041,1.05841541661537,0.648813319171168,0.648813319171168,0.613004411109169,"gray"
"49","Pocillopora_acuta_HIv2___RNAseq.15941_t",204.367158019348,186.844850263702,233.125818307747,212.407040617838,0.996571602220632,1.13680971307509,1.13680971307509,1.14072055689925,"black"
"50","Pocillopora_acuta_HIv2___RNAseq.1597_t",88.5833333333319,81.5000000000077,75,62.8295454545462,0.910535880275054,0.770914668153868,0.770914668153868,0.846660395108198,"gray"
"51","Pocillopora_acuta_HIv2___RNAseq.16174_t",67.0692451955042,63.5413601669356,63.9471191559807,68.1797025070768,1.12538475959525,1.0729972151675,1.0729972151675,0.95344921460764,"gray"
"52","Pocillopora_acuta_HIv2___RNAseq.16666_t",6.39583333334927,10.09375,15.1136363636364,12.7272727272727,0.533594047038425,1.26090627638615,1.26090627638615,2.36304412199589,"black"
"53","Pocillopora_acuta_HIv2___RNAseq.16683_t",7.78124962261451,11.6875006895365,12.1818181430782,13.0113646295946,0.711112698595227,1.11327177428476,1.11327177428476,1.56553493768847,"black"
"54","Pocillopora_acuta_HIv2___RNAseq.16779_t",13.2916666666666,13.375,9.3409090916176,16.8522727272727,1.79289552858734,1.25998300764656,1.25998300764656,0.702764320372488,"gray"
"55","Pocillopora_acuta_HIv2___RNAseq.16830_t",89.4584121578342,78.0245206445286,97.1345989501508,100.644317141205,1.18796975082461,1.28990625395483,1.28990625395483,1.08580732216411,"gray"
"56","Pocillopora_acuta_HIv2___RNAseq.16864_t",33.9233455543377,40.3676669753703,33.2299520365075,40.0825319021448,1.01365568022394,0.992936548119081,0.992936548119081,0.979559990133652,"gray"
"57","Pocillopora_acuta_HIv2___RNAseq.17183_t",215.583332153839,144.499996473407,145.454547677478,151.545451198411,1.55440056246433,1.04875747333531,1.04875747333531,0.67470219624253,"gray"
"58","Pocillopora_acuta_HIv2___RNAseq.1718_t",39.2706635078651,41.267396189407,38.641054875581,35.060190894372,0.863428687700694,0.849585729457088,0.849585729457088,0.983967456211734,"gray"
"59","Pocillopora_acuta_HIv2___RNAseq.17790_t",99.0498486897208,100.062858981248,128.251577162111,169.10011337387,1.30515500569422,1.68993885539049,1.68993885539049,1.29481850662757,"gray"
"60","Pocillopora_acuta_HIv2___RNAseq.17885_t",47.150646665894,54.7032493308626,39.4626293028172,38.637592885807,0.843914742613369,0.706312574818263,0.706312574818263,0.836947785307092,"gray"
"61","Pocillopora_acuta_HIv2___RNAseq.1805_t",30.7500000041512,35.9166666692495,31.4545455813223,31.0000000000644,0.843776400500574,0.863109048663623,0.863109048663623,1.02291205128702,"black"
"62","Pocillopora_acuta_HIv2___RNAseq.18074_t",65.3333333334109,63.9166666667095,60.909090909105,64.727272727276,1.0862402459674,1.01268223302059,1.01268223302059,0.932282003709684,"gray"
"63","Pocillopora_acuta_HIv2___RNAseq.18107_t",8.04166668967842,6.79166666685132,9.30681818653804,9.46590909090912,1.20428923776675,1.39375348574014,1.39375348574014,1.1573245380194,"gray"
"64","Pocillopora_acuta_HIv2___RNAseq.18338_t",13.4214700350521,8.35751929202881,11.6542519474645,13.4191202993442,1.84910827426748,1.60563437910853,1.60563437910853,0.868329021860329,"gray"
"65","Pocillopora_acuta_HIv2___RNAseq.18344_t",13.1145844106081,11.5416663363606,12.6818175015477,14.4090881184509,1.2910439175455,1.24844088353662,1.24844088353662,0.967001096221521,"gray"
"66","Pocillopora_acuta_HIv2___RNAseq.18499_t",20.0833333333333,17.4375000000145,19,18.5454545454545,1.12417897137667,1.06353861192482,1.06353861192482,0.946058091286309,"gray"
"67","Pocillopora_acuta_HIv2___RNAseq.18721_t",359.666666666673,344.666666666669,278.545454545455,265.272727273221,0.993796430503194,0.769650079129263,0.769650079129263,0.774454461201437,"gray"
"68","Pocillopora_acuta_HIv2___RNAseq.18963_t",10.0104166666667,8.09374999999999,10.9204545454549,11.9090909090909,1.34877734877731,1.47139347139347,1.47139347139347,1.09090909090912,"gray"
"69","Pocillopora_acuta_HIv2___RNAseq.19049_t",1501.58333333337,1022.08333333388,757.818181818185,852.727272747848,1.65313478818282,0.834303079736543,0.834303079736543,0.504679404063377,"gray"
"70","Pocillopora_acuta_HIv2___RNAseq.19307_t",14.2604166666708,12.1041666666689,11.1022727272845,12.0113636371866,1.27461123931118,0.99233296830439,0.99233296830439,0.778537751511324,"gray"
"71","Pocillopora_acuta_HIv2___RNAseq.19571_t",16.0104166666671,15.4270833333336,10.6477272727407,13.3750000000817,1.3036340065654,0.86698176908023,0.86698176908023,0.665049979299336,"gray"
"72","Pocillopora_acuta_HIv2___RNAseq.19893_t",50.0833333386723,37.7500000000084,93.5454545456428,74.4545454545455,1.05595350734091,1.97230583985507,1.97230583985507,1.86779609721805,"gray"
"73","Pocillopora_acuta_HIv2___RNAseq.19904_t",45.386433943804,35.2578874394236,27.2099520502324,25.3607225659448,1.19978553277933,0.719292175673229,0.719292175673229,0.599517293734134,"gray"
"74","Pocillopora_acuta_HIv2___RNAseq.20199_t",29.0833333333333,37.0833333333334,43.2727272727273,38.2727272727272,0.693650269096399,1.03207354443309,1.03207354443309,1.4878874706955,"black"
"75","Pocillopora_acuta_HIv2___RNAseq.20324_t",6.17884032837904,9.20722590851027,9.48366991837222,9.71975706284561,0.687792053333494,1.05566618647443,1.05566618647443,1.53486243604877,"black"
"76","Pocillopora_acuta_HIv2___RNAseq.20490_t",17.6145839966888,16.7083338900169,4.73863660235116,5.72727206729041,1.27418842365875,0.342779364177802,0.342779364177802,0.269017798163268,"gray"
"77","Pocillopora_acuta_HIv2___RNAseq.20525_t",1146.97418137018,1459.24413036929,1108.80599963187,1396.6879241634,0.990078199489816,0.957131089374292,0.957131089374292,0.966722719344289,"gray"
"78","Pocillopora_acuta_HIv2___RNAseq.20573_t",37.7500000000003,26.3437500001094,40.2727272727277,37.8181818181818,1.3456402346717,1.43556562061304,1.43556562061304,1.06682721252258,"gray"
"79","Pocillopora_acuta_HIv2___RNAseq.20623_t",21.7916675975863,13.0729156695195,11.5227272107806,9.88636373780311,1.43020835398811,0.756247801770337,0.756247801770337,0.528767574082164,"gray"
"80","Pocillopora_acuta_HIv2___RNAseq.20654_t",12.0208333333548,7.62500001758158,16.4545454545455,13.6590909114521,1.30867146416754,1.791356180978,1.791356180978,1.36883567039302,"gray"
"81","Pocillopora_acuta_HIv2___RNAseq.20880_t",77.7249767948654,66.6882673878828,73.595494387944,75.5527245863786,1.19649274674635,1.13292378923172,1.13292378923172,0.946870586815097,"gray"
"82","Pocillopora_acuta_HIv2___RNAseq.20930_t",96.0104201574376,75.4999999999996,97.545454545539,132.363636363637,1.72557194656449,1.75316074653825,1.75316074653825,1.01598820612996,"gray"
"83","Pocillopora_acuta_HIv2___RNAseq.20932_t",4.73958333333507,9.85416666666667,4.40909090909091,6.8636363636364,0.748730411281636,0.696521237747457,0.696521237747457,0.93026973026939,"gray"
"84","Pocillopora_acuta_HIv2___RNAseq.20975_t",167.021215802826,170.542161923547,153.574236965945,157.758381435385,1.00603699715613,0.925040351641063,0.925040351641063,0.91948939676768,"gray"
"85","Pocillopora_acuta_HIv2___RNAseq.20978_t",11.7604166688786,8.85416666758943,14.0227272727387,11.5681818181821,1.09574029945226,1.30652406403499,1.30652406403499,1.19236653492447,"gray"
"86","Pocillopora_acuta_HIv2___RNAseq.20979_t",9.29166666670214,8.53125000000019,9.84090909090911,9.03409090909091,0.999839267741444,1.05894105894104,1.05894105894104,1.05911129229111,"black"
"87","Pocillopora_acuta_HIv2___RNAseq.21012_t",39.9153464711991,32.1848313514708,21.3310441010613,36.8377585105817,2.14175479831114,1.14456894641762,1.14456894641762,0.534407088673343,"gray"
"88","Pocillopora_acuta_HIv2___RNAseq.21015_t",38.3437564417807,50.3541694886856,81.2500106441098,69.7727210102732,0.653915231588812,1.38563939627583,1.38563939627583,2.11898932665807,"black"
"89","Pocillopora_acuta_HIv2___RNAseq.21073_t",66.5555901149673,68.3671150747278,56.3489855917517,65.4804172052799,1.13126049161963,0.957776514830374,0.957776514830374,0.8466454206839,"gray"
"90","Pocillopora_acuta_HIv2___RNAseq.21139_t",10.9375000000001,12.9166666666667,14.4545454545455,12.7272727272727,0.745587340231285,0.985337243401755,0.985337243401755,1.32155844155843,"black"
"91","Pocillopora_acuta_HIv2___RNAseq.21243_t",24.2946091068122,27.2855287051056,23.7346476655209,23.1786544756851,0.8695268053146,0.849485261077164,0.849485261077165,0.976951205972098,"gray"
"92","Pocillopora_acuta_HIv2___RNAseq.21393_t",21.7500000000001,22.177083337752,49.0909090909093,45.102272727314,0.901056834015752,2.0337332930763,2.0337332930763,2.25705329153605,"black"
"93","Pocillopora_acuta_HIv2___RNAseq.21443_t",101.398316316553,82.7840313776603,67.5386142399653,71.8852338834672,1.30368214235984,0.868346620564142,0.868346620564142,0.666072344131614,"gray"
"94","Pocillopora_acuta_HIv2___RNAseq.21871_t",20.1743999473587,16.0653214609985,13.4951616567428,16.4276702992811,1.52865363364286,1.02255472068594,1.02255472068594,0.668925058091239,"gray"
"95","Pocillopora_acuta_HIv2___RNAseq.21954_ta",9.80354187564773,10.2292341582221,11.3303052044669,11.7929477044612,0.997517795459935,1.15286711810993,1.15286711810993,1.15573589098565,"black"
"96","Pocillopora_acuta_HIv2___RNAseq.22108_t",6.39583333419992,7.79166666682685,10.8295454545455,5.40909090909092,0.409997138270913,0.694214876018787,0.694214876018787,1.69321883305457,"black"
"97","Pocillopora_acuta_HIv2___RNAseq.22631_t",20.3594238776432,20.0850276140245,22.3179101566921,19.7848664104239,0.898612899296102,0.985055474686477,0.985055474686477,1.0961955648067,"black"
"98","Pocillopora_acuta_HIv2___RNAseq.22945_t",15.750000002031,16.0833333342524,17.4545454545455,19.3636363702159,1.08638277246787,1.20395666543685,1.20395666543685,1.1082251080822,"gray"
"99","Pocillopora_acuta_HIv2___RNAseq.23104_t",152.815552690845,153.570500706311,122.739127353717,156.30875127769,1.2672433433194,1.01783057656767,1.01783057656767,0.803184788409761,"gray"
"100","Pocillopora_acuta_HIv2___RNAseq.23419_t",5.71874999999997,10.53125,9.48863636363818,10.1136363636364,0.5787949323903,0.96034529268951,0.96034529268951,1.65921510183838,"black"
"101","Pocillopora_acuta_HIv2___RNAseq.23729_t",9.01041666666673,10.1770833333333,10.0909090909091,11.909090909091,1.04488828644409,1.17018702893832,1.17018702893832,1.11991592222805,"gray"
"102","Pocillopora_acuta_HIv2___RNAseq.23897_t",45.1731355455303,49.770549374356,53.5699777452808,52.8812308374077,0.895958494300014,1.06250044458329,1.06250044458329,1.18588132301083,"black"
"103","Pocillopora_acuta_HIv2___RNAseq.23996_t",44.6041666666946,46.3333333333335,25.6363636363637,27.4545454545455,1.03095502321611,0.59254414650098,0.59254414650098,0.574752664430027,"gray"
"104","Pocillopora_acuta_HIv2___RNAseq.24075_t",12.6145833333334,12.2708333333334,5.60227273989094,7.14772727749357,1.31160353401317,0.582497299354312,0.582497299354312,0.444110803492591,"gray"
"105","Pocillopora_acuta_HIv2___RNAseq.24210_t",8.80208333333328,6.88541666666667,9.94318181818187,10.8068183605849,1.3894013629446,1.56952278761899,1.56952278761899,1.12963959117807,"gray"
"106","Pocillopora_acuta_HIv2___RNAseq.24294_t",11.9583333337464,7.47916672072585,21.8181818181818,18.0113636363636,1.31991352346723,2.40820459135528,2.40820459135528,1.82451694640514,"gray"
"107","Pocillopora_acuta_HIv2___RNAseq.24319_t",19.7916666666674,20.09375,18.045454545458,21.9318181818182,1.1970938074959,1.09147462180122,1.09147462180122,0.91177033492837,"gray"
"108","Pocillopora_acuta_HIv2___RNAseq.24666_t",14.5937499999999,11.0208333333335,17.7272727272727,16.7386363636754,1.25034717173475,1.5188176662692,1.5188176662692,1.21471676075531,"gray"
"109","Pocillopora_acuta_HIv2___RNAseq.2466_t",41.4413428668813,36.9223248643391,31.9345928335972,40.8714503849712,1.43649277834505,1.10695766139164,1.10695766139164,0.770597442659571,"gray"
"110","Pocillopora_acuta_HIv2___RNAseq.2475_t",10.5937498869283,5.4687501526823,14.5454528093105,10.6590917441989,1.41956272587291,1.9490910073796,1.9490910073796,1.37302210874907,"gray"
"111","Pocillopora_acuta_HIv2___RNAseq.2480_t",4.4895833772452,6.72916669174421,4.98863670936156,4.17045462708141,0.557758602408729,0.619757960847961,0.619757960847961,1.1111580496858,"black"
"112","Pocillopora_acuta_HIv2___RNAseq.24828_t",58.6197501504082,65.7688501389951,52.724782950974,64.0406836728186,1.08259214864479,0.973723632653996,0.973723632653996,0.899437183128404,"gray"
"113","Pocillopora_acuta_HIv2___RNAseq.25023_t",8.63541666671796,6.55208333333335,15.7386363636363,13.1931818181818,1.10480678172989,2.01358577829165,2.01358577829165,1.82256826405321,"gray"
"114","Pocillopora_acuta_HIv2___RNAseq.25025_t",14.7604166666666,23.8333333333333,18.3636363636365,22.7272727272727,0.76648289828982,0.953591862682772,0.953591862682772,1.24411368448067,"black"
"115","Pocillopora_acuta_HIv2___RNAseq.25216_t",117.648930337006,121.046429724769,111.517949644317,110.92595750659,0.966772768133065,0.916391815593483,0.916391815593483,0.947887493110845,"gray"
"116","Pocillopora_acuta_HIv2___RNAseq.2533_t",10.843750000016,12.5312501041187,17.8295454547881,22.1818181818182,1.07656924350042,1.77012013945262,1.77012013945262,1.64422321196651,"gray"
"117","Pocillopora_acuta_HIv2___RNAseq.25384_t",6.71875012393427,7.43749999999999,8.20454545808199,9.73863636659044,1.07227241890665,1.30939648626426,1.30939648626426,1.22114162704978,"gray"
"118","Pocillopora_acuta_HIv2___RNAseq.2545_t",34.0833333334768,25.8541684503992,29.1136369449741,39.2954561419595,1.77933352034645,1.51988860973607,1.51988860973607,0.854189837012759,"gray"
"119","Pocillopora_acuta_HIv2___RNAseq.25576_t",7.19791667301492,7.6875000120541,14.3636363636363,13.8295454571548,0.901498876091018,1.79896525989852,1.79896525989852,1.99552690259471,"black"
"120","Pocillopora_acuta_HIv2___RNAseq.25613_t",8.60416666667361,3.71875000631466,8.92045454545454,5.22727279976773,1.35581367954693,1.40565318746662,1.40565318746662,1.03675985031834,"gray"
"121","Pocillopora_acuta_HIv2___RNAseq.25954_t",37.9166666666665,30.7499999999999,19.5227273527188,16.7954545930165,1.06080682325662,0.546193645301351,0.546193645301351,0.514885116994784,"gray"
"122","Pocillopora_acuta_HIv2___RNAseq.26081_t",54.4166666666731,58.1666666666666,72.6363636363638,61.9090909090909,0.797366694040997,1.06433967178953,1.06433967178953,1.33481832103562,"black"
"123","Pocillopora_acuta_HIv2___RNAseq.26082_t",10.53125,9.625,7.96590909092372,9.12500000000001,1.25336254330318,0.948051948051949,0.948051948051949,0.756406797951214,"gray"
"124","Pocillopora_acuta_HIv2___RNAseq.26125_t",181.333333333334,138.333333333334,55.7386383324408,48.1022728902852,1.13125378650541,0.347727273905675,0.347727273905674,0.307382196686253,"gray"
"125","Pocillopora_acuta_HIv2___RNAseq.26133_t",13.4791666666667,12.0625,11.5113636363701,7.7159090931631,0.749007292295305,0.639660857464298,0.639660857464298,0.854011521709063,"gray"
"126","Pocillopora_acuta_HIv2___RNAseq.2613_t",132.587350649659,135.375949336893,142.762056815798,145.443740132737,0.997798427540609,1.0743691242437,1.0743691242437,1.07673964459117,"black"
"127","Pocillopora_acuta_HIv2___RNAseq.2618_t",38.5807531391304,34.9135134256422,35.543944739436,32.0868682512905,0.997559599738907,0.919038650167025,0.919038650167025,0.92128695910256,"gray"
"128","Pocillopora_acuta_HIv2___RNAseq.26221_t",33.5910723695853,33.3908324728526,40.9183098159579,42.1330991532306,1.035863048212,1.26181637392496,1.26181637392496,1.21813050103774,"gray"
"129","Pocillopora_acuta_HIv2___RNAseq.26328_t",8.4479166666667,8.43750000000002,6.59090909090946,5.51136363636524,0.837239250745196,0.653198653198842,0.653198653198842,0.780181593991746,"gray"
"130","Pocillopora_acuta_HIv2___RNAseq.26338_t",57.6666666666957,49.5833333352253,48.5454545461618,49.6363636378747,1.18916060803755,1.00106951870885,1.00106951870885,0.841828691551515,"gray"
"131","Pocillopora_acuta_HIv2___RNAseq.26339_t",13.7772793646658,7.5334341662987,16.6298033690693,20.0890514791272,2.20923942542581,2.66665255654544,2.66665255654544,1.20704552247952,"gray"
"132","Pocillopora_acuta_HIv2___RNAseq.26390_t",2.17708370699714,6.23958403879988,10.3977267654992,11.9431816644088,0.400775465034073,1.91409901527762,1.91409901527762,4.77598850796639,"black"
"133","Pocillopora_acuta_HIv2___RNAseq.26419_t",49.5582781132638,52.2627440119448,30.1661512275933,26.2597856247765,0.825458554686894,0.502457077622536,0.502457077622537,0.608700551674728,"gray"
"134","Pocillopora_acuta_HIv2___RNAseq.26508_t",84.6488911407579,75.9176766073418,68.9952827017212,89.6525199771653,1.44884347044505,1.18091759368325,1.18091759368325,0.815076036696013,"gray"
"135","Pocillopora_acuta_HIv2___RNAseq.26564_t",18.2500000000002,18.2708333337562,14.9090909090909,20.1818181818182,1.35211502625011,1.10459210114578,1.10459210114578,0.816936488169355,"gray"
"136","Pocillopora_acuta_HIv2___RNAseq.26948_t",23.0833333333335,17.343750000007,22.0909090909091,22.6477272728438,1.3644780583117,1.3058149058211,1.3058149058211,0.957006892024936,"gray"
"137","Pocillopora_acuta_HIv2___RNAseq.27513_t",6.48958333841269,16.0104166666666,17.8295454545454,16.125,0.366584106047819,1.00715679895902,1.00715679895902,2.74740989132692,"black"
"138","Pocillopora_acuta_HIv2___RNAseq.27608_t",13.4687499999996,13.4687499999997,1.84090971843557,1.56818196792703,0.851851642816944,0.116431143790409,0.116431143790409,0.136680071902413,"gray"
"139","Pocillopora_acuta_HIv2___RNAseq.27805_t",11.9270833333333,11.9166666666667,12.2727272727273,14.284090909091,1.16490627428127,1.19866497139225,1.19866497139225,1.02897975387059,"gray"
"140","Pocillopora_acuta_HIv2___RNAseq.27948_t",17.833333333335,15.2604166676834,9.39772841800983,7.57954557827189,0.942510970944426,0.496680119771756,0.496680119771756,0.526975425308913,"gray"
"141","Pocillopora_acuta_HIv2___RNAseq.2795_t",20.8541666666698,14.1145833376544,23.7272727272726,28.1818181818182,1.75487409992818,1.99664542038841,1.99664542038841,1.13777131958932,"gray"
"142","Pocillopora_acuta_HIv2___RNAseq.2811_t",71.9143241106273,67.5350673995018,56.4288420811369,59.8902158438918,1.13016227162758,0.886801748336356,0.886801748336355,0.78466762747198,"gray"
