"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"65","GO:0007186",0,1,12,12,"G protein-coupled receptor signaling pathway","BP",0
"66","GO:0007264",0,1,10,10,"small GTPase mediated signal transduction","BP",0
"67","GO:0007265",0,1,9,9,"Ras protein signal transduction","BP",0
"68","GO:0007369",0,1,12,12,"gastrulation","BP",0
"69","GO:0007411",0,1,16,16,"axon guidance","BP",0
"70","GO:0007424",0,1,11,11,"open tracheal system development","BP",0
"71","GO:0007444",0,1,11,11,"imaginal disc development","BP",0
"72","GO:0007507",0,1,10,10,"heart development","BP",0
"73","GO:0007552",0,1,14,14,"metamorphosis","BP",0
"74","GO:0007560",0,1,10,10,"imaginal disc morphogenesis","BP",0
"75","GO:0007568",0,1,14,14,"aging","BP",0
"76","GO:0007584",0,1,9,9,"response to nutrient","BP",0
"77","GO:0007605",0,1,9,9,"sensory perception of sound","BP",0
"78","GO:0007612",0,1,12,12,"learning","BP",0
"79","GO:0007613",0,1,11,11,"memory","BP",0
"80","GO:0007626",0,1,14,14,"locomotory behavior","BP",0
"81","GO:0008150",0,1,247,247,"biological_process","BP",0
"82","GO:0008340",0,1,9,9,"determination of adult lifespan","BP",0
"83","GO:0008360",0,1,10,10,"regulation of cell shape","BP",0
"84","GO:0008361",0,1,16,16,"regulation of cell size","BP",0
"85","GO:0008380",0,1,11,11,"RNA splicing","BP",0
"86","GO:0008406",0,1,16,16,"gonad development","BP",0
"87","GO:0008610",0,1,12,12,"lipid biosynthetic process","BP",0
"88","GO:0009057",0,1,16,16,"macromolecule catabolic process","BP",0
"89","GO:0009100",0,1,8,8,"glycoprotein metabolic process","BP",0
"90","GO:0009117",0,1,13,13,"nucleotide metabolic process","BP",0
"91","GO:0009150",0,1,11,11,"purine ribonucleotide metabolic process","BP",0
"92","GO:0009259",0,1,11,11,"ribonucleotide metabolic process","BP",0
"93","GO:0009266",0,1,8,8,"response to temperature stimulus","BP",0
"94","GO:0009410",0,1,14,14,"response to xenobiotic stimulus","BP",0
"95","GO:0009416",0,1,9,9,"response to light stimulus","BP",0
"96","GO:0009611",0,1,14,14,"response to wounding","BP",0
"97","GO:0009612",0,1,16,16,"response to mechanical stimulus","BP",0
"98","GO:0009617",0,1,9,9,"response to bacterium","BP",0
"99","GO:0009886",0,1,16,16,"post-embryonic animal morphogenesis","BP",0
"100","GO:0009895",0,1,11,11,"negative regulation of catabolic process","BP",0
"101","GO:0009896",0,1,13,13,"positive regulation of catabolic process","BP",0
"102","GO:0009987",0,1,222,222,"cellular process","BP",0
"103","GO:0010035",0,1,15,15,"response to inorganic substance","BP",0
"104","GO:0010038",0,1,10,10,"response to metal ion","BP",0
"105","GO:0010212",0,1,12,12,"response to ionizing radiation","BP",0
"106","GO:0010256",0,1,15,15,"endomembrane system organization","BP",0
"107","GO:0010259",0,1,9,9,"multicellular organism aging","BP",0
"108","GO:0010563",0,1,16,16,"negative regulation of phosphorus metabolic process","BP",0
"109","GO:0010608",0,1,10,10,"posttranscriptional regulation of gene expression","BP",0
"110","GO:0010632",0,1,10,10,"regulation of epithelial cell migration","BP",0
"111","GO:0010639",0,1,12,12,"negative regulation of organelle organization","BP",0
"112","GO:0010721",0,1,15,15,"negative regulation of cell development","BP",0
"113","GO:0010769",0,1,15,15,"regulation of cell morphogenesis involved in differentiation","BP",0
"114","GO:0010817",0,1,15,15,"regulation of hormone levels","BP",0
"115","GO:0010927",0,1,9,9,"cellular component assembly involved in morphogenesis","BP",0
"116","GO:0010959",0,1,9,9,"regulation of metal ion transport","BP",0
"117","GO:0010976",0,1,11,11,"positive regulation of neuron projection development","BP",0
"118","GO:0016050",0,1,10,10,"vesicle organization","BP",0
"119","GO:0016071",0,1,14,14,"mRNA metabolic process","BP",0
"120","GO:0016072",0,1,11,11,"rRNA metabolic process","BP",0
"121","GO:0016311",0,1,9,9,"dephosphorylation","BP",0
"122","GO:0016331",0,1,11,11,"morphogenesis of embryonic epithelium","BP",0
"123","GO:0016458",0,1,9,9,"gene silencing","BP",0
"124","GO:0016567",0,1,9,9,"protein ubiquitination","BP",0
"125","GO:0016569",0,1,13,13,"covalent chromatin modification","BP",0
"126","GO:0016570",0,1,13,13,"histone modification","BP",0
"127","GO:0017144",0,1,15,15,"drug metabolic process","BP",0
"128","GO:0017157",0,1,10,10,"regulation of exocytosis","BP",0
"129","GO:0018105",0,1,10,10,"peptidyl-serine phosphorylation","BP",0
"130","GO:0018209",0,1,11,11,"peptidyl-serine modification","BP",0
"131","GO:0019221",0,1,9,9,"cytokine-mediated signaling pathway","BP",0
"132","GO:0019439",0,1,9,9,"aromatic compound catabolic process","BP",0
"133","GO:0019693",0,1,12,12,"ribose phosphate metabolic process","BP",0
"134","GO:0019752",0,1,13,13,"carboxylic acid metabolic process","BP",0
"135","GO:0021700",0,1,9,9,"developmental maturation","BP",0
"136","GO:0022407",0,1,11,11,"regulation of cell-cell adhesion","BP",0
"137","GO:0022411",0,1,10,10,"cellular component disassembly","BP",0
"138","GO:0022610",0,1,10,10,"biological adhesion","BP",0
"139","GO:0022612",0,1,10,10,"gland morphogenesis","BP",0
"140","GO:0022613",0,1,12,12,"ribonucleoprotein complex biogenesis","BP",0
"141","GO:0023014",0,1,12,12,"signal transduction by protein phosphorylation","BP",0
"142","GO:0030001",0,1,12,12,"metal ion transport","BP",0
"143","GO:0030003",0,1,12,12,"cellular cation homeostasis","BP",0
"144","GO:0030097",0,1,15,15,"hemopoiesis","BP",0
"145","GO:0030100",0,1,13,13,"regulation of endocytosis","BP",0
"146","GO:0030111",0,1,11,11,"regulation of Wnt signaling pathway","BP",0
"147","GO:0030163",0,1,11,11,"protein catabolic process","BP",0
"148","GO:0030308",0,1,10,10,"negative regulation of cell growth","BP",0
"149","GO:0030335",0,1,15,15,"positive regulation of cell migration","BP",0
"150","GO:0030707",0,1,11,11,"ovarian follicle cell development","BP",0
"151","GO:0030900",0,1,8,8,"forebrain development","BP",0
"152","GO:0031098",0,1,9,9,"stress-activated protein kinase signaling cascade","BP",0
"153","GO:0031330",0,1,9,9,"negative regulation of cellular catabolic process","BP",0
"154","GO:0031331",0,1,11,11,"positive regulation of cellular catabolic process","BP",0
"155","GO:0031334",0,1,9,9,"positive regulation of protein-containing complex assembly","BP",0
"156","GO:0031346",0,1,12,12,"positive regulation of cell projection organization","BP",0
"157","GO:0031349",0,1,11,11,"positive regulation of defense response","BP",0
"158","GO:0031503",0,1,9,9,"protein-containing complex localization","BP",0
"159","GO:0031668",0,1,10,10,"cellular response to extracellular stimulus","BP",0
"160","GO:0031669",0,1,10,10,"cellular response to nutrient levels","BP",0
"161","GO:0032101",0,1,16,16,"regulation of response to external stimulus","BP",0
"162","GO:0032147",0,1,11,11,"activation of protein kinase activity","BP",0
"163","GO:0032271",0,1,10,10,"regulation of protein polymerization","BP",0
"164","GO:0032388",0,1,10,10,"positive regulation of intracellular transport","BP",0
"165","GO:0032446",0,1,9,9,"protein modification by small protein conjugation","BP",0
"166","GO:0032868",0,1,9,9,"response to insulin","BP",0
"167","GO:0032870",0,1,16,16,"cellular response to hormone stimulus","BP",0
"168","GO:0032886",0,1,13,13,"regulation of microtubule-based process","BP",0
"169","GO:0032956",0,1,12,12,"regulation of actin cytoskeleton organization","BP",0
"170","GO:0032970",0,1,12,12,"regulation of actin filament-based process","BP",0
"171","GO:0033044",0,1,14,14,"regulation of chromosome organization","BP",0
"172","GO:0033157",0,1,10,10,"regulation of intracellular protein transport","BP",0
"173","GO:0033365",0,1,16,16,"protein localization to organelle","BP",0
"174","GO:0033673",0,1,9,9,"negative regulation of kinase activity","BP",0
"175","GO:0033674",0,1,15,15,"positive regulation of kinase activity","BP",0
"176","GO:0033993",0,1,16,16,"response to lipid","BP",0
"177","GO:0034097",0,1,15,15,"response to cytokine","BP",0
"178","GO:0034220",0,1,15,15,"ion transmembrane transport","BP",0
"179","GO:0034329",0,1,10,10,"cell junction assembly","BP",0
"180","GO:0034330",0,1,11,11,"cell junction organization","BP",0
"181","GO:0034470",0,1,10,10,"ncRNA processing","BP",0
"182","GO:0034622",0,1,9,9,"cellular protein-containing complex assembly","BP",0
"183","GO:0034660",0,1,13,13,"ncRNA metabolic process","BP",0
"184","GO:0034762",0,1,15,15,"regulation of transmembrane transport","BP",0
"185","GO:0034765",0,1,9,9,"regulation of ion transmembrane transport","BP",0
"186","GO:0034976",0,1,8,8,"response to endoplasmic reticulum stress","BP",0
"187","GO:0035107",0,1,9,9,"appendage morphogenesis","BP",0
"188","GO:0035220",0,1,9,9,"wing disc development","BP",0
"189","GO:0035282",0,1,9,9,"segmentation","BP",0
"190","GO:0035690",0,1,13,13,"cellular response to drug","BP",0
"191","GO:0036230",0,1,11,11,"granulocyte activation","BP",0
"192","GO:0036293",0,1,14,14,"response to decreased oxygen levels","BP",0
"193","GO:0036294",0,1,9,9,"cellular response to decreased oxygen levels","BP",0
"194","GO:0040007",0,1,12,12,"growth","BP",0
"195","GO:0040029",0,1,11,11,"regulation of gene expression, epigenetic","BP",0
"196","GO:0042060",0,1,13,13,"wound healing","BP",0
"197","GO:0042119",0,1,11,11,"neutrophil activation","BP",0
"198","GO:0042176",0,1,11,11,"regulation of protein catabolic process","BP",0
"199","GO:0042254",0,1,10,10,"ribosome biogenesis","BP",0
"200","GO:0042326",0,1,16,16,"negative regulation of phosphorylation","BP",0
"201","GO:0042391",0,1,11,11,"regulation of membrane potential","BP",0
"202","GO:0042594",0,1,10,10,"response to starvation","BP",0
"203","GO:0042692",0,1,10,10,"muscle cell differentiation","BP",0
"204","GO:0043009",0,1,16,16,"chordate embryonic development","BP",0
"205","GO:0043010",0,1,10,10,"camera-type eye development","BP",0
"206","GO:0043065",0,1,16,16,"positive regulation of apoptotic process","BP",0
"207","GO:0043087",0,1,12,12,"regulation of GTPase activity","BP",0
"208","GO:0043254",0,1,13,13,"regulation of protein-containing complex assembly","BP",0
"209","GO:0043269",0,1,12,12,"regulation of ion transport","BP",0
"210","GO:0043279",0,1,9,9,"response to alkaloid","BP",0
"211","GO:0043299",0,1,11,11,"leukocyte degranulation","BP",0
"212","GO:0043312",0,1,11,11,"neutrophil degranulation","BP",0
"213","GO:0043410",0,1,13,13,"positive regulation of MAPK cascade","BP",0
"214","GO:0043434",0,1,13,13,"response to peptide hormone","BP",0
"215","GO:0043436",0,1,15,15,"oxoacid metabolic process","BP",0
"216","GO:0043547",0,1,11,11,"positive regulation of GTPase activity","BP",0
"217","GO:0043583",0,1,9,9,"ear development","BP",0
"218","GO:0043900",0,1,15,15,"regulation of multi-organism process","BP",0
"219","GO:0043902",0,1,11,11,"positive regulation of multi-organism process","BP",0
"220","GO:0044057",0,1,16,16,"regulation of system process","BP",0
"221","GO:0044255",0,1,13,13,"cellular lipid metabolic process","BP",0
"222","GO:0044265",0,1,11,11,"cellular macromolecule catabolic process","BP",0
"223","GO:0044283",0,1,10,10,"small molecule biosynthetic process","BP",0
"224","GO:0044770",0,1,9,9,"cell cycle phase transition","BP",0
"225","GO:0044772",0,1,9,9,"mitotic cell cycle phase transition","BP",0
"226","GO:0045055",0,1,16,16,"regulated exocytosis","BP",0
"227","GO:0045087",0,1,8,8,"innate immune response","BP",0
"228","GO:0045088",0,1,14,14,"regulation of innate immune response","BP",0
"229","GO:0045089",0,1,10,10,"positive regulation of innate immune response","BP",0
"230","GO:0045137",0,1,16,16,"development of primary sexual characteristics","BP",0
"231","GO:0045165",0,1,13,13,"cell fate commitment","BP",0
"232","GO:0045216",0,1,10,10,"cell-cell junction organization","BP",0
"233","GO:0045471",0,1,9,9,"response to ethanol","BP",0
"234","GO:0045637",0,1,9,9,"regulation of myeloid cell differentiation","BP",0
"235","GO:0045665",0,1,8,8,"negative regulation of neuron differentiation","BP",0
"236","GO:0045666",0,1,13,13,"positive regulation of neuron differentiation","BP",0
"237","GO:0045785",0,1,9,9,"positive regulation of cell adhesion","BP",0
"238","GO:0045786",0,1,16,16,"negative regulation of cell cycle","BP",0
"239","GO:0045787",0,1,10,10,"positive regulation of cell cycle","BP",0
"240","GO:0045860",0,1,14,14,"positive regulation of protein kinase activity","BP",0
"241","GO:0045861",0,1,9,9,"negative regulation of proteolysis","BP",0
"242","GO:0045862",0,1,9,9,"positive regulation of proteolysis","BP",0
"243","GO:0045926",0,1,13,13,"negative regulation of growth","BP",0
"244","GO:0045930",0,1,11,11,"negative regulation of mitotic cell cycle","BP",0
"245","GO:0045936",0,1,16,16,"negative regulation of phosphate metabolic process","BP",0
"246","GO:0046578",0,1,11,11,"regulation of Ras protein signal transduction","BP",0
"247","GO:0046649",0,1,11,11,"lymphocyte activation","BP",0
"248","GO:0046677",0,1,16,16,"response to antibiotic","BP",0
"249","GO:0046883",0,1,10,10,"regulation of hormone secretion","BP",0
"250","GO:0048167",0,1,10,10,"regulation of synaptic plasticity","BP",0
"251","GO:0048477",0,1,15,15,"oogenesis","BP",0
"252","GO:0048534",0,1,15,15,"hematopoietic or lymphoid organ development","BP",0
"253","GO:0048562",0,1,12,12,"embryonic organ morphogenesis","BP",0
"254","GO:0048563",0,1,11,11,"post-embryonic animal organ morphogenesis","BP",0
"255","GO:0048568",0,1,14,14,"embryonic organ development","BP",0
"256","GO:0048569",0,1,14,14,"post-embryonic animal organ development","BP",0
"257","GO:0048589",0,1,11,11,"developmental growth","BP",0
"258","GO:0048592",0,1,12,12,"eye morphogenesis","BP",0
"259","GO:0048639",0,1,15,15,"positive regulation of developmental growth","BP",0
"260","GO:0048640",0,1,8,8,"negative regulation of developmental growth","BP",0
"261","GO:0048707",0,1,14,14,"instar larval or pupal morphogenesis","BP",0
"262","GO:0048736",0,1,9,9,"appendage development","BP",0
"263","GO:0048749",0,1,9,9,"compound eye development","BP",0
"264","GO:0048839",0,1,8,8,"inner ear development","BP",0
"265","GO:0050708",0,1,12,12,"regulation of protein secretion","BP",0
"266","GO:0050714",0,1,11,11,"positive regulation of protein secretion","BP",0
"267","GO:0050768",0,1,11,11,"negative regulation of neurogenesis","BP",0
"268","GO:0050770",0,1,10,10,"regulation of axonogenesis","BP",0
"269","GO:0050778",0,1,13,13,"positive regulation of immune response","BP",0
"270","GO:0050801",0,1,14,14,"ion homeostasis","BP",0
"271","GO:0050803",0,1,11,11,"regulation of synapse structure or activity","BP",0
"272","GO:0050804",0,1,14,14,"modulation of chemical synaptic transmission","BP",0
"273","GO:0050807",0,1,10,10,"regulation of synapse organization","BP",0
"274","GO:0050808",0,1,10,10,"synapse organization","BP",0
"275","GO:0050865",0,1,12,12,"regulation of cell activation","BP",0
"276","GO:0050878",0,1,10,10,"regulation of body fluid levels","BP",0
"277","GO:0050954",0,1,11,11,"sensory perception of mechanical stimulus","BP",0
"278","GO:0051048",0,1,9,9,"negative regulation of secretion","BP",0
"279","GO:0051051",0,1,15,15,"negative regulation of transport","BP",0
"280","GO:0051052",0,1,13,13,"regulation of DNA metabolic process","BP",0
"281","GO:0051054",0,1,9,9,"positive regulation of DNA metabolic process","BP",0
"282","GO:0051056",0,1,12,12,"regulation of small GTPase mediated signal transduction","BP",0
"283","GO:0051098",0,1,11,11,"regulation of binding","BP",0
"284","GO:0051146",0,1,9,9,"striated muscle cell differentiation","BP",0
"285","GO:0051169",0,1,9,9,"nuclear transport","BP",0
"286","GO:0051249",0,1,10,10,"regulation of lymphocyte activation","BP",0
"287","GO:0051272",0,1,16,16,"positive regulation of cellular component movement","BP",0
"288","GO:0051301",0,1,10,10,"cell division","BP",0
"289","GO:0051347",0,1,16,16,"positive regulation of transferase activity","BP",0
"290","GO:0051348",0,1,12,12,"negative regulation of transferase activity","BP",0
"291","GO:0051495",0,1,9,9,"positive regulation of cytoskeleton organization","BP",0
"292","GO:0051606",0,1,12,12,"detection of stimulus","BP",0
"293","GO:0051656",0,1,13,13,"establishment of organelle localization","BP",0
"294","GO:0051961",0,1,12,12,"negative regulation of nervous system development","BP",0
"295","GO:0055065",0,1,11,11,"metal ion homeostasis","BP",0
"296","GO:0055074",0,1,9,9,"calcium ion homeostasis","BP",0
"297","GO:0055080",0,1,12,12,"cation homeostasis","BP",0
"298","GO:0055082",0,1,15,15,"cellular chemical homeostasis","BP",0
"299","GO:0055086",0,1,15,15,"nucleobase-containing small molecule metabolic process","BP",0
"300","GO:0055114",0,1,16,16,"oxidation-reduction process","BP",0
"301","GO:0060249",0,1,12,12,"anatomical structure homeostasis","BP",0
"302","GO:0060359",0,1,9,9,"response to ammonium ion","BP",0
"303","GO:0060541",0,1,14,14,"respiratory system development","BP",0
"304","GO:0061919",0,1,9,9,"process utilizing autophagic mechanism","BP",0
"305","GO:0070482",0,1,15,15,"response to oxygen levels","BP",0
"306","GO:0070507",0,1,10,10,"regulation of microtubule cytoskeleton organization","BP",0
"307","GO:0070647",0,1,16,16,"protein modification by small protein conjugation or removal","BP",0
"308","GO:0071214",0,1,13,13,"cellular response to abiotic stimulus","BP",0
"309","GO:0071345",0,1,11,11,"cellular response to cytokine stimulus","BP",0
"310","GO:0071375",0,1,10,10,"cellular response to peptide hormone stimulus","BP",0
"311","GO:0071407",0,1,11,11,"cellular response to organic cyclic compound","BP",0
"312","GO:0071453",0,1,9,9,"cellular response to oxygen levels","BP",0
"313","GO:0071456",0,1,9,9,"cellular response to hypoxia","BP",0
"314","GO:0071478",0,1,9,9,"cellular response to radiation","BP",0
"315","GO:0071496",0,1,15,15,"cellular response to external stimulus","BP",0
"316","GO:0071900",0,1,12,12,"regulation of protein serine/threonine kinase activity","BP",0
"317","GO:0071902",0,1,9,9,"positive regulation of protein serine/threonine kinase activity","BP",0
"318","GO:0072001",0,1,8,8,"renal system development","BP",0
"319","GO:0072503",0,1,9,9,"cellular divalent inorganic cation homeostasis","BP",0
"320","GO:0072507",0,1,9,9,"divalent inorganic cation homeostasis","BP",0
"321","GO:0072521",0,1,13,13,"purine-containing compound metabolic process","BP",0
"322","GO:0072594",0,1,8,8,"establishment of protein localization to organelle","BP",0
"323","GO:0072657",0,1,11,11,"protein localization to membrane","BP",0
"324","GO:0090257",0,1,9,9,"regulation of muscle system process","BP",0
"325","GO:0090305",0,1,9,9,"nucleic acid phosphodiester bond hydrolysis","BP",0
"326","GO:0090316",0,1,8,8,"positive regulation of intracellular protein transport","BP",0
"327","GO:0090407",0,1,14,14,"organophosphate biosynthetic process","BP",0
"328","GO:0097190",0,1,9,9,"apoptotic signaling pathway","BP",0
"329","GO:0097305",0,1,13,13,"response to alcohol","BP",0
"330","GO:0097435",0,1,15,15,"supramolecular fiber organization","BP",0
"331","GO:0098771",0,1,13,13,"inorganic ion homeostasis","BP",0
"332","GO:0099003",0,1,9,9,"vesicle-mediated transport in synapse","BP",0
"333","GO:0099177",0,1,14,14,"regulation of trans-synaptic signaling","BP",0
"334","GO:0099504",0,1,9,9,"synaptic vesicle cycle","BP",0
"335","GO:0104004",0,1,13,13,"cellular response to environmental stimulus","BP",0
"336","GO:0110053",0,1,9,9,"regulation of actin filament organization","BP",0
"337","GO:1901137",0,1,12,12,"carbohydrate derivative biosynthetic process","BP",0
"338","GO:1901214",0,1,12,12,"regulation of neuron death","BP",0
"339","GO:1901215",0,1,9,9,"negative regulation of neuron death","BP",0
"340","GO:1901361",0,1,9,9,"organic cyclic compound catabolic process","BP",0
"341","GO:1901565",0,1,16,16,"organonitrogen compound catabolic process","BP",0
"342","GO:1901615",0,1,9,9,"organic hydroxy compound metabolic process","BP",0
"343","GO:1901652",0,1,16,16,"response to peptide","BP",0
"344","GO:1901653",0,1,11,11,"cellular response to peptide","BP",0
"345","GO:1901654",0,1,10,10,"response to ketone","BP",0
"346","GO:1901987",0,1,11,11,"regulation of cell cycle phase transition","BP",0
"347","GO:1901990",0,1,10,10,"regulation of mitotic cell cycle phase transition","BP",0
"348","GO:1902904",0,1,9,9,"negative regulation of supramolecular fiber organization","BP",0
"349","GO:1902905",0,1,9,9,"positive regulation of supramolecular fiber organization","BP",0
"350","GO:1903311",0,1,10,10,"regulation of mRNA metabolic process","BP",0
"351","GO:1903531",0,1,9,9,"negative regulation of secretion by cell","BP",0
"352","GO:1903706",0,1,11,11,"regulation of hemopoiesis","BP",0
"353","GO:1903829",0,1,13,13,"positive regulation of cellular protein localization","BP",0
"354","GO:2000147",0,1,15,15,"positive regulation of cell motility","BP",0
"355","GO:0065007",2.15019041050355e-285,1,188,188,"biological regulation","BP",2.93740888310939e-284
"356","GO:0050789",3.89702934957031e-260,1,173,173,"regulation of biological process","BP",5.25860368558345e-259
"357","GO:0050794",3.93009407554256e-248,1,166,166,"regulation of cellular process","BP",5.29241996486506e-247
"358","GO:0008152",1.93469862558004e-243,1,159,159,"metabolic process","BP",2.60004620169416e-242
"359","GO:0071704",8.6685924410257e-235,1,154,154,"organic substance metabolic process","BP",1.16261122150227e-233
"360","GO:0044237",1.47529318416429e-228,1,150,150,"cellular metabolic process","BP",1.97462318495835e-227
"361","GO:0044238",2.87550769678581e-220,1,145,145,"primary metabolic process","BP",3.84098119013086e-219
"362","GO:0006807",1.88908024134794e-214,1,141,141,"nitrogen compound metabolic process","BP",2.5182658378614e-213
"363","GO:0032501",2.28858958753907e-205,1,138,138,"multicellular organismal process","BP",3.03858521140729e-204
"364","GO:0050896",7.20983096825811e-195,1,131,131,"response to stimulus","BP",9.53428047242453e-194
"365","GO:0071840",2.54235778739463e-191,1,130,130,"cellular component organization or biogenesis","BP",3.34861946020982e-190
"366","GO:0043170",2.20064917291593e-187,1,124,124,"macromolecule metabolic process","BP",2.89278177561036e-186
"367","GO:0032502",4.7078657589724e-184,1,125,125,"developmental process","BP",6.16404126699515e-183
"368","GO:0048856",4.7078657589724e-184,1,125,125,"anatomical structure development","BP",6.16404126699515e-183
"369","GO:0019222",1.09683462872817e-179,1,121,121,"regulation of metabolic process","BP",1.43042811935911e-178
"370","GO:0016043",1.77195338944526e-178,1,122,122,"cellular component organization","BP",2.30632988405749e-177
"371","GO:0060255",3.15600686460815e-174,1,117,117,"regulation of macromolecule metabolic process","BP",4.09970872078371e-173
"372","GO:0048518",1.41766141416394e-173,1,118,118,"positive regulation of biological process","BP",1.83795632753961e-172
"373","GO:0007275",5.49999228200923e-168,1,114,114,"multicellular organism development","BP",7.04766452880718e-167
"374","GO:0080090",5.60019951907157e-165,1,111,111,"regulation of primary metabolic process","BP",7.1621894042749e-164
"375","GO:0031323",3.26348653788816e-164,1,111,111,"regulation of cellular metabolic process","BP",4.16567046110357e-163
"376","GO:0051171",3.25688671823325e-162,1,109,109,"regulation of nitrogen compound metabolic process","BP",4.14923602715959e-161
"377","GO:0048519",3.44237722875934e-161,1,109,109,"negative regulation of biological process","BP",4.37711504549168e-160
"378","GO:0051716",2.52518204928374e-158,1,107,107,"cellular response to stimulus","BP",3.19856392909274e-157
"379","GO:0048523",5.83690294580687e-153,1,104,104,"negative regulation of cellular process","BP",7.37927385806406e-152
"380","GO:0048522",5.47799440098454e-151,1,103,103,"positive regulation of cellular process","BP",6.91230896551714e-150
"381","GO:0044260",3.43937127816379e-150,1,101,101,"cellular macromolecule metabolic process","BP",4.33164245547028e-149
"382","GO:0048731",2.3742653618697e-149,1,101,101,"system development","BP",2.97886955838377e-148
