"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"31","GO:0006351",0,1,14,14,"DNA-templated transcription","BP",0
"32","GO:0006366",0,1,13,13,"transcription by RNA polymerase II","BP",0
"33","GO:0006397",0,1,14,14,"mRNA processing","BP",0
"34","GO:0006403",0,1,17,17,"RNA localization","BP",0
"35","GO:0006417",0,1,11,11,"regulation of translation","BP",0
"36","GO:0006518",0,1,15,15,"peptide metabolic process","BP",0
"37","GO:0006629",0,1,15,15,"lipid metabolic process","BP",0
"38","GO:0006644",0,1,10,10,"phospholipid metabolic process","BP",0
"39","GO:0006650",0,1,10,10,"glycerophospholipid metabolic process","BP",0
"40","GO:0006790",0,1,10,10,"sulfur compound metabolic process","BP",0
"41","GO:0006836",0,1,10,10,"neurotransmitter transport","BP",0
"42","GO:0006839",0,1,10,10,"mitochondrial transport","BP",0
"43","GO:0006874",0,1,16,16,"intracellular calcium ion homeostasis","BP",0
"44","GO:0006897",0,1,17,17,"endocytosis","BP",0
"45","GO:0006913",0,1,10,10,"nucleocytoplasmic transport","BP",0
"46","GO:0006914",0,1,10,10,"autophagy","BP",0
"47","GO:0006935",0,1,17,17,"chemotaxis","BP",0
"48","GO:0007005",0,1,15,15,"mitochondrion organization","BP",0
"49","GO:0007015",0,1,10,10,"actin filament organization","BP",0
"50","GO:0007018",0,1,15,15,"microtubule-based movement","BP",0
"51","GO:0007059",0,1,17,17,"chromosome segregation","BP",0
"52","GO:0007088",0,1,10,10,"regulation of mitotic nuclear division","BP",0
"53","GO:0007163",0,1,12,12,"establishment or maintenance of cell polarity","BP",0
"54","GO:0007264",0,1,11,11,"small GTPase mediated signal transduction","BP",0
"55","GO:0007268",0,1,14,14,"chemical synaptic transmission","BP",0
"56","GO:0007283",0,1,16,16,"spermatogenesis","BP",0
"57","GO:0007368",0,1,12,12,"determination of left/right symmetry","BP",0
"58","GO:0007369",0,1,14,14,"gastrulation","BP",0
"59","GO:0007391",0,1,10,10,"dorsal closure","BP",0
"60","GO:0007411",0,1,15,15,"axon guidance","BP",0
"61","GO:0007424",0,1,10,10,"open tracheal system development","BP",0
"62","GO:0007472",0,1,11,11,"wing disc morphogenesis","BP",0
"63","GO:0007476",0,1,11,11,"imaginal disc-derived wing morphogenesis","BP",0
"64","GO:0007498",0,1,10,10,"mesoderm development","BP",0
"65","GO:0007507",0,1,17,17,"heart development","BP",0
"66","GO:0007517",0,1,11,11,"muscle organ development","BP",0
"67","GO:0007548",0,1,15,15,"sex differentiation","BP",0
"68","GO:0007552",0,1,16,16,"metamorphosis","BP",0
"69","GO:0007560",0,1,14,14,"imaginal disc morphogenesis","BP",0
"70","GO:0007568",0,1,15,15,"aging","BP",0
"71","GO:0007600",0,1,13,13,"sensory perception","BP",0
"72","GO:0007611",0,1,13,13,"learning or memory","BP",0
"73","GO:0007626",0,1,14,14,"locomotory behavior","BP",0
"74","GO:0008015",0,1,10,10,"blood circulation","BP",0
"75","GO:0008150",0,1,288,288,"biological_process","BP",0
"76","GO:0008284",0,1,17,17,"positive regulation of cell population proliferation","BP",0
"77","GO:0008285",0,1,13,13,"negative regulation of cell population proliferation","BP",0
"78","GO:0008361",0,1,11,11,"regulation of cell size","BP",0
"79","GO:0008380",0,1,13,13,"RNA splicing","BP",0
"80","GO:0008406",0,1,12,12,"gonad development","BP",0
"81","GO:0008544",0,1,14,14,"epidermis development","BP",0
"82","GO:0008610",0,1,12,12,"lipid biosynthetic process","BP",0
"83","GO:0009100",0,1,11,11,"glycoprotein metabolic process","BP",0
"84","GO:0009101",0,1,10,10,"glycoprotein biosynthetic process","BP",0
"85","GO:0009314",0,1,14,14,"response to radiation","BP",0
"86","GO:0009416",0,1,13,13,"response to light stimulus","BP",0
"87","GO:0009617",0,1,10,10,"response to bacterium","BP",0
"88","GO:0009636",0,1,17,17,"response to toxic substance","BP",0
"89","GO:0009798",0,1,11,11,"axis specification","BP",0
"90","GO:0009799",0,1,13,13,"specification of symmetry","BP",0
"91","GO:0009855",0,1,13,13,"determination of bilateral symmetry","BP",0
"92","GO:0009880",0,1,11,11,"embryonic pattern specification","BP",0
"93","GO:0009886",0,1,17,17,"post-embryonic animal morphogenesis","BP",0
"94","GO:0009895",0,1,12,12,"negative regulation of catabolic process","BP",0
"95","GO:0009952",0,1,11,11,"anterior/posterior pattern specification","BP",0
"96","GO:0009953",0,1,10,10,"dorsal/ventral pattern formation","BP",0
"97","GO:0009987",0,1,265,265,"cellular process","BP",0
"98","GO:0009991",0,1,12,12,"response to extracellular stimulus","BP",0
"99","GO:0009994",0,1,10,10,"oocyte differentiation","BP",0
"100","GO:0010001",0,1,10,10,"glial cell differentiation","BP",0
"101","GO:0010256",0,1,14,14,"endomembrane system organization","BP",0
"102","GO:0010389",0,1,10,10,"regulation of G2/M transition of mitotic cell cycle","BP",0
"103","GO:0010506",0,1,12,12,"regulation of autophagy","BP",0
"104","GO:0010563",0,1,11,11,"negative regulation of phosphorus metabolic process","BP",0
"105","GO:0010608",0,1,17,17,"post-transcriptional regulation of gene expression","BP",0
"106","GO:0010631",0,1,11,11,"epithelial cell migration","BP",0
"107","GO:0010639",0,1,15,15,"negative regulation of organelle organization","BP",0
"108","GO:0010721",0,1,13,13,"negative regulation of cell development","BP",0
"109","GO:0010769",0,1,13,13,"regulation of cell morphogenesis involved in differentiation","BP",0
"110","GO:0010817",0,1,15,15,"regulation of hormone levels","BP",0
"111","GO:0010927",0,1,10,10,"cellular component assembly involved in morphogenesis","BP",0
"112","GO:0010959",0,1,12,12,"regulation of metal ion transport","BP",0
"113","GO:0010976",0,1,11,11,"positive regulation of neuron projection development","BP",0
"114","GO:0014706",0,1,11,11,"striated muscle tissue development","BP",0
"115","GO:0015931",0,1,13,13,"nucleobase-containing compound transport","BP",0
"116","GO:0016032",0,1,10,10,"viral process","BP",0
"117","GO:0016049",0,1,13,13,"cell growth","BP",0
"118","GO:0016050",0,1,13,13,"vesicle organization","BP",0
"119","GO:0016197",0,1,10,10,"endosomal transport","BP",0
"120","GO:0016331",0,1,16,16,"morphogenesis of embryonic epithelium","BP",0
"121","GO:0016567",0,1,13,13,"protein ubiquitination","BP",0
"122","GO:0016570",0,1,10,10,"histone modification","BP",0
"123","GO:0019752",0,1,14,14,"carboxylic acid metabolic process","BP",0
"124","GO:0019932",0,1,10,10,"second-messenger-mediated signaling","BP",0
"125","GO:0021537",0,1,10,10,"telencephalon development","BP",0
"126","GO:0022411",0,1,15,15,"cellular component disassembly","BP",0
"127","GO:0022604",0,1,17,17,"regulation of cell morphogenesis","BP",0
"128","GO:0022613",0,1,15,15,"ribonucleoprotein complex biogenesis","BP",0
"129","GO:0023061",0,1,10,10,"signal release","BP",0
"130","GO:0030001",0,1,14,14,"metal ion transport","BP",0
"131","GO:0030036",0,1,17,17,"actin cytoskeleton organization","BP",0
"132","GO:0030100",0,1,16,16,"regulation of endocytosis","BP",0
"133","GO:0030111",0,1,13,13,"regulation of Wnt signaling pathway","BP",0
"134","GO:0030155",0,1,17,17,"regulation of cell adhesion","BP",0
"135","GO:0030163",0,1,12,12,"protein catabolic process","BP",0
"136","GO:0030335",0,1,14,14,"positive regulation of cell migration","BP",0
"137","GO:0030707",0,1,14,14,"follicle cell of egg chamber development","BP",0
"138","GO:0030900",0,1,14,14,"forebrain development","BP",0
"139","GO:0031330",0,1,11,11,"negative regulation of cellular catabolic process","BP",0
"140","GO:0031346",0,1,14,14,"positive regulation of cell projection organization","BP",0
"141","GO:0031396",0,1,12,12,"regulation of protein ubiquitination","BP",0
"142","GO:0031400",0,1,14,14,"negative regulation of protein modification process","BP",0
"143","GO:0031647",0,1,10,10,"regulation of protein stability","BP",0
"144","GO:0031667",0,1,12,12,"response to nutrient levels","BP",0
"145","GO:0032101",0,1,14,14,"regulation of response to external stimulus","BP",0
"146","GO:0032147",0,1,10,10,"activation of protein kinase activity","BP",0
"147","GO:0032259",0,1,11,11,"methylation","BP",0
"148","GO:0032388",0,1,14,14,"positive regulation of intracellular transport","BP",0
"149","GO:0032446",0,1,14,14,"protein modification by small protein conjugation","BP",0
"150","GO:0032774",0,1,14,14,"RNA biosynthetic process","BP",0
"151","GO:0032870",0,1,12,12,"cellular response to hormone stimulus","BP",0
"152","GO:0032956",0,1,11,11,"regulation of actin cytoskeleton organization","BP",0
"153","GO:0032970",0,1,11,11,"regulation of actin filament-based process","BP",0
"154","GO:0033044",0,1,12,12,"regulation of chromosome organization","BP",0
"155","GO:0033157",0,1,10,10,"regulation of intracellular protein transport","BP",0
"156","GO:0033674",0,1,13,13,"positive regulation of kinase activity","BP",0
"157","GO:0033993",0,1,15,15,"response to lipid","BP",0
"158","GO:0034097",0,1,16,16,"response to cytokine","BP",0
"159","GO:0034248",0,1,14,14,"regulation of amide metabolic process","BP",0
"160","GO:0034470",0,1,11,11,"ncRNA processing","BP",0
"161","GO:0034762",0,1,11,11,"regulation of transmembrane transport","BP",0
"162","GO:0034765",0,1,11,11,"regulation of monoatomic ion transmembrane transport","BP",0
"163","GO:0035114",0,1,12,12,"imaginal disc-derived appendage morphogenesis","BP",0
"164","GO:0035120",0,1,12,12,"post-embryonic appendage morphogenesis","BP",0
"165","GO:0035148",0,1,10,10,"tube formation","BP",0
"166","GO:0035282",0,1,11,11,"segmentation","BP",0
"167","GO:0036230",0,1,10,10,"granulocyte activation","BP",0
"168","GO:0036293",0,1,10,10,"response to decreased oxygen levels","BP",0
"169","GO:0040029",0,1,11,11,"epigenetic regulation of gene expression","BP",0
"170","GO:0042060",0,1,17,17,"wound healing","BP",0
"171","GO:0042063",0,1,11,11,"gliogenesis","BP",0
"172","GO:0042119",0,1,10,10,"neutrophil activation","BP",0
"173","GO:0042303",0,1,12,12,"molting cycle","BP",0
"174","GO:0042326",0,1,10,10,"negative regulation of phosphorylation","BP",0
"175","GO:0042692",0,1,11,11,"muscle cell differentiation","BP",0
"176","GO:0043010",0,1,10,10,"camera-type eye development","BP",0
"177","GO:0043043",0,1,11,11,"peptide biosynthetic process","BP",0
"178","GO:0043087",0,1,13,13,"regulation of GTPase activity","BP",0
"179","GO:0043254",0,1,17,17,"regulation of protein-containing complex assembly","BP",0
"180","GO:0043270",0,1,11,11,"positive regulation of monoatomic ion transport","BP",0
"181","GO:0043299",0,1,11,11,"leukocyte degranulation","BP",0
"182","GO:0043312",0,1,10,10,"neutrophil degranulation","BP",0
"183","GO:0043408",0,1,14,14,"regulation of MAPK cascade","BP",0
"184","GO:0043410",0,1,12,12,"positive regulation of MAPK cascade","BP",0
"185","GO:0043434",0,1,11,11,"response to peptide hormone","BP",0
"186","GO:0043436",0,1,15,15,"oxoacid metabolic process","BP",0
"187","GO:0043523",0,1,10,10,"regulation of neuron apoptotic process","BP",0
"188","GO:0043547",0,1,11,11,"positive regulation of GTPase activity","BP",0
"189","GO:0043583",0,1,11,11,"ear development","BP",0
"190","GO:0043603",0,1,16,16,"amide metabolic process","BP",0
"191","GO:0043604",0,1,11,11,"amide biosynthetic process","BP",0
"192","GO:0044255",0,1,14,14,"cellular lipid metabolic process","BP",0
"193","GO:0044403",0,1,12,12,"biological process involved in symbiotic interaction","BP",0
"194","GO:0044419",0,1,12,12,"biological process involved in interspecies interaction between organisms","BP",0
"195","GO:0044770",0,1,13,13,"cell cycle phase transition","BP",0
"196","GO:0044772",0,1,13,13,"mitotic cell cycle phase transition","BP",0
"197","GO:0045055",0,1,15,15,"regulated exocytosis","BP",0
"198","GO:0045087",0,1,13,13,"innate immune response","BP",0
"199","GO:0045137",0,1,12,12,"development of primary sexual characteristics","BP",0
"200","GO:0045321",0,1,16,16,"leukocyte activation","BP",0
"201","GO:0045471",0,1,10,10,"response to ethanol","BP",0
"202","GO:0045637",0,1,10,10,"regulation of myeloid cell differentiation","BP",0
"203","GO:0045666",0,1,14,14,"positive regulation of neuron differentiation","BP",0
"204","GO:0045786",0,1,12,12,"negative regulation of cell cycle","BP",0
"205","GO:0045787",0,1,16,16,"positive regulation of cell cycle","BP",0
"206","GO:0045860",0,1,13,13,"positive regulation of protein kinase activity","BP",0
"207","GO:0045861",0,1,11,11,"negative regulation of proteolysis","BP",0
"208","GO:0045862",0,1,11,11,"positive regulation of proteolysis","BP",0
"209","GO:0045930",0,1,10,10,"negative regulation of mitotic cell cycle","BP",0
"210","GO:0045936",0,1,11,11,"negative regulation of phosphate metabolic process","BP",0
"211","GO:0045995",0,1,12,12,"regulation of embryonic development","BP",0
"212","GO:0046486",0,1,10,10,"glycerolipid metabolic process","BP",0
"213","GO:0046578",0,1,13,13,"regulation of Ras protein signal transduction","BP",0
"214","GO:0046677",0,1,12,12,"response to antibiotic","BP",0
"215","GO:0046883",0,1,11,11,"regulation of hormone secretion","BP",0
"216","GO:0048232",0,1,16,16,"male gamete generation","BP",0
"217","GO:0048469",0,1,15,15,"cell maturation","BP",0
"218","GO:0048489",0,1,10,10,"synaptic vesicle transport","BP",0
"219","GO:0048562",0,1,10,10,"embryonic organ morphogenesis","BP",0
"220","GO:0048563",0,1,15,15,"post-embryonic animal organ morphogenesis","BP",0
"221","GO:0048565",0,1,12,12,"digestive tract development","BP",0
"222","GO:0048568",0,1,17,17,"embryonic organ development","BP",0
"223","GO:0048588",0,1,11,11,"developmental cell growth","BP",0
"224","GO:0048592",0,1,15,15,"eye morphogenesis","BP",0
"225","GO:0048599",0,1,10,10,"oocyte development","BP",0
"226","GO:0048608",0,1,15,15,"reproductive structure development","BP",0
"227","GO:0048638",0,1,17,17,"regulation of developmental growth","BP",0
"228","GO:0048639",0,1,13,13,"positive regulation of developmental growth","BP",0
"229","GO:0048707",0,1,15,15,"instar larval or pupal morphogenesis","BP",0
"230","GO:0048737",0,1,12,12,"imaginal disc-derived appendage development","BP",0
"231","GO:0048839",0,1,11,11,"inner ear development","BP",0
"232","GO:0048863",0,1,10,10,"stem cell differentiation","BP",0
"233","GO:0050657",0,1,12,12,"nucleic acid transport","BP",0
"234","GO:0050658",0,1,12,12,"RNA transport","BP",0
"235","GO:0050768",0,1,12,12,"negative regulation of neurogenesis","BP",0
"236","GO:0050769",0,1,14,14,"positive regulation of neurogenesis","BP",0
"237","GO:0050776",0,1,16,16,"regulation of immune response","BP",0
"238","GO:0050778",0,1,14,14,"positive regulation of immune response","BP",0
"239","GO:0050803",0,1,14,14,"regulation of synapse structure or activity","BP",0
"240","GO:0050804",0,1,17,17,"modulation of chemical synaptic transmission","BP",0
"241","GO:0050807",0,1,13,13,"regulation of synapse organization","BP",0
"242","GO:0050890",0,1,15,15,"cognition","BP",0
"243","GO:0051047",0,1,14,14,"positive regulation of secretion","BP",0
"244","GO:0051051",0,1,15,15,"negative regulation of transport","BP",0
"245","GO:0051052",0,1,12,12,"regulation of DNA metabolic process","BP",0
"246","GO:0051056",0,1,15,15,"regulation of small GTPase mediated signal transduction","BP",0
"247","GO:0051098",0,1,10,10,"regulation of binding","BP",0
"248","GO:0051169",0,1,10,10,"nuclear transport","BP",0
"249","GO:0051222",0,1,12,12,"positive regulation of protein transport","BP",0
"250","GO:0051236",0,1,12,12,"establishment of RNA localization","BP",0
"251","GO:0051260",0,1,10,10,"protein homooligomerization","BP",0
"252","GO:0051347",0,1,14,14,"positive regulation of transferase activity","BP",0
"253","GO:0051348",0,1,10,10,"negative regulation of transferase activity","BP",0
"254","GO:0051493",0,1,15,15,"regulation of cytoskeleton organization","BP",0
"255","GO:0051603",0,1,10,10,"proteolysis involved in protein catabolic process","BP",0
"256","GO:0051648",0,1,13,13,"vesicle localization","BP",0
"257","GO:0051650",0,1,13,13,"establishment of vesicle localization","BP",0
"258","GO:0051783",0,1,11,11,"regulation of nuclear division","BP",0
"259","GO:0051924",0,1,10,10,"regulation of calcium ion transport","BP",0
"260","GO:0051961",0,1,15,15,"negative regulation of nervous system development","BP",0
"261","GO:0055074",0,1,16,16,"calcium ion homeostasis","BP",0
"262","GO:0055086",0,1,11,11,"nucleobase-containing small molecule metabolic process","BP",0
"263","GO:0055123",0,1,12,12,"digestive system development","BP",0
"264","GO:0060249",0,1,16,16,"anatomical structure homeostasis","BP",0
"265","GO:0060348",0,1,12,12,"bone development","BP",0
"266","GO:0060485",0,1,10,10,"mesenchyme development","BP",0
"267","GO:0060537",0,1,11,11,"muscle tissue development","BP",0
"268","GO:0060541",0,1,14,14,"respiratory system development","BP",0
"269","GO:0060828",0,1,10,10,"regulation of canonical Wnt signaling pathway","BP",0
"270","GO:0061024",0,1,17,17,"membrane organization","BP",0
"271","GO:0061061",0,1,17,17,"muscle structure development","BP",0
"272","GO:0061458",0,1,15,15,"reproductive system development","BP",0
"273","GO:0061919",0,1,10,10,"process utilizing autophagic mechanism","BP",0
"274","GO:0070482",0,1,10,10,"response to oxygen levels","BP",0
"275","GO:0070647",0,1,17,17,"protein modification by small protein conjugation or removal","BP",0
"276","GO:0071345",0,1,12,12,"cellular response to cytokine stimulus","BP",0
"277","GO:0071396",0,1,10,10,"cellular response to lipid","BP",0
"278","GO:0071407",0,1,13,13,"cellular response to organic cyclic compound","BP",0
"279","GO:0071417",0,1,14,14,"cellular response to organonitrogen compound","BP",0
"280","GO:0071695",0,1,12,12,"anatomical structure maturation","BP",0
"281","GO:0071826",0,1,10,10,"ribonucleoprotein complex subunit organization","BP",0
"282","GO:0071900",0,1,12,12,"regulation of protein serine/threonine kinase activity","BP",0
"283","GO:0072001",0,1,14,14,"renal system development","BP",0
"284","GO:0072657",0,1,10,10,"protein localization to membrane","BP",0
"285","GO:0080135",0,1,14,14,"regulation of cellular response to stress","BP",0
"286","GO:0090068",0,1,13,13,"positive regulation of cell cycle process","BP",0
"287","GO:0090130",0,1,14,14,"tissue migration","BP",0
"288","GO:0090132",0,1,11,11,"epithelium migration","BP",0
"289","GO:0090287",0,1,10,10,"regulation of cellular response to growth factor stimulus","BP",0
"290","GO:0090407",0,1,12,12,"organophosphate biosynthetic process","BP",0
"291","GO:0090596",0,1,17,17,"sensory organ morphogenesis","BP",0
"292","GO:0097190",0,1,12,12,"apoptotic signaling pathway","BP",0
"293","GO:0097305",0,1,13,13,"response to alcohol","BP",0
"294","GO:0097435",0,1,17,17,"supramolecular fiber organization","BP",0
"295","GO:0097479",0,1,10,10,"synaptic vesicle localization","BP",0
"296","GO:0097480",0,1,10,10,"establishment of synaptic vesicle localization","BP",0
"297","GO:0097485",0,1,15,15,"neuron projection guidance","BP",0
"298","GO:0097659",0,1,14,14,"nucleic acid-templated transcription","BP",0
"299","GO:0098542",0,1,11,11,"defense response to other organism","BP",0
"300","GO:0098655",0,1,14,14,"monoatomic cation transmembrane transport","BP",0
"301","GO:0098657",0,1,17,17,"import into cell","BP",0
"302","GO:0098660",0,1,13,13,"inorganic ion transmembrane transport","BP",0
"303","GO:0098662",0,1,12,12,"inorganic cation transmembrane transport","BP",0
"304","GO:0098813",0,1,13,13,"nuclear chromosome segregation","BP",0
"305","GO:0098916",0,1,14,14,"anterograde trans-synaptic signaling","BP",0
"306","GO:0099003",0,1,12,12,"vesicle-mediated transport in synapse","BP",0
"307","GO:0099177",0,1,17,17,"regulation of trans-synaptic signaling","BP",0
"308","GO:0099536",0,1,14,14,"synaptic signaling","BP",0
"309","GO:0099537",0,1,14,14,"trans-synaptic signaling","BP",0
"310","GO:0110053",0,1,11,11,"regulation of actin filament organization","BP",0
"311","GO:0140014",0,1,13,13,"mitotic nuclear division","BP",0
"312","GO:1901137",0,1,14,14,"carbohydrate derivative biosynthetic process","BP",0
"313","GO:1901214",0,1,14,14,"regulation of neuron death","BP",0
"314","GO:1901565",0,1,15,15,"organonitrogen compound catabolic process","BP",0
"315","GO:1901652",0,1,12,12,"response to peptide","BP",0
"316","GO:1901699",0,1,15,15,"cellular response to nitrogen compound","BP",0
"317","GO:1901987",0,1,15,15,"regulation of cell cycle phase transition","BP",0
"318","GO:1901990",0,1,15,15,"regulation of mitotic cell cycle phase transition","BP",0
"319","GO:1902105",0,1,11,11,"regulation of leukocyte differentiation","BP",0
"320","GO:1902532",0,1,15,15,"negative regulation of intracellular signal transduction","BP",0
"321","GO:1902749",0,1,10,10,"regulation of cell cycle G2/M phase transition","BP",0
"322","GO:1902903",0,1,13,13,"regulation of supramolecular fiber organization","BP",0
"323","GO:1903320",0,1,13,13,"regulation of protein modification by small protein conjugation or removal","BP",0
"324","GO:1903522",0,1,10,10,"regulation of blood circulation","BP",0
"325","GO:1903532",0,1,13,13,"positive regulation of secretion by cell","BP",0
"326","GO:1903706",0,1,15,15,"regulation of hemopoiesis","BP",0
"327","GO:1904951",0,1,15,15,"positive regulation of establishment of protein localization","BP",0
"328","GO:1905475",0,1,11,11,"regulation of protein localization to membrane","BP",0
"329","GO:2000027",0,1,13,13,"regulation of animal organ morphogenesis","BP",0
"330","GO:2000147",0,1,14,14,"positive regulation of cell motility","BP",0
"331","GO:2000241",0,1,12,12,"regulation of reproductive process","BP",0
"332","GO:2001233",0,1,15,15,"regulation of apoptotic signaling pathway","BP",0
"333","GO:2001235",0,1,10,10,"positive regulation of apoptotic signaling pathway","BP",0
"334","GO:0065007",2.20051310458679e-270,1,214,214,"biological regulation","BP",3.37991091765919e-269
"335","GO:0050789",1.68527718099849e-255,1,203,203,"regulation of biological process","BP",2.5772230077977e-254
"336","GO:0050794",1.22508038330353e-236,1,189,189,"regulation of cellular process","BP",1.85323175046607e-235
"337","GO:0008152",1.06070125240724e-233,1,186,186,"metabolic process","BP",1.6011102525561e-232
"338","GO:0044237",9.42578235305176e-223,1,178,178,"cellular metabolic process","BP",1.41974579786612e-221
"339","GO:0071704",6.89051460439068e-219,1,175,175,"organic substance metabolic process","BP",1.03564730234232e-217
"340","GO:0044238",3.4135349608795e-207,1,166,166,"primary metabolic process","BP",5.11957149164883e-206
"341","GO:0006807",6.8969714256166e-203,1,163,163,"nitrogen compound metabolic process","BP",1.03218777489356e-201
"342","GO:0032501",7.38596861183238e-203,1,164,164,"multicellular organismal process","BP",1.10301330825744e-201
"343","GO:0071840",6.2129398024913e-198,1,160,160,"cellular component organization or biogenesis","BP",9.25860220779768e-197
"344","GO:0016043",7.26315388497984e-189,1,153,153,"cellular component organization","BP",1.08006645032694e-187
"345","GO:0043170",6.6835841787568e-187,1,151,151,"macromolecule metabolic process","BP",9.89679145623945e-186
"346","GO:0032502",1.13239278058694e-185,1,151,151,"developmental process","BP",1.67326561924704e-184
"347","GO:0050896",6.46492462809598e-177,1,144,144,"response to stimulus","BP",9.53270149372299e-176
"348","GO:0048856",1.57701907504912e-176,1,144,144,"anatomical structure development","BP",2.32047092471513e-175
"349","GO:0019222",7.56215517632678e-164,1,133,133,"regulation of metabolic process","BP",1.11038437851138e-162
"350","GO:0007275",1.97221390653436e-161,1,132,132,"multicellular organism development","BP",2.88379670174669e-160
"351","GO:0048518",4.07137040941657e-158,1,129,129,"positive regulation of biological process","BP",5.92845703691344e-157
"352","GO:0051179",5.28996910133434e-154,1,126,126,"localization","BP",7.68691775637878e-153
"353","GO:0060255",4.84722280859723e-151,1,123,123,"regulation of macromolecule metabolic process","BP",7.01445218004442e-150
"354","GO:0044260",2.55779202262813e-148,1,121,121,"cellular macromolecule metabolic process","BP",3.6937681085541e-147
"355","GO:0031323",6.23848669772119e-145,1,118,118,"regulation of cellular metabolic process","BP",8.9537624653359e-144
"356","GO:0048519",7.42776433553607e-139,1,114,114,"negative regulation of biological process","BP",1.06388673632095e-137
"357","GO:0048731",1.88872712151789e-138,1,114,114,"system development","BP",2.6997234202268e-137
"358","GO:0048522",1.29494790629071e-137,1,113,113,"positive regulation of cellular process","BP",1.84721285858659e-136
"359","GO:1901564",1.13018370789109e-134,1,110,110,"organonitrogen compound metabolic process","BP",1.60890379879455e-133
"360","GO:0080090",1.16065605353498e-134,1,110,110,"regulation of primary metabolic process","BP",1.64893204847038e-133
"361","GO:0051716",1.13989376909901e-133,1,110,110,"cellular response to stimulus","BP",1.61615707667398e-132
"362","GO:0051171",1.96302002263273e-133,1,109,109,"regulation of nitrogen compound metabolic process","BP",2.77757418959992e-132
"363","GO:0006996",2.35141544414806e-130,1,107,107,"organelle organization","BP",3.30709111863715e-129
"364","GO:0048869",1.64050522742955e-126,1,105,105,"cellular developmental process","BP",2.30262497252838e-125
"365","GO:0048523",9.57333568194066e-124,1,102,102,"negative regulation of cellular process","BP",1.33038974437128e-122
"366","GO:0030154",1.65864175007476e-121,1,101,101,"cell differentiation","BP",2.29587486512324e-120
"367","GO:0007154",2.42871144910144e-117,1,97,97,"cell communication","BP",3.35516666459693e-116
"368","GO:0034641",1.08290229343653e-113,1,93,93,"cellular nitrogen compound metabolic process","BP",1.49304087858848e-112
"369","GO:0019538",3.25673339520195e-113,1,93,93,"protein metabolic process","BP",4.48136752455687e-112
"370","GO:0051234",7.98635559201043e-113,1,93,93,"establishment of localization","BP",1.0967928346361e-111
"371","GO:0023052",2.3141903897986e-112,1,93,93,"signaling","BP",3.17193532096857e-111
"372","GO:0006810",4.6142752883295e-109,1,90,90,"transport","BP",6.29987994531381e-108
"373","GO:0065008",2.25561849548997e-107,1,89,89,"regulation of biological quality","BP",3.07360932731746e-106
"374","GO:0010468",5.65869526018533e-107,1,88,88,"regulation of gene expression","BP",7.69582555385205e-106
"375","GO:0044085",2.44718448221347e-105,1,87,87,"cellular component biogenesis","BP",3.32172095221379e-104
"376","GO:0048513",5.70375254742056e-105,1,87,87,"animal organ development","BP",7.72709532729858e-104
"377","GO:1901360",6.9918370322342e-105,1,86,86,"organic cyclic compound metabolic process","BP",9.45382752389351e-104
