"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"39","GO:0048513",0,1,374,374,"animal organ development","BP",0
"40","GO:0048518",0,1,574,574,"positive regulation of biological process","BP",0
"41","GO:0048519",0,1,527,527,"negative regulation of biological process","BP",0
"42","GO:0048522",0,1,531,531,"positive regulation of cellular process","BP",0
"43","GO:0048523",0,1,480,480,"negative regulation of cellular process","BP",0
"44","GO:0048583",0,1,395,395,"regulation of response to stimulus","BP",0
"45","GO:0048731",0,1,490,490,"system development","BP",0
"46","GO:0048856",0,1,603,603,"anatomical structure development","BP",0
"47","GO:0048869",0,1,445,445,"cellular developmental process","BP",0
"48","GO:0050789",0,1,859,859,"regulation of biological process","BP",0
"49","GO:0050794",0,1,823,823,"regulation of cellular process","BP",0
"50","GO:0050896",0,1,628,628,"response to stimulus","BP",0
"51","GO:0051128",0,1,351,351,"regulation of cellular component organization","BP",0
"52","GO:0051171",0,1,504,504,"regulation of nitrogen compound metabolic process","BP",0
"53","GO:0051179",0,1,527,527,"localization","BP",0
"54","GO:0051234",0,1,410,410,"establishment of localization","BP",0
"55","GO:0051239",0,1,338,338,"regulation of multicellular organismal process","BP",0
"56","GO:0051252",0,1,321,321,"regulation of RNA metabolic process","BP",0
"57","GO:0051641",0,1,330,330,"cellular localization","BP",0
"58","GO:0051716",0,1,502,502,"cellular response to stimulus","BP",0
"59","GO:0060255",0,1,542,542,"regulation of macromolecule metabolic process","BP",0
"60","GO:0065007",0,1,912,912,"biological regulation","BP",0
"61","GO:0065008",0,1,394,394,"regulation of biological quality","BP",0
"62","GO:0071704",0,1,726,726,"organic substance metabolic process","BP",0
"63","GO:0071840",0,1,625,625,"cellular component organization or biogenesis","BP",0
"64","GO:0080090",0,1,523,523,"regulation of primary metabolic process","BP",0
"65","GO:1901360",0,1,383,383,"organic cyclic compound metabolic process","BP",0
"66","GO:1901564",0,1,433,433,"organonitrogen compound metabolic process","BP",0
"67","GO:2000112",0,1,351,351,"regulation of cellular macromolecule biosynthetic process","BP",0
"68","GO:0051173",1.06718179501709e-321,1,322,322,"positive regulation of nitrogen compound metabolic process","BP",1.25112243496379e-319
"69","GO:0065009",5.52853528908605e-318,1,320,320,"regulation of molecular function","BP",6.35566857077839e-316
"70","GO:0009653",9.73356258543611e-318,1,325,325,"anatomical structure morphogenesis","BP",1.10822225708837e-315
"71","GO:0009966",1.01671447149135e-317,1,325,325,"regulation of signal transduction","BP",1.1465634359695e-315
"72","GO:0043412",9.6310617502873e-317,1,314,314,"macromolecule modification","BP",1.07586228484016e-314
"73","GO:0090304",3.39514051237679e-316,1,307,307,"nucleic acid metabolic process","BP",3.75718306626447e-314
"74","GO:0050793",9.42758024389583e-314,1,318,318,"regulation of developmental process","BP",1.03362942285161e-311
"75","GO:0009892",1.28741186437149e-307,1,307,307,"negative regulation of metabolic process","BP",1.3858403532748e-305
"76","GO:0007399",5.60450899183999e-302,1,309,309,"nervous system development","BP",5.92526705110512e-300
"77","GO:0010033",1.44830005224956e-294,1,294,294,"response to organic substance","BP",1.51763901935283e-292
"78","GO:1903506",2.99071695462877e-294,1,291,291,"regulation of nucleic acid-templated transcription","BP",3.07939821389211e-292
"79","GO:2001141",2.99071695462877e-294,1,291,291,"regulation of RNA biosynthetic process","BP",3.07939821389211e-292
"80","GO:0022607",1.21781215722033e-291,1,294,294,"cellular component assembly","BP",1.22204353844457e-289
"81","GO:0051246",2.31140429978353e-291,1,295,295,"regulation of protein metabolic process","BP",2.29994439611233e-289
"82","GO:0006355",1.80992650444158e-288,1,285,285,"regulation of DNA-templated transcription","BP",1.78594497825773e-286
"83","GO:0032879",1.65514845638132e-287,1,296,296,"regulation of localization","BP",1.61972007206704e-285
"84","GO:0010605",2.10133641384788e-287,1,288,288,"negative regulation of macromolecule metabolic process","BP",2.03950200626006e-285
"85","GO:0048468",8.53347316800771e-285,1,292,292,"cell development","BP",8.21502892539669e-283
"86","GO:0033036",8.26110895365422e-284,1,288,288,"macromolecule localization","BP",7.88869283227578e-282
"87","GO:0000003",2.02263305663605e-274,1,283,283,"reproduction","BP",1.9159998418902e-272
"88","GO:0036211",1.27529227859522e-273,1,275,275,"protein modification process","BP",1.17974498990984e-271
"89","GO:0009058",3.94659624360146e-271,1,265,265,"biosynthetic process","BP",3.62260822639418e-269
"90","GO:1901576",1.65461692749842e-269,1,263,263,"organic substance biosynthetic process","BP",1.50710146450067e-267
"91","GO:0031324",7.25099444351922e-268,1,269,269,"negative regulation of cellular metabolic process","BP",6.55412406150467e-266
"92","GO:0010467",2.85644209637048e-267,1,258,258,"gene expression","BP",2.56235839872143e-265
"93","GO:0022414",9.30999047626409e-267,1,275,275,"reproductive process","BP",8.28869152101076e-265
"94","GO:2000026",1.12875705651202e-262,1,269,269,"regulation of multicellular organismal development","BP",9.97433754190953e-261
"95","GO:0051649",2.94943486879698e-262,1,264,264,"establishment of localization in cell","BP",2.58698209492037e-260
"96","GO:0044249",2.30108431739793e-261,1,255,255,"cellular biosynthetic process","BP",2.00346613252272e-259
"97","GO:0070887",4.49359649711968e-256,1,257,257,"cellular response to chemical stimulus","BP",3.88384497243753e-254
"98","GO:0022008",6.50077803540695e-254,1,261,261,"neurogenesis","BP",5.57795019690244e-252
"99","GO:0050790",5.97735976258414e-252,1,255,255,"regulation of catalytic activity","BP",5.09193647113373e-250
"100","GO:0051172",1.51683099731112e-250,1,252,252,"negative regulation of nitrogen compound metabolic process","BP",1.2829139885115e-248
"101","GO:0008104",9.33029381312377e-249,1,254,254,"protein localization","BP",7.83546163412756e-247
"102","GO:0016070",3.1012231669949e-247,1,240,240,"RNA metabolic process","BP",2.58602700847793e-245
"103","GO:0048699",6.28544846675285e-240,1,248,248,"generation of neurons","BP",5.20461505558185e-238
"104","GO:0009888",4.2542719320237e-235,1,241,241,"tissue development","BP",3.47412647910984e-233
"105","GO:0046907",9.9751700498148e-226,1,228,228,"intracellular transport","BP",7.92724755435282e-224
"106","GO:0045595",2.49006848364716e-221,1,225,225,"regulation of cell differentiation","BP",1.95264244469311e-219
"107","GO:0002376",2.34974640913866e-219,1,222,222,"immune system process","BP",1.81851942683731e-217
"108","GO:0010628",4.63871762175701e-219,1,217,217,"positive regulation of gene expression","BP",3.56669190644317e-217
"109","GO:0071310",2.76494030141556e-218,1,220,220,"cellular response to organic substance","BP",2.11223600703624e-216
"110","GO:0009891",6.01837401100978e-218,1,219,219,"positive regulation of biosynthetic process","BP",4.56817735027992e-216
"111","GO:0033554",4.7281193505977e-215,1,218,218,"cellular response to stress","BP",3.56596568346671e-213
"112","GO:0009605",9.71723410996189e-215,1,219,219,"response to external stimulus","BP",7.28239044911765e-213
"113","GO:0031328",1.08796771381593e-214,1,216,216,"positive regulation of cellular biosynthetic process","BP",8.10228031402164e-213
"114","GO:0016192",2.75911220372016e-214,1,219,219,"vesicle-mediated transport","BP",2.04191547526565e-212
"115","GO:0044703",9.00178894713476e-214,1,221,221,"multi-organism reproductive process","BP",6.62050825608837e-212
"116","GO:0006357",5.85443974306545e-213,1,212,212,"regulation of transcription by RNA polymerase II","BP",4.27916178997765e-211
"117","GO:0032504",1.42400642313474e-211,1,220,220,"multicellular organism reproduction","BP",1.034457672168e-209
"118","GO:0048584",2.3665619883186e-210,1,216,216,"positive regulation of response to stimulus","BP",1.70868661607808e-208
"119","GO:0048609",5.29689802494109e-209,1,217,217,"multicellular organismal reproductive process","BP",3.77834756104382e-207
"120","GO:0070727",1.71708914285862e-206,1,211,211,"cellular macromolecule localization","BP",1.2102412226541e-204
"121","GO:0010557",1.93378573500052e-205,1,206,206,"positive regulation of macromolecule biosynthetic process","BP",1.35490869160599e-203
"122","GO:0043933",8.09246863716489e-205,1,204,204,"protein-containing complex organization","BP",5.60367959840172e-203
"123","GO:0019953",5.32710239252776e-201,1,208,208,"sexual reproduction","BP",3.64613985144053e-199
"124","GO:0031399",1.92689732499774e-200,1,206,206,"regulation of protein modification process","BP",1.31128685202863e-198
"125","GO:0045935",1.07819555319394e-198,1,199,199,"positive regulation of nucleobase-containing compound metabolic process","BP",7.2539281507781e-197
"126","GO:0010629",4.25126933096547e-198,1,197,197,"negative regulation of gene expression","BP",2.84402712700351e-196
"127","GO:0044093",4.96969560182232e-197,1,202,202,"positive regulation of molecular function","BP",3.30596436074034e-195
"128","GO:0009790",3.5192446594248e-196,1,199,199,"embryo development","BP",2.32800983308654e-194
"129","GO:0051130",1.19006978700624e-195,1,201,201,"positive regulation of cellular component organization","BP",7.82867574885607e-194
"130","GO:0051240",4.31275251869761e-190,1,193,193,"positive regulation of multicellular organismal process","BP",2.80589574581859e-188
"131","GO:0060429",4.60309177942674e-190,1,196,196,"epithelium development","BP",2.97842676285202e-188
"132","GO:0051247",5.8717545181293e-189,1,193,193,"positive regulation of protein metabolic process","BP",3.75824028373887e-187
"133","GO:1902531",5.13741970690593e-188,1,197,197,"regulation of intracellular signal transduction","BP",3.27054767470286e-186
"134","GO:0003006",6.05167002185521e-188,1,193,193,"developmental process involved in reproduction","BP",3.83196923683356e-186
"135","GO:0006793",9.16465861292111e-188,1,192,192,"phosphorus metabolic process","BP",5.77227248061696e-186
"136","GO:0071702",1.49347263860101e-187,1,188,188,"organic substance transport","BP",9.3567246104098e-186
"137","GO:0010941",6.21218425926766e-187,1,191,191,"regulation of cell death","BP",3.87149862178886e-185
"138","GO:0009059",5.97557388981405e-186,1,181,181,"macromolecule biosynthetic process","BP",3.70454295441299e-184
"139","GO:0007276",6.58978551572361e-185,1,191,191,"gamete generation","BP",4.04298706174525e-183
"140","GO:0023056",3.65879828702147e-184,1,190,190,"positive regulation of signaling","BP",2.23318714003202e-182
"141","GO:0051049",1.34382497654632e-183,1,192,192,"regulation of transport","BP",8.16011874219742e-182
"142","GO:0006796",1.01020298331592e-182,1,187,187,"phosphate-containing compound metabolic process","BP",6.10296608441008e-181
"143","GO:0010647",1.70450038776934e-182,1,188,188,"positive regulation of cell communication","BP",1.02451721277039e-180
"144","GO:0040011",2.31814353069354e-182,1,188,188,"locomotion","BP",1.38632007812839e-180
"145","GO:0051254",5.9261487421749e-182,1,182,182,"positive regulation of RNA metabolic process","BP",3.52620739980367e-180
"146","GO:0034645",2.96756033865415e-181,1,176,176,"cellular macromolecule biosynthetic process","BP",1.74820308308476e-179
"147","GO:0030030",2.26688519807412e-179,1,186,186,"cell projection organization","BP",1.32227525272885e-177
"148","GO:0120036",1.69953287652698e-178,1,185,185,"plasma membrane bounded cell projection organization","BP",9.81666770290537e-177
"149","GO:0030182",1.46779642638403e-177,1,185,185,"neuron differentiation","BP",8.43697936155983e-176
"150","GO:0009890",3.45873218034656e-176,1,176,176,"negative regulation of biosynthetic process","BP",1.97849506026491e-174
"151","GO:0044271",2.98329271733366e-175,1,168,168,"cellular nitrogen compound biosynthetic process","BP",1.69832543586288e-173
"152","GO:0033043",4.2552131711693e-173,1,178,178,"regulation of organelle organization","BP",2.41081239999118e-171
"153","GO:0019220",5.04435855319711e-173,1,177,177,"regulation of phosphate metabolic process","BP",2.83081751793398e-171
"154","GO:0051174",5.04435855319711e-173,1,177,177,"regulation of phosphorus metabolic process","BP",2.83081751793398e-171
"155","GO:0048585",3.98529832738679e-172,1,177,177,"negative regulation of response to stimulus","BP",2.22593950446165e-170
"156","GO:0031327",2.00278833832037e-171,1,172,172,"negative regulation of cellular biosynthetic process","BP",1.1081783511239e-169
"157","GO:0051726",2.7308361963165e-171,1,176,176,"regulation of cell cycle","BP",1.50399215816668e-169
"158","GO:0009056",7.71622024305214e-171,1,170,170,"catabolic process","BP",4.22998906935094e-169
"159","GO:0051094",3.74605856445818e-170,1,172,172,"positive regulation of developmental process","BP",2.04410504432025e-168
"160","GO:0043085",1.81826169988761e-168,1,173,173,"positive regulation of catalytic activity","BP",9.87616366438954e-167
"161","GO:0007166",3.26801696787565e-168,1,172,172,"cell surface receptor signaling pathway","BP",1.76696753043906e-166
"162","GO:0071705",6.47533129947535e-167,1,168,168,"nitrogen compound transport","BP",3.46942977000397e-165
"163","GO:1902680",7.16912057638132e-167,1,168,168,"positive regulation of RNA biosynthetic process","BP",3.80670658049019e-165
"164","GO:1903508",7.16912057638132e-167,1,168,168,"positive regulation of nucleic acid-templated transcription","BP",3.80670658049019e-165
"165","GO:0009967",8.3851977593497e-167,1,172,172,"positive regulation of signal transduction","BP",4.4325502976991e-165
"166","GO:0010558",4.07471279652324e-165,1,165,165,"negative regulation of macromolecule biosynthetic process","BP",2.1443855210503e-163
"167","GO:0010648",1.85063055430646e-163,1,167,167,"negative regulation of cell communication","BP",9.65344334517303e-162
"168","GO:0023057",1.85063055430646e-163,1,167,167,"negative regulation of signaling","BP",9.65344334517303e-162
"169","GO:0007049",6.4368418862539e-163,1,165,165,"cell cycle","BP",3.34292301645318e-161
"170","GO:0065003",1.42215426507191e-162,1,164,164,"protein-containing complex assembly","BP",7.35359329812948e-161
"171","GO:0009628",4.52208951431642e-162,1,165,165,"response to abiotic stimulus","BP",2.32808964952264e-160
"172","GO:0009719",2.10931629404723e-161,1,163,163,"response to endogenous stimulus","BP",1.08123005358499e-159
"173","GO:2000113",2.17452730970501e-161,1,161,161,"negative regulation of cellular macromolecule biosynthetic process","BP",1.10985249457832e-159
"174","GO:0044248",2.28301830984204e-161,1,161,161,"cellular catabolic process","BP",1.16022402604462e-159
"175","GO:0045184",5.34754029258599e-161,1,162,162,"establishment of protein localization","BP",2.70599250446627e-159
"176","GO:0051960",7.5906827716461e-161,1,166,166,"regulation of nervous system development","BP",3.82473509357708e-159
"177","GO:0032989",9.83498100022297e-161,1,168,168,"cellular component morphogenesis","BP",4.93457669591696e-159
"178","GO:0045893",1.42849340949091e-160,1,161,161,"positive regulation of DNA-templated transcription","BP",7.13704238893749e-159
"179","GO:0043067",4.81548279371063e-160,1,165,165,"regulation of programmed cell death","BP",2.39580385547595e-158
"180","GO:0042592",9.45456019313472e-160,1,162,162,"homeostatic process","BP",4.68416097267399e-158
"181","GO:0022412",4.5957474747556e-159,1,165,165,"cellular process involved in reproduction in multicellular organism","BP",2.26742691035755e-157
"182","GO:1901700",1.26037302186337e-158,1,160,160,"response to oxygen-containing compound","BP",6.19256305057433e-157
"183","GO:0035295",3.88828019883433e-158,1,163,163,"tube development","BP",1.88693138665563e-156
"184","GO:0042981",2.08040445104382e-157,1,162,162,"regulation of apoptotic process","BP",1.00547220835959e-155
"185","GO:0045934",5.99229955798371e-157,1,156,156,"negative regulation of nucleobase-containing compound metabolic process","BP",2.88434223845875e-155
"186","GO:0048666",2.11504902271561e-156,1,164,164,"neuron development","BP",1.01393908817715e-154
"187","GO:0009887",4.58430655304863e-156,1,162,162,"animal organ morphogenesis","BP",2.18882152801003e-154
"188","GO:0042127",2.77317239226635e-155,1,158,158,"regulation of cell population proliferation","BP",1.31876041352714e-153
"189","GO:0044087",1.46369351883576e-154,1,159,159,"regulation of cellular component biogenesis","BP",6.93263798261368e-153
"190","GO:1901575",3.10401212291723e-153,1,152,152,"organic substance catabolic process","BP",1.45851617251837e-151
"191","GO:0009968",3.31337949306343e-151,1,155,155,"negative regulation of signal transduction","BP",1.54463490462063e-149
"192","GO:0042325",4.33917337239016e-151,1,155,155,"regulation of phosphorylation","BP",2.014907917744e-149
"193","GO:0035556",1.06765021677011e-150,1,153,153,"intracellular signal transduction","BP",4.90001791347862e-149
"194","GO:0080134",1.64106115063544e-150,1,154,154,"regulation of response to stress","BP",7.50262744582018e-149
"195","GO:0051336",1.37310499038138e-149,1,156,156,"regulation of hydrolase activity","BP",6.25343699657921e-148
"196","GO:0060284",2.31186737658082e-149,1,154,154,"regulation of cell development","BP",1.04884373969707e-147
"197","GO:0022402",3.53155098610129e-147,1,149,149,"cell cycle process","BP",1.59000362077663e-145
"198","GO:0048646",1.32767141798226e-145,1,149,149,"anatomical structure formation involved in morphogenesis","BP",5.93243670201053e-144
"199","GO:0042886",2.1523118211278e-145,1,147,147,"amide transport","BP",9.5810241631482e-144
"200","GO:0000902",7.36066260289468e-144,1,151,151,"cell morphogenesis","BP",3.26432980827251e-142
"201","GO:0015833",1.62980582608286e-143,1,145,145,"peptide transport","BP",7.20094432337581e-142
"202","GO:0006396",3.12235044158653e-143,1,138,138,"RNA processing","BP",1.37441455683369e-141
"203","GO:0015031",2.19812363426836e-142,1,144,144,"protein transport","BP",9.56911101226897e-141
"204","GO:1901362",1.20588614821891e-141,1,136,136,"organic cyclic compound biosynthetic process","BP",5.21127659892703e-140
"205","GO:0001932",1.44397656593726e-139,1,143,143,"regulation of protein phosphorylation","BP",6.21750055173204e-138
"206","GO:0051253",5.96660682060751e-138,1,137,137,"negative regulation of RNA metabolic process","BP",2.54138817851847e-136
"207","GO:0009792",1.24607864728104e-136,1,137,137,"embryo development ending in birth or egg hatching","BP",5.26957759373385e-135
"208","GO:0003008",4.84185195038559e-136,1,139,139,"system process","BP",2.04029782720697e-134
"209","GO:0050767",4.92292479139417e-136,1,141,141,"regulation of neurogenesis","BP",2.06710469698221e-134
"210","GO:0048870",5.60969823163483e-136,1,141,141,"cell motility","BP",2.3388886183376e-134
"211","GO:0051674",5.60969823163483e-136,1,141,141,"localization of cell","BP",2.3388886183376e-134
"212","GO:0019438",6.27608489889133e-136,1,131,131,"aromatic compound biosynthetic process","BP",2.60754811536043e-134
"213","GO:0007010",1.09573162521846e-135,1,142,142,"cytoskeleton organization","BP",4.53655880217194e-134
"214","GO:0071495",5.99015863271293e-135,1,137,137,"cellular response to endogenous stimulus","BP",2.47141004773358e-133
"215","GO:0018130",2.34515720829977e-134,1,129,129,"heterocycle biosynthetic process","BP",9.64201614704082e-133
"216","GO:0002682",4.33490207698363e-134,1,137,137,"regulation of immune system process","BP",1.77610987867001e-132
"217","GO:0031401",5.23812129466195e-134,1,138,138,"positive regulation of protein modification process","BP",2.13877911207214e-132
"218","GO:0007281",1.1264045538573e-131,1,136,136,"germ cell development","BP",4.52127332956757e-130
"219","GO:0040008",2.39083253185176e-131,1,134,134,"regulation of growth","BP",9.56413784110024e-130
"220","GO:1901698",2.84611228042578e-130,1,133,133,"response to nitrogen compound","BP",1.1347075930142e-128
"221","GO:0034654",4.44998172479699e-130,1,125,125,"nucleobase-containing compound biosynthetic process","BP",1.76819575850071e-128
"222","GO:0048729",2.28697304339044e-128,1,131,131,"tissue morphogenesis","BP",9.02668260226208e-127
"223","GO:0051241",4.31937670843131e-128,1,133,133,"negative regulation of multicellular organismal process","BP",1.69919400679519e-126
"224","GO:0044281",4.45127128159007e-128,1,128,128,"small molecule metabolic process","BP",1.74528156441417e-126
"225","GO:0045597",4.83359102184023e-128,1,128,128,"positive regulation of cell differentiation","BP",1.88892908546568e-126
"226","GO:0060341",6.84886637775278e-128,1,134,134,"regulation of cellular localization","BP",2.66767851246614e-126
"227","GO:0031175",1.43604612649597e-127,1,133,133,"neuron projection development","BP",5.57515481437337e-126
"228","GO:0000278",2.3020927065557e-126,1,127,127,"mitotic cell cycle","BP",8.87917906785866e-125
"229","GO:0045944",4.28498050617004e-126,1,126,126,"positive regulation of transcription by RNA polymerase II","BP",1.64735240823245e-124
"230","GO:1902679",4.33830470706275e-126,1,125,125,"negative regulation of RNA biosynthetic process","BP",1.65709245278484e-124
"231","GO:1903507",4.33830470706275e-126,1,125,125,"negative regulation of nucleic acid-templated transcription","BP",1.65709245278484e-124
"232","GO:0032880",6.6556496847987e-126,1,133,133,"regulation of protein localization","BP",2.53406906487786e-124
"233","GO:0045892",3.35932029966215e-125,1,124,124,"negative regulation of DNA-templated transcription","BP",1.27492665603524e-123
"234","GO:0022603",2.86926948061745e-124,1,127,127,"regulation of anatomical structure morphogenesis","BP",1.08546389520739e-122
"235","GO:0045664",9.30825113391534e-124,1,128,128,"regulation of neuron differentiation","BP",3.48794309103454e-122
"236","GO:0031344",2.116120504363e-123,1,127,127,"regulation of cell projection organization","BP",7.87955436860448e-122
"237","GO:0120035",1.6308395372687e-122,1,126,126,"regulation of plasma membrane bounded cell projection organization","BP",6.05353321655132e-121
"238","GO:0051276",2.34256487075541e-122,1,129,129,"chromosome organization","BP",8.66822207331713e-121
"239","GO:0035239",2.36677940268179e-122,1,125,125,"tube morphogenesis","BP",8.73054046951873e-121
"240","GO:0009791",2.73426814365085e-122,1,126,126,"post-embryonic development","BP",1.00548040648974e-120
"241","GO:0002009",4.17961642098328e-122,1,125,125,"morphogenesis of an epithelium","BP",1.53222408795242e-120
"242","GO:0010243",1.16633020970998e-121,1,124,124,"response to organonitrogen compound","BP",4.26250494233822e-120
"243","GO:0051248",6.88067396048358e-121,1,126,126,"negative regulation of protein metabolic process","BP",2.49920430570816e-119
"244","GO:0040012",5.82281947425716e-120,1,125,125,"regulation of locomotion","BP",2.10207333520363e-118
"245","GO:0007417",1.75838307700353e-119,1,123,123,"central nervous system development","BP",6.32857568838869e-118
"246","GO:0009894",2.68054435879255e-119,1,123,123,"regulation of catabolic process","BP",9.61828053104929e-118
"247","GO:0016477",3.42043140195806e-119,1,123,123,"cell migration","BP",1.22360508249503e-117
"248","GO:0006886",1.14732459280244e-118,1,120,120,"intracellular protein transport","BP",4.09200918776318e-117
"249","GO:0009057",2.02401008474868e-117,1,118,118,"macromolecule catabolic process","BP",7.15412042194301e-116
"250","GO:0070925",2.4800414869736e-117,1,119,119,"organelle assembly","BP",8.73993191882571e-116
"251","GO:0000904",9.90224366743685e-117,1,122,122,"cell morphogenesis involved in differentiation","BP",3.46900790728165e-115
"252","GO:0051338",2.43716921897914e-116,1,117,117,"regulation of transferase activity","BP",8.48780021233296e-115
"253","GO:0051050",7.62254980548721e-116,1,122,122,"positive regulation of transport","BP",2.63144642118875e-114
"254","GO:0051093",1.08550868656671e-115,1,121,121,"negative regulation of developmental process","BP",3.736484987685e-114
"255","GO:0008283",1.25595059295982e-115,1,117,117,"cell population proliferation","BP",4.31064086122818e-114
"256","GO:0007610",5.77053065082138e-115,1,121,121,"behavior","BP",1.97482235365248e-113
"257","GO:0010564",7.29676810020831e-115,1,117,117,"regulation of cell cycle process","BP",2.48994325863304e-113
"258","GO:0051129",1.06846882477562e-113,1,121,121,"negative regulation of cellular component organization","BP",3.63555728568051e-112
"259","GO:0016310",1.57965636389813e-113,1,119,119,"phosphorylation","BP",5.35951604725436e-112
"260","GO:0060548",1.62081838331513e-113,1,117,117,"negative regulation of cell death","BP",5.4834601362384e-112
"261","GO:0032990",6.45855075828157e-113,1,118,118,"cell part morphogenesis","BP",2.17879485837071e-111
"262","GO:0044092",3.56406877217711e-112,1,114,114,"negative regulation of molecular function","BP",1.19892438441333e-110
"263","GO:0016071",7.37175651549517e-112,1,109,109,"mRNA metabolic process","BP",2.46579008192029e-110
"264","GO:0006955",1.06535333615178e-110,1,113,113,"immune response","BP",3.54349686892505e-109
"265","GO:0006508",2.80281055411527e-110,1,113,113,"proteolysis","BP",9.29638088831342e-109
"266","GO:0048858",6.58077867511712e-110,1,115,115,"cell projection morphogenesis","BP",2.17662011988999e-108
"267","GO:0007292",8.20748538162281e-110,1,113,113,"female gamete generation","BP",2.70709845135921e-108
"268","GO:0046903",2.060299039647e-109,1,110,110,"secretion","BP",6.77666692457227e-108
"269","GO:1901701",3.0940853882004e-109,1,110,110,"cellular response to oxygen-containing compound","BP",1.01487714907704e-107
"270","GO:0007389",3.11762302086621e-109,1,109,109,"pattern specification process","BP",1.01977276768168e-107
"271","GO:0120039",8.30779961690696e-109,1,114,114,"plasma membrane bounded cell projection morphogenesis","BP",2.70999050313486e-107
"272","GO:0007423",5.50822093392731e-108,1,109,109,"sensory organ development","BP",1.79183637578663e-106
"273","GO:0048812",8.34674302760438e-108,1,113,113,"neuron projection morphogenesis","BP",2.70777490931133e-106
"274","GO:1902533",1.0267669918503e-107,1,112,112,"positive regulation of intracellular signal transduction","BP",3.32184370232223e-106
"275","GO:0031329",1.9542983528908e-106,1,110,110,"regulation of cellular catabolic process","BP",6.28827358602716e-105
"276","GO:0044265",3.75521165652584e-106,1,107,107,"cellular macromolecule catabolic process","BP",1.2017692222952e-104
"277","GO:0043549",4.40088293083648e-106,1,108,108,"regulation of kinase activity","BP",1.40460525024352e-104
"278","GO:0010562",4.76034042618091e-106,1,109,109,"positive regulation of phosphorus metabolic process","BP",1.51118474494392e-104
"279","GO:0045937",4.76034042618091e-106,1,109,109,"positive regulation of phosphate metabolic process","BP",1.51118474494392e-104
"280","GO:0007346",1.08713710123662e-105,1,110,110,"regulation of mitotic cell cycle","BP",3.44192257105422e-104
"281","GO:1901566",1.13266124150879e-105,1,104,104,"organonitrogen compound biosynthetic process","BP",3.57649113618815e-104
"282","GO:0010975",3.33318265809866e-104,1,107,107,"regulation of neuron projection development","BP",1.04137772703288e-102
"283","GO:1903047",1.28405899405293e-103,1,104,104,"mitotic cell cycle process","BP",3.99069358230464e-102
"284","GO:0051640",3.06019525463013e-103,1,104,104,"organelle localization","BP",9.48580419111919e-102
"285","GO:0048667",1.81972666674251e-102,1,107,107,"cell morphogenesis involved in neuron differentiation","BP",5.6259486843076e-101
